domain,anonymous_formula_id,concept_id,cell_id,lane,architecture_id,driver_ids,entry_kind,lay_mechanism,valid,source_gate_failure_count,category,strict_domain_pass,support_count,statistical_gate_pass_count,robust_loss,strongest_worst_fractional_improvement,strongest_best_fractional_improvement,baryon_outcome,baryon_worst_fractional_improvement,baryon_best_fractional_improvement,baryon_winning_scenarios,rar_outcome,rar_worst_fractional_improvement,rar_best_fractional_improvement,rar_winning_scenarios,mond_n1_outcome,mond_n1_worst_fractional_improvement,mond_n1_best_fractional_improvement,mond_n1_winning_scenarios,clock_outcome,clock_worst_fractional_improvement,clock_best_fractional_improvement,clock_winning_scenarios,nfw_outcome,nfw_worst_fractional_improvement,nfw_best_fractional_improvement,nfw_winning_scenarios,einasto_outcome,einasto_worst_fractional_improvement,einasto_best_fractional_improvement,einasto_winning_scenarios,previous_cross_scale_outcome,previous_cross_scale_worst_fractional_improvement,previous_cross_scale_best_fractional_improvement,previous_cross_scale_winning_scenarios
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q1-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.211563506,-53.7663159126,-45.3014865373,ROBUST_WIN_UNDER_2PCT,0.000944496704544,0.00101761674508,3,LOSS_ALL_SCENARIOS,-4.69481373797,-4.05711497905,0,LOSS_ALL_SCENARIOS,-3.52517635389,-3.15640517158,0,LOSS_ALL_SCENARIOS,-5.37743408488,-4.43114433869,0,LOSS_ALL_SCENARIOS,-28.1278300866,-26.2146350466,0,LOSS_ALL_SCENARIOS,-29.1234081427,-26.292254348,0,LOSS_ALL_SCENARIOS,-53.7663159126,-45.3014865373,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q2-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,865.823858624,-53.365230811,-44.9420502284,ROBUST_WIN_UNDER_2PCT,0.00826115241443,0.008772671006,3,LOSS_ALL_SCENARIOS,-4.65060516104,-4.02007882934,0,LOSS_ALL_SCENARIOS,-3.49004761814,-3.12596543572,0,LOSS_ALL_SCENARIOS,-5.32792635762,-4.39136895774,0,LOSS_ALL_SCENARIOS,-27.9145103024,-26.0033690873,0,LOSS_ALL_SCENARIOS,-28.9027971702,-26.0803858336,0,LOSS_ALL_SCENARIOS,-53.365230811,-44.9420502284,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q2-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,861.447255313,-53.0904231272,-44.6853869125,ROBUST_WIN_UNDER_2PCT,0.013274236173,0.014310336213,3,LOSS_ALL_SCENARIOS,-4.61903706492,-3.9947031211,0,LOSS_ALL_SCENARIOS,-3.46496318014,-3.10510932994,0,LOSS_ALL_SCENARIOS,-5.29257428792,-4.36411643635,0,LOSS_ALL_SCENARIOS,-27.7683520045,-25.852510033,0,LOSS_ALL_SCENARIOS,-28.7516432377,-25.9290965118,0,LOSS_ALL_SCENARIOS,-53.0904231272,-44.6853869125,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q2-p1-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,869.930730033,-53.6231019817,-45.1710905419,ROBUST_WIN_UNDER_2PCT,0.00355702711435,0.00383098866839,3,LOSS_ALL_SCENARIOS,-4.67877578841,-4.04389062202,0,LOSS_ALL_SCENARIOS,-3.51243238131,-3.14553617094,0,LOSS_ALL_SCENARIOS,-5.35947371411,-4.41694189479,0,LOSS_ALL_SCENARIOS,-28.0516608031,-26.1379921633,0,LOSS_ALL_SCENARIOS,-29.0446354223,-26.2153928703,0,LOSS_ALL_SCENARIOS,-53.6231019817,-45.1710905419,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q2-p1-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.809964586,-53.8038896206,-45.3357205861,ROBUST_WIN_UNDER_2PCT,0.000259071382042,0.000278996579115,3,LOSS_ALL_SCENARIOS,-4.69902432701,-4.06058453069,0,LOSS_ALL_SCENARIOS,-3.52852214514,-3.15925677026,0,LOSS_ALL_SCENARIOS,-5.38214938467,-4.4348705019,0,LOSS_ALL_SCENARIOS,-28.1478139136,-26.234756801,0,LOSS_ALL_SCENARIOS,-29.1440750093,-26.312433492,0,LOSS_ALL_SCENARIOS,-53.8038896206,-45.3357205861,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q2-p2-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,865.688295772,-53.3567187959,-44.9346150065,ROBUST_WIN_UNDER_2PCT,0.00841642989356,0.00893309038487,3,LOSS_ALL_SCENARIOS,-4.64969067196,-4.0192928309,0,LOSS_ALL_SCENARIOS,-3.48932095269,-3.12531942945,0,LOSS_ALL_SCENARIOS,-5.32690225145,-4.39052482606,0,LOSS_ALL_SCENARIOS,-27.9099831305,-25.9989988853,0,LOSS_ALL_SCENARIOS,-28.8981152613,-26.0760031673,0,LOSS_ALL_SCENARIOS,-53.3567187959,-44.9346150065,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q2-p2-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,861.221298976,-53.0762352895,-44.6725618579,ROBUST_WIN_UNDER_2PCT,0.0135330528768,0.0145870444709,3,LOSS_ALL_SCENARIOS,-4.61745965773,-3.99339301788,0,LOSS_ALL_SCENARIOS,-3.46370975097,-3.10403256585,0,LOSS_ALL_SCENARIOS,-5.29080780164,-4.36270943657,0,LOSS_ALL_SCENARIOS,-27.7608061084,-25.8449718477,0,LOSS_ALL_SCENARIOS,-28.7438394258,-25.9215368267,0,LOSS_ALL_SCENARIOS,-53.0762352895,-44.6725618579,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q2-p2-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,869.859258635,-53.6186142802,-45.1670338727,ROBUST_WIN_UNDER_2PCT,0.00363889245187,0.00391851374351,3,LOSS_ALL_SCENARIOS,-4.67827684167,-4.0434762282,0,LOSS_ALL_SCENARIOS,-3.51203591146,-3.14519558375,0,LOSS_ALL_SCENARIOS,-5.35891496012,-4.41649685198,0,LOSS_ALL_SCENARIOS,-28.0492739891,-26.135607774,0,LOSS_ALL_SCENARIOS,-29.042167028,-26.2130016804,0,LOSS_ALL_SCENARIOS,-53.6186142802,-45.1670338727,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T1-q2-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.804678995,-53.8035577374,-45.3354205573,ROBUST_WIN_UNDER_2PCT,0.000265125645634,0.000285469881082,3,LOSS_ALL_SCENARIOS,-4.6989874252,-4.06055388464,0,LOSS_ALL_SCENARIOS,-3.52849282246,-3.1592315825,0,LOSS_ALL_SCENARIOS,-5.38210805956,-4.43483758924,0,LOSS_ALL_SCENARIOS,-28.1476373993,-26.234580453,0,LOSS_ALL_SCENARIOS,-29.1438924618,-26.3122566411,0,LOSS_ALL_SCENARIOS,-53.8035577374,-45.3354205573,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q1-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,833.048012707,-51.30722974,-43.0750290638,ROBUST_2PCT_WIN,0.0458035224181,0.0490547740684,3,LOSS_ALL_SCENARIOS,-4.42097240899,-3.83004325968,0,LOSS_ALL_SCENARIOS,-3.30757831406,-2.96977661506,0,LOSS_ALL_SCENARIOS,-5.0707682121,-4.18727816435,0,LOSS_ALL_SCENARIOS,-26.8199487181,-24.9059896419,0,LOSS_ALL_SCENARIOS,-27.7708238909,-24.9798765345,0,LOSS_ALL_SCENARIOS,-51.30722974,-43.0750290638,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q1-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,820.645658572,-50.5284837648,-42.3539273692,ROBUST_2PCT_WIN,0.0600095254918,0.064612976263,3,LOSS_ALL_SCENARIOS,-4.33228109163,-3.75813395063,0,LOSS_ALL_SCENARIOS,-3.2371029885,-2.91067488903,0,LOSS_ALL_SCENARIOS,-4.97144573091,-4.11005036979,0,LOSS_ALL_SCENARIOS,-26.4057674815,-24.4821475383,0,LOSS_ALL_SCENARIOS,-27.3424860986,-24.554825584,0,LOSS_ALL_SCENARIOS,-50.5284837648,-42.3539273692,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q1-p1-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,860.778683531,-53.0484433886,-44.6475072642,ROBUST_WIN_UNDER_2PCT,0.0140400369789,0.0151276123788,3,LOSS_ALL_SCENARIOS,-4.61437808833,-3.99082671712,0,LOSS_ALL_SCENARIOS,-3.46126109406,-3.10192334235,0,LOSS_ALL_SCENARIOS,-5.28735685369,-4.3599533296,0,LOSS_ALL_SCENARIOS,-27.7460248007,-25.8302455036,0,LOSS_ALL_SCENARIOS,-28.7285528987,-25.9067684814,0,LOSS_ALL_SCENARIOS,-53.0484433886,-44.6475072642,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q1-p1-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.152587885,-53.762612823,-45.298095793,ROBUST_WIN_UNDER_2PCT,0.00101204902975,0.00109077408932,3,LOSS_ALL_SCENARIOS,-4.69439669613,-4.05677303621,0,LOSS_ALL_SCENARIOS,-3.52484496678,-3.15612413131,0,LOSS_ALL_SCENARIOS,-5.37696705348,-4.43077710541,0,LOSS_ALL_SCENARIOS,-28.1258605737,-26.212642068,0,LOSS_ALL_SCENARIOS,-29.1213713127,-26.2902556852,0,LOSS_ALL_SCENARIOS,-53.762612823,-45.298095793,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q1-p2-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,832.662761696,-51.283039762,-43.0532792066,ROBUST_2PCT_WIN,0.046244799693,0.0495240403027,3,LOSS_ALL_SCENARIOS,-4.41829730296,-3.82780956004,0,LOSS_ALL_SCENARIOS,-3.30545263847,-2.96794075395,0,LOSS_ALL_SCENARIOS,-5.06777244909,-4.18487925802,0,LOSS_ALL_SCENARIOS,-26.8070831171,-24.8932057234,0,LOSS_ALL_SCENARIOS,-27.7575185486,-24.9670561548,0,LOSS_ALL_SCENARIOS,-51.283039762,-43.0532792066,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q1-p2-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,820.12588106,-50.4958468444,-42.3242346559,ROBUST_2PCT_WIN,0.0606048931813,0.0652536143875,3,LOSS_ALL_SCENARIOS,-4.32862906047,-3.75512026135,0,LOSS_ALL_SCENARIOS,-3.23420103494,-2.90819796023,0,LOSS_ALL_SCENARIOS,-4.96735594166,-4.10681378499,0,LOSS_ALL_SCENARIOS,-26.3884093179,-24.4646950456,0,LOSS_ALL_SCENARIOS,-27.3245346396,-24.5373233148,0,LOSS_ALL_SCENARIOS,-50.4958468444,-42.3242346559,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q1-p2-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,860.650671519,-53.0404054921,-44.6401771186,ROBUST_WIN_UNDER_2PCT,0.0141866655154,0.0152857646721,3,LOSS_ALL_SCENARIOS,-4.61347652303,-3.99008449873,0,LOSS_ALL_SCENARIOS,-3.46054469802,-3.10131331858,0,LOSS_ALL_SCENARIOS,-5.28634722045,-4.35915621598,0,LOSS_ALL_SCENARIOS,-27.7417497919,-25.8259370624,0,LOSS_ALL_SCENARIOS,-28.7241317717,-25.9024477519,0,LOSS_ALL_SCENARIOS,-53.0404054921,-44.6401771186,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q1-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.143309032,-53.7620302023,-45.2975640786,ROBUST_WIN_UNDER_2PCT,0.00102267728681,0.00110224614716,3,LOSS_ALL_SCENARIOS,-4.69433129835,-4.05671923708,0,LOSS_ALL_SCENARIOS,-3.52479300082,-3.1560799142,0,LOSS_ALL_SCENARIOS,-5.37689381666,-4.43071932725,0,LOSS_ALL_SCENARIOS,-28.125550703,-26.2123295421,0,LOSS_ALL_SCENARIOS,-29.1210508507,-26.289942268,0,LOSS_ALL_SCENARIOS,-53.7620302023,-45.2975640786,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q2-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,865.490035142,-53.3442699765,-44.9234808062,ROBUST_WIN_UNDER_2PCT,0.00864352316015,0.00917331744402,3,LOSS_ALL_SCENARIOS,-4.64832123003,-4.01814330842,0,LOSS_ALL_SCENARIOS,-3.48823277554,-3.12437464548,0,LOSS_ALL_SCENARIOS,-5.32536865861,-4.38929028373,0,LOSS_ALL_SCENARIOS,-27.9033621429,-25.9924545339,0,LOSS_ALL_SCENARIOS,-28.8912679709,-26.0694401506,0,LOSS_ALL_SCENARIOS,-53.3442699765,-44.9234808062,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q2-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,860.938747685,-53.0584938447,-44.6563195936,ROBUST_WIN_UNDER_2PCT,0.0138566950231,0.0149374810785,3,LOSS_ALL_SCENARIOS,-4.61546195363,-3.99175477502,0,LOSS_ALL_SCENARIOS,-3.46212234815,-3.10268610623,0,LOSS_ALL_SCENARIOS,-5.2885706387,-4.3609500276,0,LOSS_ALL_SCENARIOS,-27.7513702028,-25.8354251285,0,LOSS_ALL_SCENARIOS,-28.7340810046,-25.9119628791,0,LOSS_ALL_SCENARIOS,-53.0584938447,-44.6563195936,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q2-p1-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,869.780396893,-53.6136625377,-45.1625017002,ROBUST_WIN_UNDER_2PCT,0.00372922289522,0.00401629808644,3,LOSS_ALL_SCENARIOS,-4.6777194108,-4.0430189849,0,LOSS_ALL_SCENARIOS,-3.51159296931,-3.14481977888,0,LOSS_ALL_SCENARIOS,-5.35829071167,-4.4160057905,0,LOSS_ALL_SCENARIOS,-28.0466403718,-26.132943898,0,LOSS_ALL_SCENARIOS,-29.0394433947,-26.2103302067,0,LOSS_ALL_SCENARIOS,-53.6136625377,-45.1625017002,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q2-p1-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.798908951,-53.8031954353,-45.3350889462,ROBUST_WIN_UNDER_2PCT,0.000271734815787,0.000292624589762,3,LOSS_ALL_SCENARIOS,-4.69894663897,-4.06052042971,0,LOSS_ALL_SCENARIOS,-3.52846041316,-3.15920408614,0,LOSS_ALL_SCENARIOS,-5.3820623844,-4.43480165995,0,LOSS_ALL_SCENARIOS,-28.1474447065,-26.2343855419,0,LOSS_ALL_SCENARIOS,-29.1436931828,-26.312061174,0,LOSS_ALL_SCENARIOS,-53.8031954353,-45.3350889462,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q2-p2-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,865.451921193,-53.3418767949,-44.9213630659,ROBUST_WIN_UNDER_2PCT,0.00868717994366,0.00921900896328,3,LOSS_ALL_SCENARIOS,-4.64806076028,-4.01792232233,0,LOSS_ALL_SCENARIOS,-3.48802580274,-3.12419301865,0,LOSS_ALL_SCENARIOS,-5.32507696713,-4.38905295328,0,LOSS_ALL_SCENARIOS,-27.9020893134,-25.9912097892,0,LOSS_ALL_SCENARIOS,-28.8899516365,-26.0681918558,0,LOSS_ALL_SCENARIOS,-53.3418767949,-44.9213630659,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q2-p2-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,860.881230819,-53.0548823507,-44.6530327366,ROBUST_WIN_UNDER_2PCT,0.0139225764495,0.0150083969915,3,LOSS_ALL_SCENARIOS,-4.61505768933,-3.9914212901,0,LOSS_ALL_SCENARIOS,-3.46180111424,-3.10241201746,0,LOSS_ALL_SCENARIOS,-5.28811791644,-4.36059187779,0,LOSS_ALL_SCENARIOS,-27.7494494056,-25.8334932118,0,LOSS_ALL_SCENARIOS,-28.7320945553,-25.9100254524,0,LOSS_ALL_SCENARIOS,-53.0548823507,-44.6530327366,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q2-p2-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,869.76327359,-53.6125873625,-45.1615236162,ROBUST_WIN_UNDER_2PCT,0.00374883640485,0.00403740083631,3,LOSS_ALL_SCENARIOS,-4.67759911215,-4.04291970335,0,LOSS_ALL_SCENARIOS,-3.51149737837,-3.14473818011,0,LOSS_ALL_SCENARIOS,-5.35815599318,-4.41589916599,0,LOSS_ALL_SCENARIOS,-28.0460685328,-26.1323690093,0,LOSS_ALL_SCENARIOS,-29.0388520104,-26.2097536784,0,LOSS_ALL_SCENARIOS,-53.6125873625,-45.1615236162,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho0.1-T10-q2-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.797648768,-53.8031163082,-45.3350169624,ROBUST_WIN_UNDER_2PCT,0.000273178264501,0.00029417768255,3,LOSS_ALL_SCENARIOS,-4.69893778538,-4.06051312312,0,LOSS_ALL_SCENARIOS,-3.52845337799,-3.15919808091,0,LOSS_ALL_SCENARIOS,-5.38205246956,-4.43479381296,0,LOSS_ALL_SCENARIOS,-28.1474026222,-26.234343232,0,LOSS_ALL_SCENARIOS,-29.1436496601,-26.3120187434,0,LOSS_ALL_SCENARIOS,-53.8031163082,-45.3350169624,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho1-T0.1-q1-p1-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,836.685251079,-51.5356125706,-43.2829476298,ROBUST_2PCT_WIN,0.0416373279246,0.0445688061202,3,LOSS_ALL_SCENARIOS,-4.44654518418,-3.8511321026,0,LOSS_ALL_SCENARIOS,-3.32789878859,-2.98710937813,0,LOSS_ALL_SCENARIOS,-5.09940631962,-4.20992675951,0,LOSS_ALL_SCENARIOS,-26.9414156485,-25.0281979837,0,LOSS_ALL_SCENARIOS,-27.8964425144,-25.1024334287,0,LOSS_ALL_SCENARIOS,-51.5356125706,-43.2829476298,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho1-T0.1-q1-p1-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,829.359066292,-51.0756001524,-42.8547405316,ROBUST_2PCT_WIN,0.0500289447483,0.0538076314677,3,LOSS_ALL_SCENARIOS,-4.39387819986,-3.80865461161,0,LOSS_ALL_SCENARIOS,-3.28604888743,-2.95219744436,0,LOSS_ALL_SCENARIOS,-5.04042630089,-4.16430759015,0,LOSS_ALL_SCENARIOS,-26.6967549783,-24.7765106023,0,LOSS_ALL_SCENARIOS,-27.6434194364,-24.8500282056,0,LOSS_ALL_SCENARIOS,-51.0756001524,-42.8547405316,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho1-T0.1-q1-p1-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,863.341839776,-53.2093844155,-44.7945506726,ROBUST_WIN_UNDER_2PCT,0.0111041261752,0.0119550625185,3,LOSS_ALL_SCENARIOS,-4.63246357295,-4.00568799205,0,LOSS_ALL_SCENARIOS,-3.47563206581,-3.11413771363,0,LOSS_ALL_SCENARIOS,-5.30761019144,-4.37591375951,0,LOSS_ALL_SCENARIOS,-27.8316223584,-25.9166732406,0,LOSS_ALL_SCENARIOS,-28.817076148,-25.9934427203,0,LOSS_ALL_SCENARIOS,-53.2093844155,-44.7945506726,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho1-T0.1-q1-p1-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.340632424,-53.7744201724,-45.3088874398,ROBUST_WIN_UNDER_2PCT,0.00079665755879,0.000857937827936,3,LOSS_ALL_SCENARIOS,-4.69572400597,-4.05786332542,0,LOSS_ALL_SCENARIOS,-3.52589966521,-3.15702023189,0,LOSS_ALL_SCENARIOS,-5.37845346399,-4.43194803352,0,LOSS_ALL_SCENARIOS,-28.1321403912,-26.2189850767,0,LOSS_ALL_SCENARIOS,-29.1278657719,-26.2966167849,0,LOSS_ALL_SCENARIOS,-53.7744201724,-45.3088874398,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho1-T0.1-q1-p2-L0,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,868.464673927,-53.5310480636,-45.0888903753,ROBUST_WIN_UNDER_2PCT,0.00523628875425,0.00560450663657,3,LOSS_ALL_SCENARIOS,-4.66866564567,-4.03539037437,0,LOSS_ALL_SCENARIOS,-3.50439872455,-3.13854988065,0,LOSS_ALL_SCENARIOS,-5.3481516987,-4.40781296019,0,LOSS_ALL_SCENARIOS,-28.0027013133,-26.0896773531,0,LOSS_ALL_SCENARIOS,-28.994002516,-26.1669402607,0,LOSS_ALL_SCENARIOS,-53.5310480636,-45.0888903753,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho1-T0.1-q1-p2-L0.25,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,866.368662329,-53.3994391305,-44.9668206681,ROBUST_WIN_UNDER_2PCT,0.00763711902315,0.00823823389259,3,LOSS_ALL_SCENARIOS,-4.65365178115,-4.02323762142,0,LOSS_ALL_SCENARIOS,-3.49246850386,-3.12856162343,0,LOSS_ALL_SCENARIOS,-5.33133816699,-4.39476137729,0,LOSS_ALL_SCENARIOS,-27.9327042251,-26.0179284141,0,LOSS_ALL_SCENARIOS,-28.9216129542,-26.0949866853,0,LOSS_ALL_SCENARIOS,-53.3994391305,-44.9668206681,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho1-T0.1-q1-p2-L1,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,871.401933486,-53.7154791027,-45.2551217301,ROBUST_WIN_UNDER_2PCT,0.00187186955869,0.00201796531066,3,LOSS_ALL_SCENARIOS,-4.68911113615,-4.05242071418,0,LOSS_ALL_SCENARIOS,-3.52064498903,-3.15254699022,0,LOSS_ALL_SCENARIOS,-5.37104792919,-4.42610288123,0,LOSS_ALL_SCENARIOS,-28.1007921905,-26.1873831935,0,LOSS_ALL_SCENARIOS,-29.0954461017,-26.2649247694,0,LOSS_ALL_SCENARIOS,-53.7154791027,-45.2551217301,0
CLUSTERS,F0003,GP01-ELLIPTIC,GP01E-n1-A4-rho1-T0.1-q1-p2-L4,CORE,GP01,GP01,GP01_BRANCH,GP01 local or elliptic gain branch; see the bound GP01 package.,true,0,ROBUST_OVER_BARYON_ONLY,false,0,0,872.918064654,-53.8106772427,-45.3418943124,ROBUST_WIN_UNDER_2PCT,0.000135250542775,0.000145794726683,3,LOSS_ALL_SCENARIOS,-4.69978365945,-4.06121129889,0,LOSS_ALL_SCENARIOS,-3.52912552101,-3.15977190638,0,LOSS_ALL_SCENARIOS,-5.38299973604,-4.43554362652,0,LOSS_ALL_SCENARIOS,-28.1514239556,-26.2383855335,0,LOSS_ALL_SCENARIOS,-29.1478084411,-26.3160725741,0,LOSS_ALL_SCENARIOS,-53.8106772427,-45.3418943124,0
