case,grid,component,r,theta,z,gx,gy,gz
f1-stars-h0p1,box96,co21,6.0,4.71238898038469,0.4,-0.19226086861294311,14.127347323026722,-1.1332000643243882
f1-stars-h0p1,box96,co21,6.0,5.235987755982989,0.4,-5.903359385997168,13.957893582581418,-1.3074175372296364
f1-stars-h0p1,box96,co21,6.0,5.759586531581287,0.4,-19.132398097449467,14.846039550586534,-4.215826013586947
f1-stars-h0p1,box96,total,1.0,0.0,0.0,-2038.1371165774656,-1830.5653532262174,0.0
f1-stars-h0p1,box96,total,1.0,0.5235987755982988,0.0,-1963.6026877377979,-1930.4688069077545,0.0
f1-stars-h0p1,box96,total,1.0,1.0471975511965976,0.0,-1342.6731459483615,-3837.7425645329126,0.0
f1-stars-h0p1,box96,total,1.0,1.5707963267948966,0.0,-1241.597364291276,-4271.965400072325,0.0
f1-stars-h0p1,box96,total,1.0,2.0943951023931953,0.0,591.4144798730129,-3619.9998992733067,0.0
f1-stars-h0p1,box96,total,1.0,2.6179938779914944,0.0,2346.03347498895,-2629.2048497786577,0.0
f1-stars-h0p1,box96,total,1.0,3.141592653589793,0.0,2979.8375113355455,-354.67843421032313,0.0
f1-stars-h0p1,box96,total,1.0,3.665191429188092,0.0,2397.5342798069846,3193.7271490664616,0.0
f1-stars-h0p1,box96,total,1.0,4.1887902047863905,0.0,760.8452530904449,3006.902174491849,0.0
f1-stars-h0p1,box96,total,1.0,4.71238898038469,0.0,-326.30686821693916,3707.2861030324348,0.0
f1-stars-h0p1,box96,total,1.0,5.235987755982989,0.0,-745.3721583898889,3798.0755567686824,0.0
f1-stars-h0p1,box96,total,1.0,5.759586531581287,0.0,-983.3106292877496,2283.350346280554,0.0
f1-stars-h0p1,box96,total,1.0,0.0,0.4,-1878.5484330041709,-457.23043784276274,-4329.537813088483
f1-stars-h0p1,box96,total,1.0,0.5235987755982988,0.4,-1606.2311313087496,-1562.864820938741,-3604.7719726352398
f1-stars-h0p1,box96,total,1.0,1.0471975511965976,0.4,-1070.8830720190983,-2282.5831183577393,-3092.572810893513
f1-stars-h0p1,box96,total,1.0,1.5707963267948966,0.4,-357.3508445453897,-2395.6466167047374,-3168.7043244497295
f1-stars-h0p1,box96,total,1.0,2.0943951023931953,0.4,658.2779754668268,-2383.3955290902904,-3754.2314938006666
f1-stars-h0p1,box96,total,1.0,2.6179938779914944,0.4,1605.970766103172,-1379.987574066312,-4390.949084207279
f1-stars-h0p1,box96,total,1.0,3.141592653589793,0.4,1984.4002960483613,392.4848110148824,-4354.969092356904
f1-stars-h0p1,box96,total,1.0,3.665191429188092,0.4,1655.6349206513196,1803.880920464331,-3798.882819845587
f1-stars-h0p1,box96,total,1.0,4.1887902047863905,0.4,885.3597419902962,2346.53417832073,-3100.0138477213986
f1-stars-h0p1,box96,total,1.0,4.71238898038469,0.4,12.86670994672155,2580.8823747187416,-3022.961653711097
f1-stars-h0p1,box96,total,1.0,5.235987755982989,0.4,-714.7041409621979,2525.9469344329154,-3322.2433546593484
f1-stars-h0p1,box96,total,1.0,5.759586531581287,0.4,-1411.1671604277421,1665.738617950243,-4272.230142633511
f1-stars-h0p1,box96,total,3.0,0.0,0.0,-1276.516728835498,-96.07916455184386,0.0
f1-stars-h0p1,box96,total,3.0,0.5235987755982988,0.0,-989.1041196312273,-701.2712136733912,0.0
f1-stars-h0p1,box96,total,3.0,1.0471975511965976,0.0,-549.7388675946261,-961.397692669136,0.0
f1-stars-h0p1,box96,total,3.0,1.5707963267948966,0.0,-3.7007833900844176,-1181.028046941725,0.0
f1-stars-h0p1,box96,total,3.0,2.0943951023931953,0.0,580.8107606883218,-1105.5484564339974,0.0
f1-stars-h0p1,box96,total,3.0,2.6179938779914944,0.0,1201.5302862361991,-933.5098631885456,0.0
f1-stars-h0p1,box96,total,3.0,3.141592653589793,0.0,1370.3574255822532,-8.30514790314148,0.0
f1-stars-h0p1,box96,total,3.0,3.665191429188092,0.0,1071.2271812007123,726.8262857779848,0.0
f1-stars-h0p1,box96,total,3.0,4.1887902047863905,0.0,523.8249256010795,1009.995791710444,0.0
f1-stars-h0p1,box96,total,3.0,4.71238898038469,0.0,-23.585618977428993,1106.5215755623246,0.0
f1-stars-h0p1,box96,total,3.0,5.235987755982989,0.0,-528.959226328227,976.3001532541222,0.0
f1-stars-h0p1,box96,total,3.0,5.759586531581287,0.0,-937.2783970272657,667.7807859528217,0.0
f1-stars-h0p1,box96,total,3.0,0.0,0.4,-1171.3788098188202,-33.287713284738174,-446.24740495074695
f1-stars-h0p1,box96,total,3.0,0.5235987755982988,0.4,-949.2265407307622,-615.8581478238091,-399.72565947517086
f1-stars-h0p1,box96,total,3.0,1.0471975511965976,0.4,-538.3673276788057,-926.303893808266,-379.27489296932134
f1-stars-h0p1,box96,total,3.0,1.5707963267948966,0.4,-40.89990578427068,-1103.7818675327073,-420.1112624837258
f1-stars-h0p1,box96,total,3.0,2.0943951023931953,0.4,545.1190981133709,-991.9634809656878,-410.05011602820554
f1-stars-h0p1,box96,total,3.0,2.6179938779914944,0.4,1036.5589955318774,-711.2392559683504,-489.3206256111419
f1-stars-h0p1,box96,total,3.0,3.141592653589793,0.4,1233.4586856346477,16.87340992359346,-526.2880393851119
f1-stars-h0p1,box96,total,3.0,3.665191429188092,0.4,941.8684667206093,664.6674834006119,-438.31655305317247
f1-stars-h0p1,box96,total,3.0,4.1887902047863905,0.4,473.0489486232726,921.765004483854,-377.65519864150815
f1-stars-h0p1,box96,total,3.0,4.71238898038469,0.4,0.2707099255184473,986.449809590629,-440.1388851880659
f1-stars-h0p1,box96,total,3.0,5.235987755982989,0.4,-492.06279352998763,931.2604895204639,-349.98622827910805
f1-stars-h0p1,box96,total,3.0,5.759586531581287,0.4,-882.2648204332398,641.1359823653804,-439.05310936346626
f1-stars-h0p1,box96,total,6.0,0.0,0.0,-328.1681989800693,-3.2980201877967703,0.0
f1-stars-h0p1,box96,total,6.0,0.5235987755982988,0.0,-288.5691590873013,-170.4762251532068,0.0
f1-stars-h0p1,box96,total,6.0,1.0471975511965976,0.0,-160.7910164304915,-281.73686688925255,0.0
f1-stars-h0p1,box96,total,6.0,1.5707963267948966,0.0,-0.37189291283423365,-324.9647530295866,0.0
f1-stars-h0p1,box96,total,6.0,2.0943951023931953,0.0,164.78039971131406,-283.409949955325,0.0
f1-stars-h0p1,box96,total,6.0,2.6179938779914944,0.0,290.4622977631834,-174.05845690816557,0.0
f1-stars-h0p1,box96,total,6.0,3.141592653589793,0.0,383.197778246408,13.638107328531705,0.0
f1-stars-h0p1,box96,total,6.0,3.665191429188092,0.0,278.8314639332976,170.95292258637687,0.0
f1-stars-h0p1,box96,total,6.0,4.1887902047863905,0.0,162.2812775598417,277.9911095543872,0.0
f1-stars-h0p1,box96,total,6.0,4.71238898038469,0.0,5.3520637907745705,327.6446676219371,0.0
f1-stars-h0p1,box96,total,6.0,5.235987755982989,0.0,-158.66319160103157,272.9357159585001,0.0
f1-stars-h0p1,box96,total,6.0,5.759586531581287,0.0,-280.784843075282,174.32091918446417,0.0
f1-stars-h0p1,box96,total,6.0,0.0,0.4,-322.6938343631863,-3.426295182350274,-30.53526558977717
f1-stars-h0p1,box96,total,6.0,0.5235987755982988,0.4,-278.62093066931504,-162.94598582453585,-34.023908468638304
f1-stars-h0p1,box96,total,6.0,1.0471975511965976,0.4,-157.903784584731,-276.78629515158826,-29.783000253567415
f1-stars-h0p1,box96,total,6.0,1.5707963267948966,0.4,-1.1678655649580045,-319.0485878452387,-30.14601279189033
f1-stars-h0p1,box96,total,6.0,2.0943951023931953,0.4,161.17240997202958,-278.8985002234054,-30.3264238147065
f1-stars-h0p1,box96,total,6.0,2.6179938779914944,0.4,281.41894211395106,-169.60660831375415,-33.05428303728083
f1-stars-h0p1,box96,total,6.0,3.141592653589793,0.4,358.92854512680947,10.38583188920967,-49.89479428896668
f1-stars-h0p1,box96,total,6.0,3.665191429188092,0.4,274.78360868545553,168.23894360194697,-29.473585858316028
f1-stars-h0p1,box96,total,6.0,4.1887902047863905,0.4,158.54994327847305,273.73185209456267,-30.43942993616357
f1-stars-h0p1,box96,total,6.0,4.71238898038469,0.4,3.523834754106985,319.67820902340554,-33.94754086676267
f1-stars-h0p1,box96,total,6.0,5.235987755982989,0.4,-155.60105505996387,268.9431294534872,-29.007715149746925
f1-stars-h0p1,box96,total,6.0,5.759586531581287,0.4,-276.15548068266696,170.5473141996862,-31.62053494168946
f1-stars-h0p4,box96,stellar_luminosity,1.0,0.0,0.0,-2562.698381008703,-2848.162845329728,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,0.5235987755982988,0.0,-1802.4985096925982,-2179.1356328610436,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,1.0471975511965976,0.0,-953.1520972242082,-3601.8145278732272,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,1.5707963267948966,0.0,-420.13574937460214,-2964.330064122448,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,2.0943951023931953,0.0,543.2749682478425,-4704.902224054336,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,2.6179938779914944,0.0,1707.385678505613,-2963.8304465319648,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,3.141592653589793,0.0,2974.975104991419,43.877829092619116,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,3.665191429188092,0.0,2009.422670944712,3778.8009184576804,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,4.1887902047863905,0.0,571.4288084682221,3105.6938153619567,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,4.71238898038469,0.0,-175.84013335442478,3143.445971854746,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,5.235987755982989,0.0,-594.7138626588863,3459.9843116928687,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,5.759586531581287,0.0,-1038.667863714293,4174.338126483602,0.0
f1-stars-h0p4,box96,stellar_luminosity,1.0,0.0,0.4,-2156.5587148993395,-1668.1336398729345,-2776.354479514132
f1-stars-h0p4,box96,stellar_luminosity,1.0,0.5235987755982988,0.4,-1630.8374324353308,-1914.619300534772,-2021.7426427436344
f1-stars-h0p4,box96,stellar_luminosity,1.0,1.0471975511965976,0.4,-895.043288027345,-2882.59026853771,-1500.8143135250684
f1-stars-h0p4,box96,stellar_luminosity,1.0,1.5707963267948966,0.4,-335.34747689798866,-2558.258621051181,-1377.8142740714143
f1-stars-h0p4,box96,stellar_luminosity,1.0,2.0943951023931953,0.4,521.4469655283029,-3578.634981197033,-1876.5463558734677
f1-stars-h0p4,box96,stellar_luminosity,1.0,2.6179938779914944,0.4,1530.1311142505717,-2114.7295405063383,-2933.840183826315
f1-stars-h0p4,box96,stellar_luminosity,1.0,3.141592653589793,0.4,2365.192791741594,222.69784743539685,-2609.729839774379
f1-stars-h0p4,box96,stellar_luminosity,1.0,3.665191429188092,0.4,1665.2687801098698,2789.7012454173478,-2442.011886895006
f1-stars-h0p4,box96,stellar_luminosity,1.0,4.1887902047863905,0.4,628.32291096678,2750.5750100567475,-1440.10900122987
f1-stars-h0p4,box96,stellar_luminosity,1.0,4.71238898038469,0.4,-54.47185724249595,2805.172285534984,-1334.3461736369454
f1-stars-h0p4,box96,stellar_luminosity,1.0,5.235987755982989,0.4,-573.5587819727674,2995.539917119376,-1598.883817585945
f1-stars-h0p4,box96,stellar_luminosity,1.0,5.759586531581287,0.4,-1135.9716725532446,3083.205661607452,-2587.7793258656825
f1-stars-h0p4,box96,stellar_luminosity,3.0,0.0,0.0,-1128.1781850997543,-88.6009149664674,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,0.5235987755982988,0.0,-752.1009075431514,-624.2846933245291,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,1.0471975511965976,0.0,-354.0951998470002,-786.9781886244951,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,1.5707963267948966,0.0,-73.78569170429432,-918.9313920595404,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,2.0943951023931953,0.0,382.20096577840314,-827.9700707641756,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,2.6179938779914944,0.0,888.976934489529,-712.5817383215233,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,3.141592653589793,0.0,1176.7076628567052,80.56795638793686,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,3.665191429188092,0.0,793.5976691244682,654.1140954708158,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,4.1887902047863905,0.0,398.53237044893865,808.4005149199318,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,4.71238898038469,0.0,12.041180849682735,791.5924769408264,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,5.235987755982989,0.0,-339.07168151271634,748.9870980996258,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,5.759586531581287,0.0,-722.3280610147428,596.1322660773521,0.0
f1-stars-h0p4,box96,stellar_luminosity,3.0,0.0,0.4,-1067.0140262410873,-54.922861679741345,-287.73734453065185
f1-stars-h0p4,box96,stellar_luminosity,3.0,0.5235987755982988,0.4,-749.7657790963017,-585.445309365954,-231.32792295054068
f1-stars-h0p4,box96,stellar_luminosity,3.0,1.0471975511965976,0.4,-376.7124940474986,-769.2177156596907,-198.23481513069356
f1-stars-h0p4,box96,stellar_luminosity,3.0,1.5707963267948966,0.4,-61.9816669785337,-886.2480239604132,-195.14268338358514
f1-stars-h0p4,box96,stellar_luminosity,3.0,2.0943951023931953,0.4,380.69008723913277,-798.1100044676728,-196.511637420214
f1-stars-h0p4,box96,stellar_luminosity,3.0,2.6179938779914944,0.4,846.067949794559,-661.6859751773725,-263.14858768270574
f1-stars-h0p4,box96,stellar_luminosity,3.0,3.141592653589793,0.4,1114.1233551349233,58.327903519476436,-348.7540902117297
f1-stars-h0p4,box96,stellar_luminosity,3.0,3.665191429188092,0.4,753.5331657665012,627.1093878869137,-238.6731124169701
f1-stars-h0p4,box96,stellar_luminosity,3.0,4.1887902047863905,0.4,359.59043073114816,768.277595122352,-179.12435040058432
f1-stars-h0p4,box96,stellar_luminosity,3.0,4.71238898038469,0.4,6.767759853072252,756.5869925514575,-205.829453915718
f1-stars-h0p4,box96,stellar_luminosity,3.0,5.235987755982989,0.4,-335.0534816569647,733.7034785510898,-160.87577876404274
f1-stars-h0p4,box96,stellar_luminosity,3.0,5.759586531581287,0.4,-702.0364227794589,592.6903003220478,-256.39938829152186
f1-stars-h0p4,box96,stellar_luminosity,6.0,0.0,0.0,-284.5964042964605,-0.3601857857732347,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,0.5235987755982988,0.0,-238.9882670698114,-141.8356512953526,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,1.0471975511965976,0.0,-132.31379973493083,-238.4795018138809,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,1.5707963267948966,0.0,-1.7695022728772407,-272.41720989142453,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,2.0943951023931953,0.0,141.62012668488086,-253.313523012697,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,2.6179938779914944,0.0,246.9033746606162,-156.34830355484772,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,3.141592653589793,0.0,376.1771033725258,26.135218522702083,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,3.665191429188092,0.0,236.55298643532046,154.69994553123553,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,4.1887902047863905,0.0,122.4456790501994,231.43234733683883,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,4.71238898038469,0.0,15.933536369160937,270.1567764406662,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,5.235987755982989,0.0,-129.43677925056494,230.1156008946576,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,5.759586531581287,0.0,-232.45181947654197,145.23087140463,0.0
f1-stars-h0p4,box96,stellar_luminosity,6.0,0.0,0.4,-281.51757643302216,-0.3553351057757562,-23.027925711197977
f1-stars-h0p4,box96,stellar_luminosity,6.0,0.5235987755982988,0.4,-236.44521663884348,-140.30183224624326,-22.38924587594232
f1-stars-h0p4,box96,stellar_luminosity,6.0,1.0471975511965976,0.4,-131.10608435666194,-235.66631967132008,-22.092830151819296
f1-stars-h0p4,box96,stellar_luminosity,6.0,1.5707963267948966,0.4,-2.7499378687544924,-268.80733327901896,-23.022603963111546
f1-stars-h0p4,box96,stellar_luminosity,6.0,2.0943951023931953,0.4,138.0036389860533,-247.51234052546263,-27.081441210839213
f1-stars-h0p4,box96,stellar_luminosity,6.0,2.6179938779914944,0.4,243.8092316294509,-154.5087029679643,-25.43026193932423
f1-stars-h0p4,box96,stellar_luminosity,6.0,3.141592653589793,0.4,354.6777542249409,22.43716785088038,-51.78748588431537
f1-stars-h0p4,box96,stellar_luminosity,6.0,3.665191429188092,0.4,233.86909213684004,153.03801495442127,-23.507395829725123
f1-stars-h0p4,box96,stellar_luminosity,6.0,4.1887902047863905,0.4,121.21002585126266,229.29854717225712,-20.46939984897487
f1-stars-h0p4,box96,stellar_luminosity,6.0,4.71238898038469,0.4,12.887732954071696,265.2191871076158,-25.721540135516907
f1-stars-h0p4,box96,stellar_luminosity,6.0,5.235987755982989,0.4,-127.61185648574566,227.47122853883778,-21.858806757923215
f1-stars-h0p4,box96,stellar_luminosity,6.0,5.759586531581287,0.4,-230.22252225228914,143.82898461314244,-21.54688342673718
f1-stars-h0p4,box96,atomic_helium,1.0,0.0,0.0,0.4361620040825982,-79.10304798370437,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,0.5235987755982988,0.0,4.689447546731062,-29.60838067564066,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,1.0471975511965976,0.0,-28.14870299133098,-189.6625551566152,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,1.5707963267948966,0.0,-27.256506583193335,-92.00490593010778,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,2.0943951023931953,0.0,-118.466749056615,-82.47147745399994,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,2.6179938779914944,0.0,-8.788866391409883,-50.07316949855247,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,3.141592653589793,0.0,-11.259895390206733,122.26177171188982,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,3.665191429188092,0.0,49.06610012765696,103.15874583773024,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,4.1887902047863905,0.0,40.710581493504314,32.50383089794843,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,4.71238898038469,0.0,-46.036802810576134,69.86594650489619,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,5.235987755982989,0.0,-12.701566447802103,116.16670520912245,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,5.759586531581287,0.0,-22.614102304786176,94.81762327588979,0.0
f1-stars-h0p4,box96,atomic_helium,1.0,0.0,0.4,-12.235011039578398,-39.96787014541106,-237.18624431509667
f1-stars-h0p4,box96,atomic_helium,1.0,0.5235987755982988,0.4,-7.888575265132126,-57.270905083508104,-187.25169555518292
f1-stars-h0p4,box96,atomic_helium,1.0,1.0471975511965976,0.4,-12.068372936539397,-120.8874664378959,-155.9868231985787
f1-stars-h0p4,box96,atomic_helium,1.0,1.5707963267948966,0.4,-15.145720460555577,-99.05190060611223,-132.90997235531682
f1-stars-h0p4,box96,atomic_helium,1.0,2.0943951023931953,0.4,-24.19270125258657,-97.05688493440744,-191.8875828310584
f1-stars-h0p4,box96,atomic_helium,1.0,2.6179938779914944,0.4,18.838965643286784,-63.58234269001902,-213.68732290720266
f1-stars-h0p4,box96,atomic_helium,1.0,3.141592653589793,0.4,30.85279077474117,47.16397239467855,-238.40702415607672
f1-stars-h0p4,box96,atomic_helium,1.0,3.665191429188092,0.4,45.07703690408713,70.10469526285729,-176.03632851119744
f1-stars-h0p4,box96,atomic_helium,1.0,4.1887902047863905,0.4,35.22941734601402,54.84296723222375,-162.10919785212846
f1-stars-h0p4,box96,atomic_helium,1.0,4.71238898038469,0.4,-1.2028925686700884,83.91126471781921,-192.49032888103955
f1-stars-h0p4,box96,atomic_helium,1.0,5.235987755982989,0.4,-17.880773438083292,102.09697869346797,-209.68567211455553
f1-stars-h0p4,box96,atomic_helium,1.0,5.759586531581287,0.4,-32.090949935451306,70.46652182326955,-252.72787616403983
f1-stars-h0p4,box96,atomic_helium,3.0,0.0,0.0,-98.51509323847442,-1.5887764495483085,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,0.5235987755982988,0.0,-76.41727769887794,-52.269016718713814,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,1.0471975511965976,0.0,-44.2563619238585,-66.84238387033321,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,1.5707963267948966,0.0,-5.749267550892646,-82.89111388839508,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,2.0943951023931953,0.0,49.09357582737005,-63.53084632014381,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,2.6179938779914944,0.0,74.20416706431588,-55.85872679082857,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,3.141592653589793,0.0,111.62005951149847,-1.9232563275555845,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,3.665191429188092,0.0,104.3621537002643,57.274995244878205,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,4.1887902047863905,0.0,38.63164827564053,64.40164665715383,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,4.71238898038469,0.0,-2.3928656253674516,74.89701964742602,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,5.235987755982989,0.0,-55.3868498925477,52.65178364328562,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,5.759586531581287,0.0,-92.57254733045102,50.563503465826244,0.0
f1-stars-h0p4,box96,atomic_helium,3.0,0.0,0.4,-90.25209526500272,-2.5869801951786626,-25.35339690514615
f1-stars-h0p4,box96,atomic_helium,3.0,0.5235987755982988,0.4,-72.63843271642396,-46.53081003572304,-26.800072897017174
f1-stars-h0p4,box96,atomic_helium,3.0,1.0471975511965976,0.4,-38.52765541072828,-63.031328733411904,-31.55564822618334
f1-stars-h0p4,box96,atomic_helium,3.0,1.5707963267948966,0.4,0.5890789605471712,-74.43718966345881,-32.93218969805566
f1-stars-h0p4,box96,atomic_helium,3.0,2.0943951023931953,0.4,41.052951173913435,-61.497754497719356,-30.647092464026898
f1-stars-h0p4,box96,atomic_helium,3.0,2.6179938779914944,0.4,67.766216896873,-49.836342972641724,-27.708981055440177
f1-stars-h0p4,box96,atomic_helium,3.0,3.141592653589793,0.4,99.01289417385101,-5.873234746305332,-36.26144853991004
f1-stars-h0p4,box96,atomic_helium,3.0,3.665191429188092,0.4,78.33485063998843,49.64326569728518,-45.43583786864983
f1-stars-h0p4,box96,atomic_helium,3.0,4.1887902047863905,0.4,37.127698173898466,60.568122750006346,-33.03652781218612
f1-stars-h0p4,box96,atomic_helium,3.0,4.71238898038469,0.4,-2.6803257248902983,69.27414526801911,-42.091965222789895
f1-stars-h0p4,box96,atomic_helium,3.0,5.235987755982989,0.4,-43.679057734052385,60.05471107372498,-39.91418968733745
f1-stars-h0p4,box96,atomic_helium,3.0,5.759586531581287,0.4,-73.90460134031318,40.622415888068296,-35.87139516003209
f1-stars-h0p4,box96,atomic_helium,6.0,0.0,0.0,-26.056131845729983,-2.8306994718261818,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,0.5235987755982988,0.0,-20.78411344892574,-11.780400872425584,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,1.0471975511965976,0.0,-14.46462645061776,-23.602422472783395,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,1.5707963267948966,0.0,-0.4491750145336299,-24.71277367529519,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,2.0943951023931953,0.0,13.65077265171279,-20.234694117682974,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,2.6179938779914944,0.0,19.320230831832752,-11.531761146157523,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,3.141592653589793,0.0,23.460740400385212,-1.048382461682262,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,3.665191429188092,0.0,22.870046575944077,12.146207060127761,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,4.1887902047863905,0.0,20.34220258219225,23.955970332788834,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,4.71238898038469,0.0,-1.3913478265722454,33.65652084653144,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,5.235987755982989,0.0,-16.518977110562872,24.35871334655717,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,5.759586531581287,0.0,-24.03291676444618,11.966767335540773,0.0
f1-stars-h0p4,box96,atomic_helium,6.0,0.0,0.4,-25.07124694373936,-2.3899732200447628,-3.084917360464105
f1-stars-h0p4,box96,atomic_helium,6.0,0.5235987755982988,0.4,-20.435409505698722,-11.633935227080183,-2.20792121357073
f1-stars-h0p4,box96,atomic_helium,6.0,1.0471975511965976,0.4,-13.335575572609923,-22.45408067980595,-3.5629040186496024
f1-stars-h0p4,box96,atomic_helium,6.0,1.5707963267948966,0.4,-0.2901560408219568,-24.07135607842396,-2.688206364964348
f1-stars-h0p4,box96,atomic_helium,6.0,2.0943951023931953,0.4,13.180402288106997,-19.86485345703508,-2.5630576504844393
f1-stars-h0p4,box96,atomic_helium,6.0,2.6179938779914944,0.4,19.12022086962232,-11.41561168025009,-1.8210201273117126
f1-stars-h0p4,box96,atomic_helium,6.0,3.141592653589793,0.4,23.20980307264372,-1.0343674704225678,-1.9487568906206891
f1-stars-h0p4,box96,atomic_helium,6.0,3.665191429188092,0.4,22.295991772310156,11.723967723738571,-2.661200285443965
f1-stars-h0p4,box96,atomic_helium,6.0,4.1887902047863905,0.4,19.044635566140315,23.15034637829631,-4.504759270599442
f1-stars-h0p4,box96,atomic_helium,6.0,4.71238898038469,0.4,-1.454363067251285,31.64781879345874,-5.62418128390663
f1-stars-h0p4,box96,atomic_helium,6.0,5.235987755982989,0.4,-15.698660436305223,23.517977998835708,-3.8959453512083724
f1-stars-h0p4,box96,atomic_helium,6.0,5.759586531581287,0.4,-23.464057261917702,11.773461769977175,-2.980889353914343
f1-stars-h0p4,box96,co21,1.0,0.0,0.0,20.224515060907986,-161.41834143406817,0.0
f1-stars-h0p4,box96,co21,1.0,0.5235987755982988,0.0,58.30889424555251,-119.34852644932998,0.0
f1-stars-h0p4,box96,co21,1.0,1.0471975511965976,0.0,-23.299519368704754,-163.62919933076452,0.0
f1-stars-h0p4,box96,co21,1.0,1.5707963267948966,0.0,-48.167894837967836,-123.70176142152587,0.0
f1-stars-h0p4,box96,co21,1.0,2.0943951023931953,0.0,-139.18184664085473,-101.08026169566229,0.0
f1-stars-h0p4,box96,co21,1.0,2.6179938779914944,0.0,30.602246487767328,-115.87411995092822,0.0
f1-stars-h0p4,box96,co21,1.0,3.141592653589793,0.0,-191.4679407773014,286.6377324887521,0.0
f1-stars-h0p4,box96,co21,1.0,3.665191429188092,0.0,80.12573356167464,129.8340304165515,0.0
f1-stars-h0p4,box96,co21,1.0,4.1887902047863905,0.0,53.58453411736429,71.5668978517876,0.0
f1-stars-h0p4,box96,co21,1.0,4.71238898038469,0.0,33.60167665992807,117.52627392393833,0.0
f1-stars-h0p4,box96,co21,1.0,5.235987755982989,0.0,19.670493484150413,273.58423235299114,0.0
f1-stars-h0p4,box96,co21,1.0,5.759586531581287,0.0,20.39160778395557,71.947775677877,0.0
f1-stars-h0p4,box96,co21,1.0,0.0,0.4,-8.033943288083462,-92.14801516715556,-173.3856382064782
f1-stars-h0p4,box96,co21,1.0,0.5235987755982988,0.4,-6.9437849165150896,-95.44655631029617,-115.52545948351124
