system,class,class_rank,source,probe,r_kpc,Mb_Msun,g_bar,g_obs,nu_obs,abs_Phi_b,S_shape,e_lg_gbar,e_lg_gobs,sys_lg_Mb,tier,phi_method,baryon_method,gobs_method,assumes
NGC5985,field_galaxy,1,SPARC,rotation_curve,22.52,125040321603.91286,3.4374410403066675e-11,1.243872107737181e-10,3.6185991065790333,28851453649.12047,1.2078514091144166,0.11,0.012378869926357994,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC5985,field_galaxy,1,SPARC,rotation_curve,23.23,127243307575.224,3.2874448678038385e-11,1.2305893256246146e-10,3.74330026847478,28114799195.312065,1.1930997446510694,0.11,0.012049112898595268,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC5985,field_galaxy,1,SPARC,rotation_curve,24.06,130232879631.77522,3.1365437210435265e-11,1.1563493816272209e-10,3.6866993878296843,27292171356.05902,1.1720349850426404,0.11,0.015267007384312267,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC5985,field_galaxy,1,SPARC,rotation_curve,24.77,132860075509.15442,3.0190091542424626e-11,1.107922612068786e-10,3.6698219696083987,26617882527.491127,1.153539637980686,0.11,0.018535867578138788,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC5985,field_galaxy,1,SPARC,rotation_curve,25.95,137508061143.49,2.846920779700657e-11,1.1016026988154065e-10,3.8694532937837347,25549960786.476845,1.1207969699381932,0.11,0.011698167862713852,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC5985,field_galaxy,1,SPARC,rotation_curve,28.92,145505911207.15298,2.4255264107218607e-11,9.554695896790606e-11,3.9392256685207703,23134003580.35688,1.0687987980788285,0.11,0.011898478956253473,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC5985,field_galaxy,1,SPARC,rotation_curve,31.76,148535963332.70038,2.053017152500867e-11,8.463576743818432e-11,4.122506591583315,21171657091.507706,1.0522798022097097,0.11,0.01206373560842366,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC5985,field_galaxy,1,SPARC,rotation_curve,34.72,156625305620.90506,1.8114420563446083e-11,7.581575397036825e-11,4.185381127970515,19406834770.0,1.0,0.11,0.012190722299038647,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,0.34,69199985.16961919,8.345841170986271e-11,1.2012329704477237e-10,1.439319231983141,30492872084.79751,34.825611767546846,0.11,0.051381318985736835,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,0.67,299682753.7579464,9.307522472569827e-11,1.88340548747267e-10,2.023530421788665,29594074375.655716,15.379609889622307,0.11,0.05846271871774544,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,1.0,745435654.8446821,1.039278899142163e-10,2.6660238416821175e-10,2.5652631299285447,28591059020.013927,8.91553865009897,0.11,0.03639071733698692,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,1.32,1142747810.365597,9.143752948813202e-11,2.65547490868411e-10,2.9041411371780037,27626523508.25635,7.417836852583438,0.11,0.01670363391935584,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,1.65,1608563365.4919324,8.237439411582033e-11,2.1654297979469168e-10,2.628765675535375,26741583040.75635,6.37617737932147,0.11,0.01985346202986294,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,1.98,2179047782.2719736,7.749225897640829e-11,1.9091136177817716e-10,2.463618486541967,25927643077.42302,5.476322084876647,0.11,0.016084980811231546,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,2.31,2918726090.8918004,7.62590391072476e-11,1.887789009470276e-10,2.4754954056205283,25144838636.946827,4.6258867806801,0.11,0.017222022558232398,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,2.63,3805495392.817327,7.67046427655452e-11,2.0824779464490409e-10,2.714930767377832,24389644070.647224,3.9181180528280746,0.11,0.02204879677354971,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,2.96,4977977266.806658,7.921208320351799e-11,2.1766869274811968e-10,2.7479228413784793,23595814639.908474,3.261379106178624,0.11,0.013552451917548284,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,3.28,6321567521.458515,8.192171617833291e-11,2.10611132115232e-10,2.5708828127667513,22800283516.111507,2.749899466024589,0.11,0.009518783165002778,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,3.61,7856973380.5876465,8.405485940805974e-11,2.0198762884348537e-10,2.4030452286274055,21955235688.8511,2.344863305132612,0.11,0.0081068303288607,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,3.94,9412020512.587763,8.453029205705113e-11,1.9003798148051425e-10,2.248164259887496,21096906641.81154,2.0528614744764475,0.11,0.006285841185441803,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,4.27,10889673078.510237,8.326855725818357e-11,1.823412703252948e-10,2.1897974016761825,20242580948.38363,1.8450427123409059,0.11,0.007284939696441643,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,4.6,12048443494.341118,7.938477715339307e-11,1.627716623985274e-10,2.0504140495854526,19414452964.928402,1.7229772820422935,0.11,0.01028592193981386,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,4.94,12964939152.46578,7.406934994181359e-11,1.4760634415485468e-10,1.9928127392883737,18609486033.32789,1.648232037281106,0.11,0.013897423420904057,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,5.3,13613548942.829176,6.756807808572665e-11,1.321320748407609e-10,1.9555399322312974,17822800647.87147,1.6129019561807811,0.11,0.03249822653697802,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,5.63,14174875627.356337,6.234827114672762e-11,1.2102554984115059e-10,1.9411211829167563,17161348703.483421,1.5844117714983441,0.11,0.0227630211204463,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,5.96,15060529112.004082,5.911118402751951e-11,1.2562913540825942e-10,2.1253023006572183,16542953918.962727,1.521761514181,0.11,0.023429044418464894,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,6.27,15841810652.446016,5.61812871046091e-11,1.1475046412273422e-10,2.0425032966772334,15991533059.057644,1.4712291785076437,0.11,0.008161238586101374,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,8.24,19414083829.009205,3.986432596046649e-11,8.731619053999315e-11,2.190334050212833,13072329977.957989,1.2897062954974712,0.11,0.023317824531718215,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,10.3,21556422343.73403,2.832853936499198e-11,6.706839935320008e-11,2.367520559004969,10904991661.707985,1.2111930922720686,0.11,0.023796957912506946,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,11.13,22713197987.655224,2.5562887342756788e-11,6.464379245728153e-11,2.528814198119066,10214881657.71724,1.1635303710707345,0.11,0.018654259625374574,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,11.95,24007738363.801838,2.343890868462203e-11,6.265687422872185e-11,2.6731992974498096,9594946309.55381,1.110162903989261,0.11,0.016000323017488226,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,12.72,24894357783.486317,2.1451054806284375e-11,5.964103961210939e-11,2.7803313240632224,9061659886.739063,1.0762705297581192,0.11,0.013624924922454961,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,13.58,25593610393.211273,1.934879675637219e-11,5.8076292185506684e-11,3.0015454147752245,8520310581.370284,1.0508752119482578,0.11,0.01224933154086095,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,14.43,26162403113.68216,1.7517289967017298e-11,5.606570629361686e-11,3.200592466025341,8036843937.761645,1.0303902482703637,0.11,0.01539271581429247,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,15.29,26611344425.75807,1.586988549796212e-11,5.2912239490967386e-11,3.3341286235343,7593849084.7427435,1.0142152538151148,0.11,0.017041935365823803,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,16.02,26879604821.47287,1.460225082660903e-11,5.114241024746754e-11,3.502364865166746,7250649848.846141,1.004486423805439,0.11,0.02075872995260826,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,16.88,27011998358.802082,1.321702703139448e-11,4.976554500099965e-11,3.765260136246318,6881532164.161342,0.9996049046724104,0.11,0.019421865029213746,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,17.73,27107546142.25734,1.2022497145494919e-11,4.856416522348975e-11,4.03944077804899,6550537770.000758,0.9959166467044736,0.11,0.021315066596478617,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,18.59,27132213129.69986,1.0945822178279766e-11,4.575094764506612e-11,4.17976346590497,6245784609.50656,0.9947379334982114,0.11,0.025735969297970476,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,19.32,27249551959.050407,1.017810835274185e-11,4.511594190936628e-11,4.4326450795950345,6007871627.6217375,0.9901384075333173,0.11,0.030188762766445547,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,20.18,27503463054.13541,9.416012038647571e-12,4.372161355556137e-11,4.643326004268909,5747888734.132499,0.9803240120786678,0.11,0.03684922876754864,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,21.04,27624465814.03999,8.700102430546529e-12,4.244435080795102e-11,4.878603573554101,5507516634.522807,0.9750685997456678,0.11,0.03296452091554803,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,21.89,27677099586.640602,8.05287580767497e-12,3.9334977131679914e-11,4.884587577296406,5287815904.68801,0.9721404598994848,0.11,0.037301366543837575,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,22.63,27849341511.483162,7.581720517091682e-12,3.62042161804874e-11,4.775197938102735,5109315608.200511,0.9650723214032357,0.11,0.046434001209781646,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,23.48,28065127058.287266,7.097293669724163e-12,3.316001807023036e-11,4.672206000392136,4916813111.973243,0.9561857949872263,0.11,0.05099457787509149,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,24.34,28176349013.968456,6.630793735669887e-12,3.1576960406106233e-11,4.762169004932276,4734663170.335856,0.9507196069559706,0.11,0.04512150461332486,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,25.19,28448677233.11246,6.250686118441083e-12,2.856234259823515e-11,4.569473183746839,4565733772.526237,0.9397323560959386,0.11,0.031479063117819596,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,25.93,29829131919.489002,6.1852538659929534e-12,2.9257000534748605e-11,4.730121215493847,4423752558.031699,0.8938820892323858,0.11,0.01759886135817099,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,26.78,28000189313.67381,5.443293732510626e-12,2.945018849436821e-11,5.410361803272523,4271254276.354167,0.9495821412249754,0.11,0.016703633919355837,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,27.64,27309952061.595455,4.983871181268948e-12,2.6734084145666053e-11,5.364120213648713,4132902339.598426,0.9722988018453566,0.11,0.05407110105815321,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,28.37,26800209937.022194,4.6423884022546684e-12,2.8517030025269347e-11,6.142749712932137,4024484442.723117,0.9902820323360549,0.11,0.042329968489304294,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6015,field_galaxy,1,SPARC,rotation_curve,29.23,26535404590.833725,4.330021285020627e-12,2.5615793603599938e-11,5.915858587627684,3905434799.999999,1.0,0.11,0.019428963664092844,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,1.33,12572187875.303268,9.908993158752132e-10,7.462320732273209e-10,0.7530856680107911,194692526247.3244,4.787596773409789,0.11,0.06750177090153399,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,2.34,27399050307.75471,6.976309556488323e-10,7.77911674823934e-10,1.1150761997085357,168380713224.54245,3.3427215333482097,0.11,0.013377003029087502,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,3.33,41019223791.1299,5.15728247253088e-10,5.937438548639977e-10,1.1512727061712105,149847738535.62354,2.8277075752355114,0.11,0.013398072680578051,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,4.34,55009646943.68298,4.0717522659186314e-10,4.373110560069581e-10,1.0740119423947714,135466436612.04799,2.4843345863500415,0.11,0.012777589715500632,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,5.35,67953705747.36415,3.309996460472963e-10,3.489138076112064e-10,1.0541213919042995,123963699850.64734,2.2686247887529722,0.11,0.015200306866613814,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,6.34,81789376019.93546,2.8368758309369515e-10,2.775057836666327e-10,0.9782091293540305,114574903167.82979,2.0644737658388466,0.11,0.017110829802025117,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,7.34,94839445793.9291,2.4542502039786275e-10,2.396984561916147e-10,0.9766667465404927,106411548674.43764,1.9143587289911081,0.11,0.017259943787227946,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,8.32,105501053797.57742,2.1248686701160215e-10,2.3764026883378756e-10,1.1183762656767489,99488003292.57648,1.8237476700484812,0.11,0.022541114404857034,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,9.34,114778666230.77489,1.8343802651025642e-10,2.134056631884221e-10,1.1633665453574324,93257350796.31323,1.7639906676816648,0.11,0.0267581438850068,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,10.38,125645203189.05493,1.6258225920268452e-10,1.8284489239597282e-10,1.1246300383120382,87705274196.8118,1.6842426384831684,0.11,0.03248235587788784,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,11.36,135018424232.56541,1.458674263788899e-10,1.8116412675781249e-10,1.2419779470657113,83041570425.70789,1.624083509045625,0.11,0.0430847700300845,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,12.34,143476121313.83902,1.313624550171047e-10,1.576400136538882e-10,1.2000385774867095,78849904478.98654,1.576391956783439,0.11,0.030914676589358005,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,13.32,153895248369.0939,1.2093129660697987e-10,1.4843596371599943e-10,1.2274404383375481,75035268329.63626,1.5096350153142044,0.11,0.01561350202146104,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,14.3,166375313403.43024,1.1343282803589427e-10,1.2837112032957106e-10,1.1316928489956168,71491724915.58607,1.4283361671020853,0.11,0.03390416585614461,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,15.47,182999989239.42746,1.0660863553525229e-10,1.2988465205225604e-10,1.2183314362869513,67519709400.41687,1.3267751251026185,0.11,0.034813324734091995,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,16.35,193396585557.7349,1.0086377920034405e-10,1.2388300036102312e-10,1.2282208870535811,64702860293.13583,1.2715104714262275,0.11,0.021367288509639988,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC6195,field_galaxy,1,SPARC,rotation_curve,17.92,210743286867.5532,9.14954898765507e-11,1.1575839371542653e-10,1.2651814190143393,60043424622.30211,1.1867991245938025,0.11,0.02389477939957812,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
