mode_a,mode_b,normalized_product,abs_above_point1
182,183,0.0009313003046030647,False
183,207,0.005666511363078571,False
183,184,0.0003724173820097321,False
184,208,0.020716002116046104,False
184,185,0.015372603881286044,False
185,209,-0.0172860796945569,False
185,186,0.0267793372876243,False
186,210,-0.02640606376428769,False
186,187,0.009403407677201953,False
187,211,0.0036824796467321147,False
187,188,0.011336751614407356,False
188,212,-0.016706816149484258,False
188,189,0.004841714558930785,False
189,213,0.008632448953880975,False
189,190,0.0053166563620205875,False
190,214,-0.01358195781956315,False
190,191,0.0030345521665691307,False
191,215,0.01004867478325316,False
192,216,0.031027699438057884,False
192,193,0.03513954230977048,False
193,217,-0.012105782622191981,False
193,194,-0.00945023704674477,False
194,218,0.024847114756943397,False
194,195,-0.014201339585930568,False
195,219,0.0001708462456489041,False
195,196,0.03283103936581185,False
196,220,0.0874291464847008,False
196,197,0.031001681516342226,False
197,221,-0.026767127314682334,False
197,198,-0.0396189391149475,False
198,222,-0.008376886073864347,False
198,199,-0.05840741991226023,False
199,223,0.006613782410497997,False
199,200,-0.028562217458315116,False
200,224,0.01400440691296252,False
200,201,-0.02441255620139747,False
201,225,0.05440168743417822,False
201,202,-0.002489664522933781,False
202,226,0.04352750671675927,False
202,203,-0.007968408783730244,False
203,227,0.006700471507557362,False
203,204,-0.01519010232530081,False
204,228,0.011335809350773015,False
204,205,-7.663381067873634e-05,False
205,229,-0.01441383002839456,False
205,206,-0.03936994611611925,False
206,230,0.017282705323410884,False
206,207,-0.002121622428802185,False
207,231,0.027376199303998938,False
207,208,-0.049024363943103694,False
208,232,-0.05830900819991587,False
208,209,-0.014275085794272759,False
209,233,-0.011544754116510169,False
209,210,-0.02494351069796836,False
210,234,-0.031739697180500265,False
210,211,-0.048241266288407955,False
211,235,-0.0246374720574184,False
211,212,-0.048648413978013144,False
212,236,-0.030659984187429882,False
212,213,-0.05188045154772984,False
213,237,-0.02522309857432554,False
213,214,-0.05063813028172787,False
214,238,-0.029808451181218536,False
214,215,-0.0515283889017724,False
215,239,-0.025100250649896988,False
216,240,-0.01140672600834815,False
216,217,-0.016430875913376507,False
217,241,0.009539795142936458,False
217,218,0.014247471779570378,False
218,242,0.016822396355560813,False
218,219,0.0678652342833109,False
219,243,0.019438829134844446,False
219,220,0.035764126715420765,False
220,244,-0.038474500142161354,False
220,221,0.004644419043956421,False
221,245,0.0262838473786725,False
221,222,0.010034844261215809,False
222,246,0.04166754570022986,False
222,223,0.03815154499849099,False
223,247,0.005605528093920526,False
223,224,0.05038352106376982,False
224,248,0.034424690409706526,False
224,225,0.05774832589290194,False
225,249,-0.06124944471120298,False
225,226,0.015590507220632745,False
226,250,-0.005901941512216818,False
226,227,-0.010478561135975529,False
227,251,-0.02178338711844307,False
227,228,0.02557686962103866,False
228,252,0.025339403940231396,False
228,229,0.0056575214320626595,False
229,253,0.06763019279599311,False
229,230,0.019237586627673605,False
230,254,-0.019422367211046412,False
230,231,-0.03850547610123696,False
231,255,0.032534925721873616,False
231,232,0.00024232128312168084,False
232,256,0.014316610082665743,False
232,233,-0.02751811302704477,False
233,257,0.016678097316323613,False
233,234,0.003379988730036756,False
234,258,-0.024962146656924162,False
234,235,0.008468544255971362,False
235,259,0.028306442515344844,False
235,236,0.011884065067228907,False
236,260,-0.014528935771305795,False
236,237,0.013372802525796623,False
237,261,0.024743498345670238,False
237,238,0.014949514289074964,False
238,262,-0.011211304498824263,False
238,239,0.015379434524755752,False
239,263,0.022963626686993786,False
240,264,-0.026867341220004465,False
240,241,-0.055217091179120666,False
241,265,-0.014349612240809285,False
241,242,0.013572852263973867,False
242,266,-0.0006138473518285413,False
242,243,-0.03590923003699034,False
243,267,0.010239660481861083,False
243,244,-0.024024102517621302,False
244,268,0.015646252498459287,False
244,245,-0.012813752751366977,False
245,269,-0.023642795303214163,False
245,246,0.0026815490996070454,False
246,270,0.032201313986443,False
246,247,-0.015022292556876494,False
247,271,0.04953409164864615,False
247,248,0.04866681544121138,False
248,272,-0.06376805989270122,False
248,249,-0.010532417300286565,False
249,273,0.013749787927033871,False
249,250,0.004827358222432129,False
250,274,0.013574954920625052,False
250,251,0.005207321032612312,False
251,275,-0.02912581951484688,False
251,252,0.034867619592629844,False
252,276,0.007159166638834243,False
252,253,-0.045171909172226014,False
253,277,-0.004935400781987746,False
253,254,0.011295109298843203,False
254,278,-0.03942172722324786,False
254,255,0.00901400210418884,False
255,279,-0.00888676695355006,False
255,256,-0.014589510907962422,False
256,280,-0.010005787404814498,False
256,257,-0.004528732310626071,False
257,281,-0.028922313663230306,False
257,258,-0.0020773239108699327,False
258,282,-0.025216804426195547,False
258,259,-0.02366809720268288,False
259,283,-0.025393356865028395,False
259,260,-0.028600943116727232,False
260,284,-0.0262254250386272,False
260,261,-0.032454205470692846,False
261,285,-0.025581905571046504,False
261,262,-0.03377994289909523,False
262,286,-0.026475069290191795,False
262,263,-0.03494075118872917,False
263,287,-0.025732686103127664,False
264,288,0.01917258998080428,False
264,265,-0.07895414077907807,False
265,289,0.053623719533122706,False
265,266,-0.02769103914920451,False
266,290,-0.028369544698431403,False
266,267,-0.05092802571187583,False
267,291,-0.006337513904241219,False
267,268,-0.008173370990001266,False
268,292,0.002617750826304478,False
268,269,0.0007276731312239837,False
269,293,0.020082141463931936,False
269,270,0.028514297670293738,False
270,294,0.020051609860106286,False
270,271,0.032221482225243264,False
271,295,0.006269726099061762,False
271,272,0.04730731924645313,False
272,296,0.0464664685604834,False
272,273,0.033143973003837805,False
273,297,0.009838968484130226,False
273,274,0.022520752093392216,False
274,298,0.025099619648538244,False
274,275,0.026825973028765403,False
275,299,-0.021644300137759934,False
275,276,0.0060980944397136415,False
276,300,0.022583784046716217,False
276,277,-0.013525806568105847,False
277,301,0.04162658672311243,False
277,278,-0.017891441200761086,False
278,302,-0.0025752073418636346,False
278,279,0.031909873431925084,False
279,303,0.03169680727555142,False
279,280,-0.0046160008929012186,False
280,304,0.02035535059327533,False
280,281,-0.017142376057531713,False
281,305,-0.015564153427594292,False
281,282,-0.025826102224888688,False
282,306,0.036109303879633556,False
282,283,-0.027760193994157502,False
283,307,-0.005498373587329227,False
283,284,-0.029669963599367775,False
284,308,0.03436253988444361,False
284,285,-0.02925277562499881,False
285,309,-0.003913788519148622,False
285,286,-0.030228004252197484,False
286,310,0.033538254162854594,False
286,287,-0.03004138105238893,False
287,311,-0.0035113130187643415,False
288,312,-0.04948356754383702,False
288,289,0.016019719574604324,False
289,313,-0.041597031501886574,False
289,290,-0.033863872468096495,False
290,314,-0.019168936352085286,False
290,291,0.07719676685746146,False
291,315,0.05355860220527929,False
291,292,-0.022093193059267914,False
292,316,0.04174780562267702,False
292,293,-0.007470992289599852,False
293,317,0.0395970428607995,False
293,294,0.007228684512582779,False
294,318,0.008267326589674997,False
294,295,-0.023359588464148366,False
295,319,0.002288355614658227,False
295,296,-0.008126386040299392,False
296,320,-0.015543724502084634,False
296,297,-0.007560241742829347,False
297,321,0.03645360589393728,False
297,298,-0.03430529651550465,False
298,322,-0.013851521060050016,False
298,299,0.010376726113199996,False
299,323,-0.012301963855368584,False
299,300,-0.004856457031247212,False
300,324,-0.018249619080068617,False
300,301,0.02421370566454636,False
301,325,-0.0007401058011999573,False
301,302,0.008912019103785019,False
302,326,-0.019697635718150874,False
302,303,0.016274807793146075,False
303,327,0.013653328468096174,False
303,304,0.007127876573463187,False
304,328,2.843670153020791e-05,False
304,305,0.008561600563647015,False
305,329,0.012176312830450349,False
305,306,0.021332831121448372,False
306,330,0.002537858768956516,False
306,307,0.025794739989805235,False
307,331,0.004059499336706178,False
307,308,0.025439705909753963,False
308,332,0.001867101556682848,False
308,309,0.026962292104468072,False
309,333,0.0010897291835732556,False
309,310,0.026653293676752416,False
310,334,0.002083385043227633,False
310,311,0.027277734506013337,False
311,335,-9.047126132161705e-05,False
312,336,-0.01196375373817455,False
312,313,0.01081585392146321,False
313,337,-0.009443618506054612,False
313,314,-0.014060060343147142,False
314,338,-0.029922374212604172,False
314,315,-0.019960345300743337,False
315,339,0.044882318616049105,False
315,316,0.02973815077011273,False
316,340,-0.04309367215607236,False
316,317,-0.06418499403483621,False
317,341,0.011224826862702774,False
317,318,-0.0018272583484409005,False
318,342,-0.06155239372286086,False
318,319,-0.0010526919398189591,False
319,343,0.010541896649042115,False
319,320,-0.012656600166177251,False
320,344,-0.02438545068456735,False
320,321,-0.04393913898017634,False
321,345,-0.05538655871844721,False
321,322,0.029302465390478406,False
322,346,-0.047906721153446324,False
322,323,-0.01537855343085403,False
323,347,0.010696607236634967,False
323,324,-0.07299885841637847,False
324,348,0.0018651741913385462,False
324,325,0.034554142047097405,False
325,349,0.008157492550231649,False
325,326,0.014562900604832599,False
326,350,0.022889234938774868,False
326,327,-0.007359204244024604,False
327,351,0.03876158569115527,False
327,328,0.05650864498950474,False
328,352,-0.014643982185749535,False
328,329,0.04529138058346948,False
329,353,0.03417347240430614,False
329,330,0.024011462832170226,False
330,354,0.028319956146144874,False
330,331,0.031204383662067504,False
331,355,0.032357258778135715,False
331,332,0.029341422947233634,False
332,356,0.0306389046014622,False
332,333,0.028638600318047193,False
333,357,0.027949488194116714,False
333,334,0.027899679121019424,False
334,358,0.03155679546985755,False
334,335,0.027402200130948445,False
335,359,0.026070433966520284,False
336,360,0.011998044327326072,False
336,337,-0.0112253747261104,False
337,361,-0.035459955271424225,False
337,338,-0.023673105659544832,False
338,362,-0.007453843947985905,False
338,339,0.0021960606283178887,False
339,363,0.009435020664874727,False
339,340,-0.024595780436623894,False
340,364,0.004340433645840919,False
340,341,-0.01607187086429353,False
341,365,-0.018781821510750325,False
341,342,-0.007260560642640783,False
342,366,-0.009613720841304942,False
342,343,0.00584094879507663,False
343,367,-0.007871895359920946,False
343,344,-0.04828722426904033,False
344,368,-0.0013040481873173868,False
344,345,0.01500782433100083,False
345,369,-0.0356435736615235,False
345,346,0.03384679060423825,False
346,370,-0.009264621711883258,False
346,347,0.02077412779153409,False
347,371,0.027462329251888334,False
347,348,0.014686709958191678,False
348,372,-0.01741350243588788,False
348,349,-0.009417859887487055,False
349,373,0.034527279527780445,False
349,350,-0.01619175302109314,False
350,374,-0.013970574423677398,False
350,351,0.0034330197223932345,False
351,375,0.08112114077456185,False
351,352,-0.020430624338566288,False
352,376,-0.07066993031124527,False
352,353,0.0011254136939818035,False
353,377,0.016810980277547582,False
353,354,0.0012507378829606833,False
354,378,-0.04404644778563379,False
354,355,-0.00719111669551312,False
355,379,0.033301236368472355,False
355,356,-0.010268841217922563,False
356,380,-0.042339024332512035,False
356,357,-0.012011059460572142,False
357,381,0.03283462056733548,False
357,358,-0.012829251116895604,False
358,382,-0.04114903692151571,False
358,359,-0.013393952731120469,False
359,383,0.03225660435816606,False
360,384,0.011148235510103473,False
360,361,-0.023788595729405202,False
361,385,-0.039237220736724886,False
361,362,0.02680139628794684,False
362,386,0.0038209743759574843,False
362,363,-0.0020412275891941827,False
363,387,-0.04430693231617115,False
363,364,-0.025358483052223945,False
364,388,0.03534964870182679,False
364,365,0.05040833005970631,False
365,389,-0.020841904379714876,False
365,366,-0.04190383663154426,False
366,390,0.03959746131665753,False
366,367,0.010489821010776284,False
367,391,0.0019058480481933748,False
367,368,0.021540606501533895,False
368,392,0.009575068091064756,False
368,369,-0.02236753951809507,False
369,393,0.03757001695398569,False
369,370,0.017454826553666408,False
370,394,-0.05068177400107938,False
370,371,0.0025962936752103173,False
371,395,-0.006396318873729744,False
371,372,0.040315884849336764,False
372,396,-0.023832788001823306,False
372,373,0.010044700893212242,False
373,397,0.028332085031593988,False
373,374,-0.06352356784362855,False
374,398,-0.01193905140552086,False
374,375,-0.03431734116450371,False
375,399,0.03568638230059961,False
375,376,0.03610180706737595,False
376,400,-0.031067455001875813,False
376,377,0.02268316057192009,False
377,401,0.010263195425778446,False
377,378,-0.01745034673281154,False
378,402,-0.02354613070027678,False
378,379,-0.01327879056522447,False
379,403,0.01584486509366243,False
379,380,-0.017291654008243444,False
380,404,-0.027841273102418542,False
380,381,-0.016734992012893257,False
381,405,0.01522746080617506,False
381,382,-0.01811120408009057,False
382,406,-0.02907087459495623,False
382,383,-0.01794100500060792,False
383,407,0.014808010465933566,False
384,408,-0.06154891598201494,False
384,385,-0.015707803529271112,False
385,409,0.0009580226041396282,False
385,386,-0.00933524677679416,False
386,410,-0.014941665592663644,False
386,387,-0.023709030022591972,False
387,411,0.04285679711100442,False
387,388,-0.002413441973237313,False
388,412,-0.01646226241808911,False
388,389,-0.004892650807804253,False
389,413,-0.02693468946423452,False
389,390,0.018103801914480307,False
390,414,0.02240763544062045,False
390,391,-0.03216737799438233,False
391,415,-0.03616547412422683,False
391,392,0.05294981644595131,False
392,416,-0.0435284701651403,False
392,393,0.015096694565969604,False
393,417,0.024149111281882695,False
393,394,-0.005649598562935431,False
394,418,-0.025052381166186955,False
394,395,-0.01684246661913136,False
395,419,-0.04365183568335437,False
395,396,0.002539401638631391,False
396,420,-0.016772699161820486,False
396,397,0.0045207228653039696,False
397,421,0.0230443164993492,False
397,398,-0.012516371617049727,False
398,422,-0.004563638120687464,False
398,399,-0.007293686762928311,False
399,423,0.005907264367093558,False
399,400,0.01668069193582663,False
400,424,0.008346599340764652,False
400,401,0.017864746738855308,False
401,425,0.004641527959150992,False
401,402,0.0012182394016946947,False
402,426,0.023726026554738665,False
402,403,-0.00587637853578202,False
403,427,0.008426922961259159,False
403,404,-0.0037002805440249894,False
404,428,0.023181092062519733,False
404,405,-0.00399328783773553,False
405,429,0.006881091362895609,False
405,406,-0.0033905395603388167,False
406,430,0.022695258180174625,False
406,407,-0.0034214470237439315,False
407,431,0.006236141093140165,False
408,432,-0.03289011242208497,False
408,409,0.05932925066466023,False
409,433,0.0033049141499547933,False
409,410,0.0229293635214541,False
410,434,-0.03449587492209482,False
410,411,0.012520042181565506,False
411,435,0.004528457297982688,False
411,412,-0.004386498304135016,False
412,436,-0.013984709603218546,False
412,413,0.047931742960589475,False
413,437,-0.015284842349162062,False
413,414,0.062820423770296,False
414,438,-0.010957493676403975,False
414,415,-0.0337507094555989,False
415,439,-0.051549244944677684,False
415,416,-0.013305646625682501,False
416,440,-0.0422718327580089,False
416,417,-0.04311670967786753,False
417,441,0.025184237944431906,False
417,418,0.03707914995877141,False
418,442,-0.0399797522802417,False
418,419,-0.009759080262639316,False
419,443,-0.025384939375886022,False
419,420,0.024286704523635287,False
420,444,-0.016448715347119943,False
420,421,0.016420150986731424,False
421,445,0.023698193985172443,False
421,422,-0.033668225156374035,False
422,446,0.007116185693005157,False
422,423,-0.002437606447732978,False
423,447,0.02715519526819438,False
423,424,0.03949604810386663,False
424,448,-0.0062664607791254245,False
424,425,0.02786540564492119,False
425,449,-0.0062095695890551795,False
425,426,0.012102121479233806,False
426,450,0.03353937008222896,False
426,427,0.0041249639552962255,False
427,451,0.01364342318811809,False
427,428,0.013583392077036861,False
428,452,0.03819759359667848,False
428,429,0.01150144535648796,False
429,453,0.014169567844892634,False
429,430,0.014679005912129983,False
430,454,0.03931688166722612,False
430,431,0.013944351509645564,False
431,455,0.013986714865572429,False
432,456,-0.02288958975095126,False
432,433,-0.03448101404147888,False
433,457,-0.0024049014219134916,False
433,434,-0.01443635409592289,False
434,458,-0.04266293255974161,False
434,435,0.036746536764342204,False
435,459,0.009276998901917417,False
435,436,-0.07073883201777738,False
436,460,-0.009362405166546225,False
436,437,0.006826675385437568,False
437,461,-0.013420935030359836,False
437,438,-0.0655159489652104,False
438,462,0.0019412288518736536,False
438,439,-0.017192262089294176,False
439,463,-0.05721297263408638,False
439,440,0.0005686388089842529,False
440,464,-0.031869952817234884,False
440,441,0.017028640384876174,False
441,465,0.027648357408515938,False
441,442,0.013880059671554626,False
442,466,-0.050371609513657,False
442,443,-0.030163271978642336,False
443,467,-0.023772202725704798,False
443,444,0.02531256500861646,False
444,468,-0.011165998921483507,False
444,445,0.012734721701005935,False
445,469,0.02099589074677041,False
445,446,-0.0027027390294325627,False
446,470,-0.003584789742583439,False
446,447,0.010543588650958263,False
447,471,0.033030089490645724,False
447,448,0.005854048933556034,False
448,472,-0.012370248430027889,False
448,449,0.017221151164857767,False
449,473,-0.000262145134838889,False
449,450,0.0298283218077113,False
450,474,0.025451553657434574,False
450,451,0.024365188230104626,False
451,475,0.030084166498478254,False
451,452,0.027339403104241308,False
452,476,0.02672686846504939,False
452,453,0.02663310582463225,False
453,477,0.03284036913448691,False
453,454,0.027735792816441618,False
454,478,0.026656801159262982,False
454,455,0.027502024904644998,False
455,479,0.033356608289471776,False
456,480,-0.02899111806194876,False
456,457,0.017870639158580313,False
457,481,-0.001902418976899935,False
