fold,band,candidate,core,q,logpdf
1,low,r2_a0.3,training_r18_c14,0.9838354896894366,-1.684226756314913
1,low,r2_a0.3,training_r19_c12,0.997745346602181,-1.6911816847712853
1,low,r2_a0.6,training_r02_c13,1.0348647195479477,-1.744525273581313
1,low,r2_a0.6,training_r03_c14,0.9477487754928161,-1.7009673015537472
1,low,r2_a0.6,training_r06_c17,1.0162228000016444,-1.7352043138081612
1,low,r2_a0.6,training_r07_c18,0.9249394398260493,-1.6895626337203637
1,low,r2_a0.6,training_r08_c19,1.2515917837470987,-1.8528888056808885
1,low,r2_a0.6,training_r11_c19,1.0159067830283364,-1.735046305321507
1,low,r2_a0.6,training_r13_c18,1.0264762537489487,-1.7403310406818133
1,low,r2_a0.6,training_r15_c17,0.9866204769893607,-1.7204031523020196
1,low,r2_a0.6,training_r17_c16,1.0066320607892012,-1.7304089442019397
1,low,r2_a0.6,training_r18_c14,0.8988836958561802,-1.6765347617354291
1,low,r2_a0.6,training_r19_c12,0.9039668647962975,-1.679076346205488
1,low,r2_a1.0,training_r02_c13,1.0664928280094321,-1.7791739261291868
1,low,r2_a1.0,training_r03_c14,0.9359166674658,-1.7138858458573711
1,low,r2_a1.0,training_r06_c17,1.0236544281170912,-1.7577547261830166
1,low,r2_a1.0,training_r07_c18,0.9225792574575331,-1.7072171408532373
1,low,r2_a1.0,training_r08_c19,1.2376053439234038,-1.8647301840861727
1,low,r2_a1.0,training_r11_c19,1.04442996201134,-1.768142493130141
1,low,r2_a1.0,training_r13_c18,1.0725306409618596,-1.7821928326054002
1,low,r2_a1.0,training_r15_c17,0.9625634649677153,-1.7272092446083287
1,low,r2_a1.0,training_r17_c16,0.9720292336507651,-1.7319421289498536
1,low,r2_a1.0,training_r18_c14,0.9144086249264076,-1.7031318245876745
1,low,r2_a1.0,training_r19_c12,0.8876256221952439,-1.6897403232220929
1,middle,r0_a0.1,training_r02_c13,1.0253958657187592,-1.1778563797243309
1,middle,r0_a0.1,training_r03_c14,1.0160009687404794,-1.1731589312351909
1,middle,r0_a0.1,training_r06_c17,1.0695925698368118,-1.199954731783357
1,middle,r0_a0.1,training_r07_c18,1.0677116523300283,-1.199014273029965
1,middle,r0_a0.1,training_r08_c19,1.0290677884982258,-1.1796923411140638
1,middle,r0_a0.1,training_r11_c19,1.0682830653899074,-1.199299979559905
1,middle,r0_a0.1,training_r13_c18,1.0566062709280404,-1.1934615823289714
1,middle,r0_a0.1,training_r15_c17,0.9649939917640245,-1.1476554427469634
1,middle,r0_a0.1,training_r17_c16,0.9713936777978718,-1.1508552857638867
1,middle,r0_a0.1,training_r18_c14,1.0025630646085428,-1.166439979169223
1,middle,r0_a0.1,training_r19_c12,1.0716163808409696,-1.2009666372854362
1,middle,r0_a0.3,training_r02_c13,0.9837649041716787,-1.1750333508802098
1,middle,r0_a0.3,training_r03_c14,0.974319198148204,-1.170310497868472
1,middle,r0_a0.3,training_r06_c17,1.0265236775631765,-1.1964127375759581
1,middle,r0_a0.3,training_r07_c18,1.0244118347440807,-1.1953568161664105
1,middle,r0_a0.3,training_r08_c19,0.9873227682410357,-1.1768122829148884
1,middle,r0_a0.3,training_r11_c19,1.0240140647455016,-1.1951579311671208
1,middle,r0_a0.3,training_r13_c18,1.0114773181776198,-1.1888895578831797
1,middle,r0_a0.3,training_r15_c17,0.9284132343139058,-1.1473575159513227
1,middle,r0_a0.3,training_r17_c16,0.926738456158621,-1.1465201268736809
1,middle,r0_a0.3,training_r18_c14,0.9639076030181568,-1.1651047003034487
1,middle,r0_a0.3,training_r19_c12,1.0257051324091528,-1.1960034649989466
1,middle,r0_a0.6,training_r02_c13,0.9549610854640759,-1.1804295573569756
1,middle,r0_a0.6,training_r03_c14,0.9445978473106561,-1.1752479382802659
1,middle,r0_a0.6,training_r06_c17,0.9918727446360414,-1.1988853869429585
1,middle,r0_a0.6,training_r07_c18,0.9938228567903563,-1.1998604430201159
1,middle,r0_a0.6,training_r08_c19,0.9567946363002029,-1.1813463327750395
1,middle,r0_a0.6,training_r11_c19,0.9906612795068458,-1.1982796543783605
1,middle,r0_a0.6,training_r13_c18,0.9745062481512828,-1.1902021387005792
1,middle,r0_a0.6,training_r15_c17,0.9025631806390495,-1.1542306049444622
1,middle,r0_a0.6,training_r17_c16,0.8896441958543415,-1.1477711125521086
1,middle,r0_a0.6,training_r18_c14,0.9344659061133153,-1.1701819676815948
1,middle,r0_a0.6,training_r19_c12,0.9893117827599696,-1.197604906004923
1,middle,r0_a1.0,training_r02_c13,1.0160248959286244,-1.2230661368831133
1,middle,r0_a1.0,training_r03_c14,0.996667248650407,-1.2133873132440047
1,middle,r0_a1.0,training_r06_c17,1.0224050906632507,-1.2262562342504266
1,middle,r0_a1.0,training_r07_c18,1.0570647627354763,-1.2435860702865393
1,middle,r0_a1.0,training_r08_c19,1.004715041342542,-1.2174112095900724
1,middle,r0_a1.0,training_r11_c19,1.0409026497033393,-1.235505013770471
1,middle,r0_a1.0,training_r13_c18,0.9957078535378886,-1.2129076156877456
1,middle,r0_a1.0,training_r15_c17,0.9473401152828353,-1.188723746560219
1,middle,r0_a1.0,training_r17_c16,0.9163057458557018,-1.1732065618466518
1,middle,r0_a1.0,training_r18_c14,0.9723705209667379,-1.2012389494021705
1,middle,r0_a1.0,training_r19_c12,1.023184562668337,-1.2266459702529697
1,middle,r1_a0.1,training_r02_c13,1.0235369421391658,-1.1779702277273607
1,middle,r1_a0.1,training_r03_c14,1.0116501517920942,-1.172026832553825
1,middle,r1_a0.1,training_r06_c17,1.0650931786482627,-1.1987483459819095
1,middle,r1_a0.1,training_r07_c18,1.064421018317309,-1.1984122658164322
1,middle,r1_a0.1,training_r08_c19,1.02851361660957,-1.1804585649625627
1,middle,r1_a0.1,training_r11_c19,1.0673412384605805,-1.1998723758880683
1,middle,r1_a0.1,training_r13_c18,1.052842829761793,-1.1926231715386744
1,middle,r1_a0.1,training_r15_c17,0.9632737827547383,-1.1478386480351472
1,middle,r1_a0.1,training_r17_c16,0.9696185607982881,-1.1510110370569218
1,middle,r1_a0.1,training_r18_c14,0.998300315191865,-1.1653519142537103
1,middle,r1_a0.1,training_r19_c12,1.0720536790803716,-1.202228596197964
1,middle,r1_a0.3,training_r02_c13,0.9819688298566069,-1.1752146642744719
1,middle,r1_a0.3,training_r03_c14,0.9701061109911391,-1.1692833048417381
1,middle,r1_a0.3,training_r06_c17,1.0217239667589777,-1.1950922327256575
1,middle,r1_a0.3,training_r07_c18,1.020991013815161,-1.194725756253749
1,middle,r1_a0.3,training_r08_c19,0.9864933529083498,-1.1774769258003428
1,middle,r1_a0.3,training_r11_c19,1.0231528460443184,-1.1958066723683278
1,middle,r1_a0.3,training_r13_c18,1.0077702150382537,-1.1881153568652951
1,middle,r1_a0.3,training_r15_c17,0.9267867670363271,-1.1476236328643319
1,middle,r1_a0.3,training_r17_c16,0.9247978472872175,-1.1466291729897773
1,middle,r1_a0.3,training_r18_c14,0.9595459386216373,-1.1640032186569869
1,middle,r1_a0.3,training_r19_c12,1.0261939189426579,-1.1973272088174975
1,middle,r1_a0.6,training_r02_c13,0.9534090174595924,-1.180790763408181
1,middle,r1_a0.6,training_r03_c14,0.9404563817173652,-1.1743144455370669
1,middle,r1_a0.6,training_r06_c17,0.9865898048912397,-1.1973811571240038
1,middle,r1_a0.6,training_r07_c18,0.9900719582946562,-1.1991222338257128
1,middle,r1_a0.6,training_r08_c19,0.9555637185426759,-1.1818681139497225
1,middle,r1_a0.6,training_r11_c19,0.9895535513730633,-1.1988630303649161
1,middle,r1_a0.6,training_r13_c18,0.9708291598468408,-1.1895008346018043
1,middle,r1_a0.6,training_r15_c17,0.9008818659318204,-1.1545271876442946
1,middle,r1_a0.6,training_r17_c16,0.8873175502410462,-1.1477450297989076
1,middle,r1_a0.6,training_r18_c14,0.9296992050164216,-1.1689358571865949
1,middle,r1_a0.6,training_r19_c12,0.9897315828821631,-1.1989520461194656
1,middle,r1_a1.0,training_r02_c13,1.016676538677221,-1.2245808050585674
1,middle,r1_a1.0,training_r03_c14,0.9928881981259152,-1.2126866347829144
1,middle,r1_a1.0,training_r06_c17,1.0158983616779766,-1.2241917165589449
1,middle,r1_a1.0,training_r07_c18,1.052653548129238,-1.2425693097845756
1,middle,r1_a1.0,training_r08_c19,1.0028406825725174,-1.2176628770062154
1,middle,r1_a1.0,training_r11_c19,1.0382025029408033,-1.235343787190358
1,middle,r1_a1.0,training_r13_c18,0.9924153564176282,-1.2124502139287707
1,middle,r1_a1.0,training_r15_c17,0.9451178610082062,-1.1888014662240596
1,middle,r1_a1.0,training_r17_c16,0.9128513648389346,-1.1726682181394235
1,middle,r1_a1.0,training_r18_c14,0.9656521549169133,-1.1990686131784134
1,middle,r1_a1.0,training_r19_c12,1.023089256589674,-1.2277871640147935
1,middle,r2_a0.1,training_r02_c13,1.0219886578175033,-1.1795729835212203
1,middle,r2_a0.1,training_r03_c14,1.0137187382765185,-1.175438023750728
1,middle,r2_a0.1,training_r06_c17,1.0611214134897682,-1.1991393613573533
1,middle,r2_a0.1,training_r07_c18,1.0598401149852332,-1.1984987121050856
1,middle,r2_a0.1,training_r08_c19,1.0275856593469213,-1.1823714842859292
1,middle,r2_a0.1,training_r11_c19,1.0692890796126346,-1.2032231944187861
1,middle,r2_a0.1,training_r13_c18,1.0509406598041988,-1.1940489845145688
1,middle,r2_a0.1,training_r15_c17,0.965505180359799,-1.1513312447923683
1,middle,r2_a0.1,training_r17_c16,0.9701602486306479,-1.1536587789277934
1,middle,r2_a0.1,training_r18_c14,0.9931551907894954,-1.1651562500072163
1,middle,r2_a0.1,training_r19_c12,1.071768659037711,-1.2044629841313244
1,middle,r2_a0.3,training_r02_c13,0.9804224324807962,-1.1768934378505773
1,middle,r2_a0.3,training_r03_c14,0.9720475367711778,-1.1727059899957681
1,middle,r2_a0.3,training_r06_c17,1.0176232752127743,-1.195493859216566
1,middle,r2_a0.3,training_r07_c18,1.016479149908123,-1.1949217965642407
1,middle,r2_a0.3,training_r08_c19,0.9848581848319929,-1.1791113140261757
1,middle,r2_a0.3,training_r11_c19,1.0244620464474496,-1.198913244833904
1,middle,r2_a0.3,training_r13_c18,1.0056750008978619,-1.18951972205911
1,middle,r2_a0.3,training_r15_c17,0.9284009631753404,-1.150882703197849
1,middle,r2_a0.3,training_r17_c16,0.9249421310147767,-1.1491532871175676
1,middle,r2_a0.3,training_r18_c14,0.9545974582121985,-1.1639809507162786
1,middle,r2_a0.3,training_r19_c12,1.0260978206084646,-1.1997311319144113
1,middle,r2_a0.6,training_r02_c13,0.9521870264192233,-1.1827109687329544
1,middle,r2_a0.6,training_r03_c14,0.9423305229007675,-1.1777827169737272
1,middle,r2_a0.6,training_r06_c17,0.9823130096204064,-1.1977739603335462
1,middle,r2_a0.6,training_r07_c18,0.9854633536010518,-1.199349132323869
1,middle,r2_a0.6,training_r08_c19,0.9529498246713334,-1.1830923678590095
1,middle,r2_a0.6,training_r11_c19,0.9899896238433054,-1.2016122674449956
1,middle,r2_a0.6,training_r13_c18,0.9685158373331159,-1.1908753741899007
1,middle,r2_a0.6,training_r15_c17,0.9017918834364279,-1.1575133972415568
1,middle,r2_a0.6,training_r17_c16,0.8869904344764636,-1.1501126727615747
1,middle,r2_a0.6,training_r18_c14,0.92482436569405,-1.1690296383703682
1,middle,r2_a0.6,training_r19_c12,0.9899188166379663,-1.201576863842326
1,middle,r2_a1.0,training_r02_c13,1.0180183748502754,-1.2278255744114641
1,middle,r2_a1.0,training_r03_c14,0.9953809741832119,-1.2165068740779315
1,middle,r2_a1.0,training_r06_c17,1.010582218587131,-1.2241074962798912
1,middle,r2_a1.0,training_r07_c18,1.0469742309941492,-1.2423035024834008
1,middle,r2_a1.0,training_r08_c19,0.9978365026263702,-1.2177346382995107
1,middle,r2_a1.0,training_r11_c19,1.0369526998495164,-1.2372927369110844
1,middle,r2_a1.0,training_r13_c18,0.9895864732548428,-1.213609623613747
1,middle,r2_a1.0,training_r15_c17,0.9454475439454355,-1.1915401589590437
1,middle,r2_a1.0,training_r17_c16,0.9121202097835929,-1.1748764918781223
1,middle,r2_a1.0,training_r18_c14,0.9598916706372991,-1.1987622223049754
1,middle,r2_a1.0,training_r19_c12,1.0237030224955692,-1.2306678982341102
1,high,r0_a0.1,training_r02_c13,0.9980844915980366,2.3781401877354247
1,high,r0_a0.1,training_r03_c14,0.977177310519999,2.388593778274444
1,high,r0_a0.1,training_r06_c17,1.0110709067800567,2.3716469801444147
1,high,r0_a0.1,training_r07_c18,1.0049040925360426,2.374730387266422
1,high,r0_a0.1,training_r08_c19,0.9671535904045563,2.3936056383321653
1,high,r0_a0.1,training_r11_c19,0.978340381966642,2.388012242551122
1,high,r0_a0.1,training_r13_c18,0.9802614496760329,2.387051708696427
1,high,r0_a0.1,training_r15_c17,0.9972274252994714,2.378568720884708
1,high,r0_a0.1,training_r17_c16,1.0207117984432994,2.3668265343127937
1,high,r0_a0.1,training_r18_c14,1.0175590250172846,2.368402921025801
1,high,r0_a0.1,training_r19_c12,1.0084837311746109,2.3729405679471376
1,high,r0_a0.3,training_r02_c13,0.9691578804846506,2.3776553417961317
1,high,r0_a0.3,training_r03_c14,0.9478562434900655,2.388306160293424
1,high,r0_a0.3,training_r06_c17,0.9841666265696944,2.37015096875361
1,high,r0_a0.3,training_r07_c18,0.9779401024962685,2.373264230790323
1,high,r0_a0.3,training_r08_c19,0.9387790051167967,2.3928447794800594
1,high,r0_a0.3,training_r11_c19,0.9513156849847194,2.386576439546098
1,high,r0_a0.3,training_r13_c18,0.9568799255828627,2.3837943192470266
1,high,r0_a0.3,training_r15_c17,0.9693767697980843,2.377545897139415
1,high,r0_a0.3,training_r17_c16,0.9898645130060055,2.3673020255354547
1,high,r0_a0.3,training_r18_c14,0.989105009395798,2.3676817773405583
1,high,r0_a0.3,training_r19_c12,0.9807620014201783,2.371853281328368
1,high,r0_a0.6,training_r02_c13,0.9478350833037764,2.371512831776637
1,high,r0_a0.6,training_r03_c14,0.9259711692456802,2.3824447888056848
1,high,r0_a0.6,training_r06_c17,0.9683662541987332,2.3612472463291585
1,high,r0_a0.6,training_r07_c18,0.9603811996846529,2.365239773586199
1,high,r0_a0.6,training_r08_c19,0.9184685814321021,2.386196082712474
1,high,r0_a0.6,training_r11_c19,0.9334165100233823,2.3787221184168343
1,high,r0_a0.6,training_r13_c18,0.9456282816922468,2.3726162325824016
1,high,r0_a0.6,training_r15_c17,0.9503382074658413,2.3702612696956047
1,high,r0_a0.6,training_r17_c16,0.967453927097858,2.3617034098795964
1,high,r0_a0.6,training_r18_c14,0.9700171835523028,2.3604217816523736
1,high,r0_a0.6,training_r19_c12,0.9617860314527826,2.364537357702134
1,high,r0_a1.0,training_r02_c13,0.9841010846557199,2.342978894354622
1,high,r0_a1.0,training_r03_c14,0.9616419579371198,2.3542084577139226
1,high,r0_a1.0,training_r06_c17,1.0299041813545982,2.3200773460051827
1,high,r0_a1.0,training_r07_c18,1.0104710442388285,2.329793914563067
1,high,r0_a1.0,training_r08_c19,0.9614989490740549,2.3542799621454544
1,high,r0_a1.0,training_r11_c19,0.9802140970857322,2.344922388139616
1,high,r0_a1.0,training_r13_c18,1.017605625565968,2.3262266238994975
1,high,r0_a1.0,training_r15_c17,0.9951008010664253,2.3374790361492694
1,high,r0_a1.0,training_r17_c16,1.0098224732735441,2.33011820004571
1,high,r0_a1.0,training_r18_c14,1.019388404451371,2.3253352344567966
1,high,r0_a1.0,training_r19_c12,1.0058630451622528,2.3320979141013556
1,high,r1_a0.1,training_r02_c13,0.9955879345217442,2.368965839286604
1,high,r1_a0.1,training_r03_c14,0.9777198316564674,2.377899890719242
1,high,r1_a0.1,training_r06_c17,1.0067184337174706,2.36340058968874
1,high,r1_a0.1,training_r07_c18,0.9999994870005214,2.366760063047215
1,high,r1_a0.1,training_r08_c19,0.9629895511392942,2.3852650309778287
1,high,r1_a0.1,training_r11_c19,0.9751900073931646,2.3791648028508936
1,high,r1_a0.1,training_r13_c18,0.9790394423188702,2.3772400853880407
1,high,r1_a0.1,training_r15_c17,0.9948046905387329,2.3693574612781094
1,high,r1_a0.1,training_r17_c16,1.010103077564135,2.361708267765408
1,high,r1_a0.1,training_r18_c14,1.0108240643668351,2.3613477743640585
1,high,r1_a0.1,training_r19_c12,1.0032896854880582,2.365114963803447
1,high,r1_a0.3,training_r02_c13,0.9671604010024162,2.3683018033463714
1,high,r1_a0.3,training_r03_c14,0.9490010363320712,2.3773814856815436
1,high,r1_a0.3,training_r06_c17,0.9803476226400705,2.361708192527544
1,high,r1_a0.3,training_r07_c18,0.973133891341102,2.3653150581770284
1,high,r1_a0.3,training_r08_c19,0.9354409716764532,2.3841615180093525
1,high,r1_a0.3,training_r11_c19,0.9486336332802198,2.3775651872074697
1,high,r1_a0.3,training_r13_c18,0.9555714187636051,2.3740962944657764
1,high,r1_a0.3,training_r15_c17,0.9673295468021191,2.3682172304465197
1,high,r1_a0.3,training_r17_c16,0.9801378910150973,2.3618130583400307
1,high,r1_a0.3,training_r18_c14,0.9830040680144174,2.36037996984037
1,high,r1_a0.3,training_r19_c12,0.9760979144393245,2.363833046627917
1,high,r1_a0.6,training_r02_c13,0.9461001794878277,2.362031329472764
1,high,r1_a0.6,training_r03_c14,0.9275570184702628,2.3713029099815466
1,high,r1_a0.6,training_r06_c17,0.9645116611435982,2.352825588644879
1,high,r1_a0.6,training_r07_c18,0.9551392524891634,2.3575117929720957
1,high,r1_a0.6,training_r08_c19,0.9156767053622094,2.377243066535573
1,high,r1_a0.6,training_r11_c19,0.9311524016565904,2.3695052183883827
1,high,r1_a0.6,training_r13_c18,0.9434329771985721,2.363364930617392
1,high,r1_a0.6,training_r15_c17,0.9484635775875218,2.360849630422917
1,high,r1_a0.6,training_r17_c16,0.9581786987371447,2.3559920698481056
1,high,r1_a0.6,training_r18_c14,0.9642690293825742,2.352946904525391
1,high,r1_a0.6,training_r19_c12,0.9572690457267186,2.3564468963533187
1,high,r1_a1.0,training_r02_c13,0.9830897883554298,2.33305202197208
1,high,r1_a1.0,training_r03_c14,0.9637591980881626,2.3427173171057136
1,high,r1_a1.0,training_r06_c17,1.0238791279548953,2.312657352172347
1,high,r1_a1.0,training_r07_c18,1.0039147945041467,2.322639518897722
1,high,r1_a1.0,training_r08_c19,0.9585557263006244,2.345319052999483
1,high,r1_a1.0,training_r11_c19,0.9801369725235978,2.334528429887996
1,high,r1_a1.0,training_r13_c18,1.0113956820984793,2.3188990751005556
1,high,r1_a1.0,training_r15_c17,0.9935942199383321,2.3277998061806287
1,high,r1_a1.0,training_r17_c16,0.9999256390996463,2.3246340965999712
1,high,r1_a1.0,training_r18_c14,1.0134404239581114,2.317876704170739
1,high,r1_a1.0,training_r19_c12,1.0008137743905112,2.324190028954539
1,high,r2_a0.1,training_r02_c13,0.9956982920618174,2.345439811386668
1,high,r2_a0.1,training_r03_c14,0.9786225072340212,2.353977703800567
1,high,r2_a0.1,training_r06_c17,1.0026049781355215,2.3419864683498157
1,high,r2_a0.1,training_r07_c18,0.9984479386020355,2.344064988116559
1,high,r2_a0.1,training_r08_c19,0.962579224116501,2.361999345359327
1,high,r2_a0.1,training_r11_c19,0.9747915176133694,2.355893198610892
1,high,r2_a0.1,training_r13_c18,0.9800294545555249,2.353274230139815
1,high,r2_a0.1,training_r15_c17,0.9926857491465262,2.346946082844314
1,high,r2_a0.1,training_r17_c16,1.0045821446744367,2.3409978850803586
1,high,r2_a0.1,training_r18_c14,1.0078250285638886,2.3393764431356323
1,high,r2_a0.1,training_r19_c12,0.9967108569276574,2.3449335289537485
1,high,r2_a0.3,training_r02_c13,0.9679586891690645,2.3446790447940775
1,high,r2_a0.3,training_r03_c14,0.9508661175818935,2.353225330587663
1,high,r2_a0.3,training_r06_c17,0.9772057953930244,2.3400554916820973
1,high,r2_a0.3,training_r07_c18,0.9721166610969828,2.342600058830118
1,high,r2_a0.3,training_r08_c19,0.936047825367002,2.360634476695109
1,high,r2_a0.3,training_r11_c19,0.9490621069248164,2.354127335916201
1,high,r2_a0.3,training_r13_c18,0.9569465159483583,2.3501851314044306
1,high,r2_a0.3,training_r15_c17,0.9661163331059005,2.34560022282566
1,high,r2_a0.3,training_r17_c16,0.975974406887878,2.3406711859346707
1,high,r2_a0.3,training_r18_c14,0.9809227381176798,2.3381970203197695
1,high,r2_a0.3,training_r19_c12,0.9708698508284206,2.3432234639644
1,high,r2_a0.6,training_r02_c13,0.9474256786531272,2.3383649559291833
1,high,r2_a0.6,training_r03_c14,0.9302479020027397,2.346953844254377
1,high,r2_a0.6,training_r06_c17,0.9618905296847813,2.331132530413356
1,high,r2_a0.6,training_r07_c18,0.9543953393847094,2.334880125563392
1,high,r2_a0.6,training_r08_c19,0.9171048268734472,2.3535253818190234
1,high,r2_a0.6,training_r11_c19,0.9323947879869408,2.345880401262277
1,high,r2_a0.6,training_r13_c18,0.9447547078188838,2.3397004413463054
1,high,r2_a0.6,training_r15_c17,0.9480887936579473,2.338033398426773
1,high,r2_a0.6,training_r17_c16,0.9551655052366039,2.3344950426374447
1,high,r2_a0.6,training_r18_c14,0.9629130336490628,2.3306212784312157
1,high,r2_a0.6,training_r19_c12,0.953379284042053,2.3353881532347205
1,high,r2_a1.0,training_r02_c13,0.9853583997912078,2.3090002130780247
1,high,r2_a1.0,training_r03_c14,0.9669778293811346,2.318190498283061
1,high,r2_a1.0,training_r06_c17,1.019370124012168,2.2919943509675447
1,high,r2_a1.0,training_r07_c18,1.0031560612607138,2.3001013823432723
1,high,r2_a1.0,training_r08_c19,0.9599015071688655,2.321728659389196
1,high,r2_a1.0,training_r11_c19,0.9834383876456779,2.3099602191507898
1,high,r2_a1.0,training_r13_c18,1.0106812704452477,2.2963387777510054
1,high,r2_a1.0,training_r15_c17,0.9943858990738166,2.30448646343672
1,high,r2_a1.0,training_r17_c16,0.9971139887908206,2.3031224185782184
1,high,r2_a1.0,training_r18_c14,1.0120502145122061,2.295654305717526
1,high,r2_a1.0,training_r19_c12,0.9987570401538322,2.3023008928967124
2,DC,r0_a0.1,training_r02_c12,3.9443891144602143,-2.923069415175227
2,DC,r0_a0.1,training_r08_c18,7.117595453281803,-4.5096725845860215
2,DC,r0_a0.1,training_r09_c19,4.498854077152735,-3.2003018965214873
2,DC,r0_a0.1,training_r12_c19,4.671242661396477,-3.2864961886433584
2,DC,r0_a0.1,training_r14_c18,3.7928308080685333,-2.8472902619793863
2,DC,r0_a0.1,training_r16_c17,4.441186393094419,-3.1714680544923293
2,DC,r0_a0.1,training_r17_c15,4.133330814645815,-3.017540265268027
2,DC,r0_a0.1,training_r18_c13,8.261415961006787,-5.081582838448513
2,DC,r0_a0.3,training_r02_c12,1.5399673077244072,-2.0007564621516387
2,DC,r0_a0.3,training_r08_c18,2.693338106140652,-2.577441861359761
2,DC,r0_a0.3,training_r09_c19,1.6538560663456987,-2.0577008414622844
2,DC,r0_a0.3,training_r12_c19,1.7737015142994834,-2.117623565439177
2,DC,r0_a0.3,training_r14_c18,1.4102285092328894,-1.9358870629058798
2,DC,r0_a0.3,training_r16_c17,1.729438646495986,-2.095492131537428
2,DC,r0_a0.3,training_r17_c15,1.6925281312288327,-2.0770368739038516
2,DC,r0_a0.3,training_r18_c13,3.030767077611489,-2.7461563470951793
2,DC,r0_a0.6,training_r02_c12,0.9792847577122823,-1.877767214380248
2,DC,r0_a0.6,training_r08_c18,1.604396463139737,-2.1903230670939755
2,DC,r0_a0.6,training_r09_c19,0.9627293936721757,-1.8694895323601946
2,DC,r0_a0.6,training_r12_c19,1.050574873120712,-1.9134122720844626
2,DC,r0_a0.6,training_r14_c18,0.8509781769797117,-1.8136139240139628
2,DC,r0_a0.6,training_r16_c17,1.094449468663049,-1.9353495698556316
2,DC,r0_a0.6,training_r17_c15,1.1507938241667566,-1.963521747607485
2,DC,r0_a0.6,training_r18_c13,1.7154529055861378,-2.2458512883171755
2,DC,r0_a1.0,training_r02_c12,0.8679925866444449,-1.8894837249353817
2,DC,r0_a1.0,training_r08_c18,1.3027722141151092,-2.106873538670714
2,DC,r0_a1.0,training_r09_c19,0.7950673581655325,-1.8530211106959253
2,DC,r0_a1.0,training_r12_c19,0.8260521284783919,-1.8685134958523553
2,DC,r0_a1.0,training_r14_c18,0.7293901996327953,-1.8201825314295565
2,DC,r0_a1.0,training_r16_c17,1.0141783418963979,-1.9625766025613582
2,DC,r0_a1.0,training_r17_c15,1.2827123394440498,-2.096843601335184
2,DC,r0_a1.0,training_r18_c13,1.2814709320771576,-2.096222897651738
2,DC,r1_a0.1,training_r02_c12,3.9443891144602143,-2.923069415175227
2,DC,r1_a0.1,training_r08_c18,7.117595453281803,-4.5096725845860215
2,DC,r1_a0.1,training_r09_c19,4.498854077152735,-3.2003018965214873
2,DC,r1_a0.1,training_r12_c19,4.671242661396477,-3.2864961886433584
2,DC,r1_a0.1,training_r14_c18,3.7928308080685333,-2.8472902619793863
2,DC,r1_a0.1,training_r16_c17,4.441186393094419,-3.1714680544923293
2,DC,r1_a0.1,training_r17_c15,4.133330814645815,-3.017540265268027
2,DC,r1_a0.1,training_r18_c13,8.261415961006787,-5.081582838448513
2,DC,r1_a0.3,training_r02_c12,1.5399673077244072,-2.0007564621516387
2,DC,r1_a0.3,training_r08_c18,2.693338106140652,-2.577441861359761
2,DC,r1_a0.3,training_r09_c19,1.6538560663456987,-2.0577008414622844
2,DC,r1_a0.3,training_r12_c19,1.7737015142994834,-2.117623565439177
2,DC,r1_a0.3,training_r14_c18,1.4102285092328894,-1.9358870629058798
2,DC,r1_a0.3,training_r16_c17,1.729438646495986,-2.095492131537428
2,DC,r1_a0.3,training_r17_c15,1.6925281312288327,-2.0770368739038516
2,DC,r1_a0.3,training_r18_c13,3.030767077611489,-2.7461563470951793
2,DC,r1_a0.6,training_r02_c12,0.9792847577122823,-1.877767214380248
2,DC,r1_a0.6,training_r08_c18,1.604396463139737,-2.1903230670939755
2,DC,r1_a0.6,training_r09_c19,0.9627293936721757,-1.8694895323601946
2,DC,r1_a0.6,training_r12_c19,1.050574873120712,-1.9134122720844626
2,DC,r1_a0.6,training_r14_c18,0.8509781769797117,-1.8136139240139628
2,DC,r1_a0.6,training_r16_c17,1.094449468663049,-1.9353495698556316
2,DC,r1_a0.6,training_r17_c15,1.1507938241667566,-1.963521747607485
2,DC,r1_a0.6,training_r18_c13,1.7154529055861378,-2.2458512883171755
2,DC,r1_a1.0,training_r02_c12,0.8679925866444449,-1.8894837249353817
2,DC,r1_a1.0,training_r08_c18,1.3027722141151092,-2.106873538670714
2,DC,r1_a1.0,training_r09_c19,0.7950673581655325,-1.8530211106959253
2,DC,r1_a1.0,training_r12_c19,0.8260521284783919,-1.8685134958523553
2,DC,r1_a1.0,training_r14_c18,0.7293901996327953,-1.8201825314295565
2,DC,r1_a1.0,training_r16_c17,1.0141783418963979,-1.9625766025613582
2,DC,r1_a1.0,training_r17_c15,1.2827123394440498,-2.096843601335184
2,DC,r1_a1.0,training_r18_c13,1.2814709320771576,-2.096222897651738
2,DC,r2_a0.1,training_r02_c12,3.9443891144602143,-2.923069415175227
2,DC,r2_a0.1,training_r08_c18,7.117595453281803,-4.5096725845860215
2,DC,r2_a0.1,training_r09_c19,4.498854077152735,-3.2003018965214873
2,DC,r2_a0.1,training_r12_c19,4.671242661396477,-3.2864961886433584
2,DC,r2_a0.1,training_r14_c18,3.7928308080685333,-2.8472902619793863
2,DC,r2_a0.1,training_r16_c17,4.441186393094419,-3.1714680544923293
2,DC,r2_a0.1,training_r17_c15,4.133330814645815,-3.017540265268027
2,DC,r2_a0.1,training_r18_c13,8.261415961006787,-5.081582838448513
2,DC,r2_a0.3,training_r02_c12,1.5399673077244072,-2.0007564621516387
