grid,ell,x,y,z,gx,gy,gz,is_origin,reused
fine18,0.5,-2.121320343559643,-2.1213203435596424,0.0,-1.3579102704223862e-18,1.8244946556587387e-17,0.46638070329216097,False,True
fine18,0.5,-1.148050297095271,-2.7716385975338595,0.0,-2.6393758817699658e-18,2.060516756268953e-17,0.47930317775645426,False,True
fine18,0.5,-5.51091059616309e-16,-3.0,0.0,-5.6571547037252794e-18,1.7293982211270423e-17,0.4846933925478828,False,True
fine18,0.5,1.14805029709527,-2.77163859753386,0.0,-2.517926072286386e-17,2.3903516969843298e-17,0.49392832834132816,False,True
fine18,0.5,2.121320343559642,-2.121320343559643,0.0,-4.075252683854291e-17,2.3657028041677548e-17,0.47728404275474134,False,True
fine18,0.5,2.7716385975338595,-1.148050297095271,0.0,-1.4670612709633845e-17,7.846102645344076e-18,0.45640523127000554,False,True
fine18,0.5,0.5,0.0,0.2,-2.279515526403264e-05,-0.0005871694363593694,0.4287968864984103,False,True
fine18,0.5,0.46193976625564337,0.1913417161825449,0.2,-0.0001655950217751256,-0.001457305106243323,0.4277621640933588,False,True
fine18,0.5,0.3535533905932738,0.3535533905932738,0.2,-0.00030016632964758493,-0.002034684967299759,0.4264644225889196,False,True
fine18,0.5,0.19134171618254492,0.46193976625564337,0.2,-0.00038357109274388986,-0.0022520069262895936,0.4255602366883012,False,True
fine18,0.5,3.061616997868383e-17,0.5,0.2,-0.0003658641740447388,-0.0022031118786312253,0.42552308072860384,False,True
fine18,0.5,-0.19134171618254486,0.46193976625564337,0.2,-0.00024311310999013865,-0.0019179372553306154,0.4261815730035626,False,True
fine18,0.5,-0.35355339059327373,0.3535533905932738,0.2,-6.791937839261948e-05,-0.001402390484103237,0.42722754554914194,False,True
fine18,0.5,-0.46193976625564337,0.19134171618254495,0.2,0.00012607346466598002,-0.0006500222694913033,0.42803815444478766,False,True
fine18,0.5,-0.5,6.123233995736766e-17,0.2,0.0002979787103984943,0.0002215147553254024,0.42826587206286243,False,True
fine18,0.5,-0.4619397662556434,-0.19134171618254484,0.2,0.000406726542380556,0.0010706109547083907,0.4276933836489039,False,True
fine18,0.5,-0.35355339059327384,-0.35355339059327373,0.2,0.0004511799505526417,0.0017627567454690258,0.4268262785389186,False,True
fine18,0.5,-0.19134171618254517,-0.46193976625564326,0.2,0.0004506768328544279,0.0021864278379814073,0.4261308523520119,False,True
fine18,0.5,-9.184850993605148e-17,-0.5,0.2,0.0004266395188096572,0.0022783514470887667,0.4261730359913908,False,True
fine18,0.5,0.191341716182545,-0.4619397662556433,0.2,0.00036755827525902383,0.0019865035798629378,0.42691328093399433,False,True
fine18,0.5,0.3535533905932737,-0.35355339059327384,0.2,0.0002632748490878265,0.001338897051494975,0.42806918007030004,False,True
fine18,0.5,0.46193976625564326,-0.1913417161825452,0.2,0.00012324614297349804,0.00042155958700716706,0.42884337758470054,False,True
fine18,0.5,1.0,0.0,0.2,-0.0001294726461330997,-0.0008440587426928327,0.4287445608691682,False,True
fine18,0.5,0.9238795325112867,0.3826834323650898,0.2,-0.00019279839325289378,-0.002493791301359797,0.4255032330101947,False,True
fine18,0.5,0.7071067811865476,0.7071067811865476,0.2,-0.00045559455041983306,-0.003210387256692315,0.42105906567827556,False,True
fine18,0.5,0.38268343236508984,0.9238795325112867,0.2,-0.0008138775254821601,-0.00286541866563357,0.4187505311207511,False,True
fine18,0.5,6.123233995736766e-17,1.0,0.2,-0.000649257413338933,-0.0025177599357154583,0.4191827762825819,False,True
fine18,0.5,-0.3826834323650897,0.9238795325112867,0.2,-0.00029859780109806755,-0.0026581260094265223,0.421057637141861,False,True
fine18,0.5,-0.7071067811865475,0.7071067811865476,0.2,-0.0001118539337193283,-0.0023311558580898072,0.4241593092354319,False,True
fine18,0.5,-0.9238795325112867,0.3826834323650899,0.2,0.00018611622558405898,-0.0010691653105629824,0.4269556237478111,False,True
fine18,0.5,-1.0,1.2246467991473532e-16,0.2,0.0004901747388102229,0.0005500392599716569,0.42733547241358716,False,True
fine18,0.5,-0.9238795325112868,-0.38268343236508967,0.2,0.0005966315394596289,0.0020239297430688016,0.4251171301795142,False,True
fine18,0.5,-0.7071067811865477,-0.7071067811865475,0.2,0.0005266338936742718,0.0031215705820534447,0.42160452745302246,False,True
fine18,0.5,-0.38268343236509034,-0.9238795325112865,0.2,0.0004844241908621467,0.0036828450702909707,0.41878689040428774,False,True
fine18,0.5,-1.8369701987210297e-16,-1.0,0.2,0.0005516106627049045,0.003866611255755992,0.4183688635492987,False,True
fine18,0.5,0.38268343236509,-0.9238795325112866,0.2,0.0005854331869694483,0.0036471097365038535,0.4208754811669041,False,True
fine18,0.5,0.7071067811865474,-0.7071067811865477,0.2,0.0003863990797350895,0.0027728516933854456,0.42514501426195406,False,True
fine18,0.5,0.9238795325112865,-0.3826834323650904,0.2,5.155535223581335e-05,0.0011277171115155644,0.42854335467305016,False,True
fine18,0.5,1.5,0.0,0.2,-0.0002223715054212705,-0.0007353902316198037,0.42846853196248985,False,True
fine18,0.5,1.38581929876693,0.5740251485476346,0.2,0.000359719883108056,-0.002735310788635765,0.4231697473253128,False,True
fine18,0.5,1.0606601717798214,1.0606601717798214,0.2,0.00022412486193254104,-0.0027268442858812414,0.41541177750078523,False,True
fine18,0.5,0.5740251485476348,1.38581929876693,0.2,-0.0010566680364034748,-0.0005217671189450824,0.41366486744596365,False,True
fine18,0.5,9.184850993605148e-17,1.5,0.2,-0.00035933957021666595,0.000225714679950595,0.4162009760565863,False,True
fine18,0.5,-0.5740251485476346,1.38581929876693,0.2,0.00021479327287719647,-0.0014298849794698017,0.41620349872182305,False,True
fine18,0.5,-1.0606601717798212,1.0606601717798214,0.2,-0.00044338665228775456,-0.0026128716988987667,0.42025033976268295,False,True
fine18,0.5,-1.38581929876693,0.5740251485476349,0.2,-5.4129524172786105e-05,-0.001302837718037271,0.42571012305562045,False,True
fine18,0.5,-1.5,1.8369701987210297e-16,0.2,0.00036934650002375943,0.0007718734640534513,0.4263274020004597,False,True
fine18,0.5,-1.3858192987669302,-0.5740251485476345,0.2,0.00024009018566002843,0.0022747293943315245,0.4220764288844172,False,True
fine18,0.5,-1.0606601717798214,-1.0606601717798212,0.2,-0.0002097781247701688,0.002683482058001036,0.41603001073441215,False,True
fine18,0.5,-0.5740251485476355,-1.3858192987669298,0.2,-0.00020346441884697185,0.00181969175664405,0.41179878285359817,False,True
fine18,0.5,-2.755455298081545e-16,-1.5,0.2,0.0003823210478102076,0.0013663883089025106,0.4111578170172588,False,True
fine18,0.5,0.574025148547635,-1.38581929876693,0.2,0.0010163184511846992,0.0023154005992501742,0.4142983404061822,False,True
fine18,0.5,1.060660171779821,-1.0606601717798214,0.2,0.0007485919133970167,0.0029653201966062122,0.4210282414896982,False,True
fine18,0.5,1.3858192987669298,-0.5740251485476355,0.2,-0.00010483631413052023,0.0016565356769334687,0.4272970670914286,False,True
fine18,0.5,2.0,0.0,0.2,0.0006480790902727796,-0.00022199855590598894,0.4289744823615112,False,True
fine18,0.5,1.8477590650225735,0.7653668647301796,0.2,0.002457713138266464,-0.0012390380005466543,0.42444989105045905,False,True
fine18,0.5,1.4142135623730951,1.4142135623730951,0.2,0.0032495138150377256,0.0015579802451449805,0.4172025051164121,False,True
fine18,0.5,0.7653668647301797,1.8477590650225735,0.2,0.000259294763553282,0.004507368918387942,0.41842631131116853,False,True
fine18,0.5,1.2246467991473532e-16,2.0,0.2,3.988236286702731e-05,0.004125216363575246,0.42251519491256023,False,True
fine18,0.5,-0.7653668647301795,1.8477590650225735,0.2,-0.00041932946418604244,0.0035906480684747195,0.4186776399566796,False,True
fine18,0.5,-1.414213562373095,1.4142135623730951,0.2,-0.0027659413532460627,0.0003040757697933259,0.42051562405838444,False,True
fine18,0.5,-1.8477590650225735,0.7653668647301798,0.2,-0.001422464733707266,-0.0005511320346854104,0.4264770053313681,False,True
fine18,0.5,-2.0,2.4492935982947064e-16,0.2,-0.0007040307242713429,0.0007925846214836936,0.42677585214929736,False,True
fine18,0.5,-1.8477590650225737,-0.7653668647301793,0.2,-0.001519701794572246,0.0010893077572162928,0.42192431715447004,False,True
fine18,0.5,-1.4142135623730954,-1.414213562373095,0.2,-0.0026986083013566943,-0.0017295667201292747,0.41764056786860604,False,True
fine18,0.5,-0.7653668647301807,-1.847759065022573,0.2,-0.0020945967090086116,-0.006265716828628258,0.41844390837634704,False,True
fine18,0.5,-3.6739403974420594e-16,-2.0,0.2,0.0004039438556437723,-0.008546052287884687,0.4207626744595771,False,True
fine18,0.5,0.76536686473018,-1.8477590650225733,0.2,0.0029511429521905663,-0.006896279829918363,0.4213826228505879,False,True
fine18,0.5,1.4142135623730947,-1.4142135623730954,0.2,0.003026172326779771,-0.0014885718828623602,0.42250250164807845,False,True
fine18,0.5,1.847759065022573,-0.7653668647301808,0.2,0.0009546160484526455,0.0009039382476157256,0.42686525302883666,False,True
fine18,0.5,2.5,0.0,0.2,0.004931225455871614,0.0004543967453533915,0.4357203421759598,False,True
fine18,0.5,2.309698831278217,0.9567085809127245,0.2,0.007723272374249632,0.002992724901375558,0.4372868160935322,False,True
fine18,0.5,1.7677669529663689,1.7677669529663689,0.2,0.008463970696591402,0.009089467232620278,0.4385527969352558,False,True
fine18,0.5,0.9567085809127246,2.309698831278217,0.2,0.004361374538490861,0.010999403233751313,0.4400065443954098,False,True
fine18,0.5,1.5308084989341916e-16,2.5,0.2,-0.00021295607450481037,0.010364633595676286,0.4410112976686422,False,True
fine18,0.5,-0.9567085809127243,2.309698831278217,0.2,-0.004669254675265195,0.012076173079234385,0.4406935657192601,False,True
fine18,0.5,-1.7677669529663687,1.7677669529663689,0.2,-0.008048040769677531,0.00857805725170835,0.43867639470869796,False,True
fine18,0.5,-2.309698831278217,0.9567085809127247,0.2,-0.005642704180205357,0.002787895677808262,0.4356657531813019,False,True
fine18,0.5,-2.5,3.061616997868383e-16,0.2,-0.004230403186539056,0.00055291789391736,0.43290596881286225,False,True
fine18,0.5,-2.309698831278217,-0.9567085809127241,0.2,-0.005727330989131651,-0.0022005915867522653,0.4311830328393471,False,True
fine18,0.5,-1.7677669529663693,-1.7677669529663687,0.2,-0.006586581350088136,-0.00927502885884817,0.43701868220591344,False,True
fine18,0.5,-0.9567085809127258,-2.309698831278216,0.2,-0.00405437932112387,-0.013757840050776784,0.44762602227983156,False,True
fine18,0.5,-4.592425496802574e-16,-2.5,0.2,0.0009735814994349701,-0.015050520689748572,0.4538777766895067,False,True
fine18,0.5,0.956708580912725,-2.3096988312782165,0.2,0.005807262800775299,-0.015890010571979533,0.4558110362262761,False,True
fine18,0.5,1.7677669529663684,-1.7677669529663693,0.2,0.0072502735074973755,-0.010792892394812714,0.44410723257873647,False,True
fine18,0.5,2.309698831278216,-0.956708580912726,0.2,0.0057973982275249525,-0.00286460483475464,0.4355105896813807,False,True
fine18,0.5,3.0,0.0,0.2,0.013690999889746713,0.0011955309760201761,0.45991552323040585,False,True
fine18,0.5,2.77163859753386,1.1480502970952693,0.2,0.01571241757939628,0.008316166076113438,0.4711486561051329,False,True
fine18,0.5,2.121320343559643,2.121320343559643,0.2,0.012646220388864815,0.013584561666650227,0.47973751324946345,False,True
fine18,0.5,1.1480502970952695,2.77163859753386,0.2,0.0072131550872581345,0.01609164074640486,0.4792767355097297,False,True
fine18,0.5,1.8369701987210297e-16,3.0,0.2,-0.0005754904498621804,0.018023832475066785,0.47903706493785275,False,True
fine18,0.5,-1.1480502970952693,2.77163859753386,0.2,-0.007839808675409758,0.01704601527211689,0.48322229693980906,False,True
fine18,0.5,-2.1213203435596424,2.121320343559643,0.2,-0.01333637890527756,0.016082256124079954,0.481779478977101,False,True
fine18,0.5,-2.77163859753386,1.1480502970952697,0.2,-0.012890994591936452,0.00846178011523858,0.46345744126625976,False,True
fine18,0.5,-3.0,3.6739403974420594e-16,0.2,-0.011082981070942622,0.0003919504969078247,0.45275871145363955,False,True
fine18,0.5,-2.7716385975338604,-1.148050297095269,0.2,-0.011708369383780472,-0.006510315634857442,0.45669951255234137,False,True
fine18,0.5,-2.121320343559643,-2.1213203435596424,0.2,-0.010046975726966485,-0.014633867162466388,0.47508376616771664,False,True
fine18,0.5,-1.148050297095271,-2.7716385975338595,0.2,-0.005626254310360137,-0.016431654590301006,0.4888214985357381,False,True
fine18,0.5,-5.51091059616309e-16,-3.0,0.2,0.001271083268660341,-0.01591140178476971,0.4933830245976654,False,True
fine18,0.5,1.14805029709527,-2.77163859753386,0.2,0.008495000822470103,-0.018555752757806347,0.5040636745925102,False,True
fine18,0.5,2.121320343559642,-2.121320343559643,0.2,0.009749863867897918,-0.017247414185983096,0.48620181267711315,False,True
fine18,0.5,2.7716385975338595,-1.148050297095271,0.2,0.011927707608040287,-0.007005636540035386,0.46251070498779917,False,True
fine18,0.5,0.5,0.0,0.5,0.0001432365174748318,-0.0015726447021273682,0.43645924407113834,False,True
fine18,0.5,0.46193976625564337,0.1913417161825449,0.5,-0.00021908708998114019,-0.00361508129384915,0.43535937900338717,False,True
fine18,0.5,0.3535533905932738,0.3535533905932738,0.5,-0.0005887791461631834,-0.004947951112078783,0.4340353981065612,False,True
fine18,0.5,0.19134171618254492,0.46193976625564337,0.5,-0.0008599627744162712,-0.0054181327287892034,0.4331322302970231,False,True
fine18,0.5,3.061616997868383e-17,0.5,0.5,-0.0008987557000228463,-0.005275199668407727,0.4330649619970697,False,True
fine18,0.5,-0.19134171618254486,0.46193976625564337,0.5,-0.0006688947234598224,-0.00458704839658141,0.4337041585647604,False,True
fine18,0.5,-0.35355339059327373,0.3535533905932738,0.5,-0.00028320545034384904,-0.003369190298538613,0.4347065097636989,False,True
fine18,0.5,-0.46193976625564337,0.19134171618254495,0.5,0.000177351873304293,-0.0015960264687234387,0.4355128812103969,False,True
fine18,0.5,-0.5,6.123233995736766e-17,0.5,0.0006039763842796697,0.00044661089343400674,0.43580164025568885,False,True
fine18,0.5,-0.4619397662556434,-0.19134171618254484,0.5,0.0008856326582942808,0.0024218415912293763,0.4354240452231371,False,True
fine18,0.5,-0.35355339059327384,-0.35355339059327373,0.5,0.001023511660879419,0.0040196613056984725,0.43479678763941176,False,True
fine18,0.5,-0.19134171618254517,-0.46193976625564326,0.5,0.0010693372425142165,0.004983328228489448,0.4343183019590934,False,True
fine18,0.5,-9.184850993605148e-17,-0.5,0.5,0.0010754977312013025,0.005184462264592349,0.43443064573554846,False,True
fine18,0.5,0.191341716182545,-0.4619397662556433,0.5,0.0010005532444297672,0.004493047355753458,0.43511760227357177,False,True
fine18,0.5,0.3535533905932737,-0.35355339059327384,0.5,0.0008013652221894915,0.0029747683191179816,0.4360917063737599,False,True
fine18,0.5,0.46193976625564326,-0.1913417161825452,0.5,0.0004918286515366615,0.0008105795327425611,0.4366722770638489,False,True
fine18,0.5,1.0,0.0,0.5,0.00010119489648829916,-0.0021896959693226137,0.43738339171991947,False,True
fine18,0.5,0.9238795325112867,0.3826834323650898,0.5,-3.146342161541081e-05,-0.0059637566844868125,0.4342022182133691,False,True
fine18,0.5,0.7071067811865476,0.7071067811865476,0.5,-0.0007012136459387344,-0.007422610609326662,0.43009661716530867,False,True
fine18,0.5,0.38268343236508984,0.9238795325112867,0.5,-0.0017322873542261065,-0.0063470391444204015,0.4280079830922118,False,True
fine18,0.5,6.123233995736766e-17,1.0,0.5,-0.001572605470409272,-0.005448000412521581,0.42837623563307586,False,True
fine18,0.5,-0.3826834323650897,0.9238795325112867,0.5,-0.0009354513844430279,-0.005921536947875057,0.4300509376699836,False,True
fine18,0.5,-0.7071067811865475,0.7071067811865476,0.5,-0.0005910819236603737,-0.005319120327503078,0.4328131689059673,False,True
fine18,0.5,-0.9238795325112867,0.3826834323650899,0.5,0.0001251253145023921,-0.002437911408659588,0.43526595533571466,False,True
