case,grid,model,component,azimuth_nodes,r_kpc,sigma_hi_msun_pc2,gbar_inward,radial_rms_deviation,tangential_rms
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5,0.6068233960450158,729.7449128578908,95.48307916171977,92.22855036883315
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.50625,0.5962393966489535,728.5423518015009,95.73694377834323,89.12234738697731
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5125,0.5842019336760039,727.1325922852886,95.66098048735924,86.77646145574761
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5187500000000003,0.5692517173566917,725.2378138931084,95.35206745745461,84.72649735820872
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5250000000000004,0.5526846642687221,723.0660137777728,94.98536003465111,82.94678998993444
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.53125,0.5346966271183881,720.6135802352535,94.87132541267059,81.31181295900208
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5375,0.5168066039510948,718.1929131169978,94.75691102575321,79.91276805025932
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.54375,0.4975030092893188,715.3459823365703,94.53281132328947,78.6858499126722
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5500000000000003,0.4767679322141174,712.1914890965812,93.92912282817038,77.49346611766568
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5562500000000004,0.4551033338893802,708.8051663009895,92.92102565154542,76.29952147204558
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5625,0.43320849108900367,705.350556538082,91.41184260518592,75.1081455769008
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.56875,0.41150845848381923,701.915599629922,89.43488581168698,73.9099540915684
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.575,0.39145874427451843,698.4581048577743,86.84223419663637,72.61293229040456
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5812500000000003,0.3719845140680662,694.8683506850755,83.43978662060285,71.26219903671112
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.5875000000000004,0.35455749343276255,691.0904955813492,79.23558525748096,69.76021520585559
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.59375,0.33904919458578847,687.0972780409946,74.9087051336995,68.2066464648963
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6,0.3255623737289717,682.9318111347334,71.54725834505777,66.54689352896268
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.60625,0.31502482957930794,678.7456357237047,69.78464674305202,64.9798774053936
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6125000000000003,0.30794720570251066,674.5326061902741,69.16035893516738,63.64075108974841
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6187500000000004,0.30432854645271,670.2396440832423,69.31344770777585,62.74238048981413
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.625,0.3029189469159972,665.7681403713584,69.59864236167793,62.10897907576246
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.63125,0.3022963817628232,661.0754680034424,69.80675494207063,61.48039525856009
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6375,0.30178193041575363,656.5034098999909,70.00596973727372,61.09197480110764
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6437500000000003,0.30319183814083156,652.3009776370775,70.15087256439685,61.00840913583299
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6500000000000004,0.30666183701744293,648.377315146109,70.23883967424798,61.140474341421594
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.65625,0.3118530642430233,644.7425086920589,70.46872495655413,61.704237770383536
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6625,0.3164579916144055,641.2655091861035,70.94248307055564,62.888792932795674
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.66875,0.3202842408310256,638.2404862365466,71.76848271696184,64.87858747812679
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6750000000000003,0.32335782119975487,635.6842801092635,72.80958462248525,67.26580878638815
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6812500000000004,0.3263723819565719,633.8069066507421,74.35622152480686,70.33307525630337
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.6875,0.32922364111519276,632.4290976390901,76.14825228698754,73.586288268434
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.69375,0.33231020081764057,631.7026331317678,78.09217425090459,76.80395383586395
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7,0.3357857961939056,631.7251566503251,80.01846781180578,79.90831895835727
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7062500000000003,0.3380569780784319,632.2227481009163,81.75858748170035,82.85260144504744
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7125000000000004,0.3394660491903478,633.2014412580925,83.32732304335221,85.6692343248117
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.71875,0.3407045727296309,634.6174000376145,84.61020118871616,88.1849184582102
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.725,0.34266196701794194,636.3146905947569,85.47142836851049,90.3286523907609
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.73125,0.34399635868097017,638.096427662276,86.0686539019348,92.26434252323916
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7375000000000003,0.3452047839545319,639.923233562426,86.38495104429579,93.91271970902778
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7437500000000004,0.3450360123008778,641.8053322593636,86.67369093364613,95.26490670195629
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.75,0.34394949569359823,643.6977246232601,86.62979864806326,96.14238325268782
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.75625,0.34363789479065715,645.4782460696099,86.26277615282388,96.60291392269437
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7625,0.34341360688219597,646.8859887470579,85.73078676582007,96.74568010609167
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7687500000000003,0.3437746572929343,647.7464243703604,85.3041041020398,96.49512005157992
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7750000000000004,0.3431312088661061,648.2172001032998,84.98482121699789,95.91773846515107
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.78125,0.3405146645399252,648.4727985869905,84.54242603982274,95.07365864026694
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.7875,0.3369565631916222,648.5243815134137,84.0413437819467,94.03224697193573
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.79375,0.33346365087489804,648.2645074560102,83.65187397739118,92.86256314229824
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8000000000000003,0.3310264910665805,647.7890978556474,83.58737928037786,91.66335570074054
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8062500000000004,0.32987608048550426,646.9827910820259,83.55013768603227,90.18535853531854
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8125,0.3288345505540226,645.9394907150531,83.48900955236942,88.41632408943921
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.81875,0.32827261549923464,644.7544675659249,83.41800054966643,86.3503915638561
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.825,0.32847130323278295,643.1479940159462,83.27092388261765,84.27524302123538
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8312500000000003,0.3292371677988007,641.0941555596463,82.92894330338876,82.08101630429887
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8375000000000004,0.3310441822687016,638.791952071689,82.62849730136179,79.8247870615941
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.84375,0.33394001007434637,636.4124295402381,82.46451840768884,78.08664385391538
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.85,0.33722168345451226,633.9195807422743,82.54661275004644,77.19514990715294
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.85625,0.34069836196183356,631.5179395810416,82.66470197499953,76.77306280766163
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8625000000000003,0.34343417199956117,629.0504528845233,82.66086144928805,76.17421336326053
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8687500000000004,0.3457169220374655,626.6096298773696,82.50328465227055,75.60100362479336
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.875,0.3475922390814326,624.1856048108574,82.20199955381945,75.00236426652279
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.88125,0.34905327854456636,621.6219274201093,81.70716964032013,74.283532354989
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8875,0.3499193883017676,619.0301287077293,81.09091095222233,73.38560145418636
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.8937500000000003,0.3496769676576794,616.4176161649771,80.47145136768793,72.21816126261592
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9000000000000004,0.34893842120968005,613.7855306736951,79.89498403150938,70.86862115016406
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.90625,0.3481104873570839,611.0764506944536,79.15567655416872,69.37888524526802
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9125,0.34676861537122694,608.2861060782637,78.27835283908873,67.82926493307242
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.91875,0.34523291385240507,605.5342178315108,77.31036738943949,66.23640144888938
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9250000000000003,0.34298319369915253,602.7356142607974,76.25518280952869,64.37724865089412
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9312500000000004,0.34015727039969407,600.0322754958818,75.09323921258276,62.49915315043689
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9375,0.33838055637053094,597.5586483707374,73.8621423169241,60.65461006134518
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.94375,0.33787469705912415,595.7092430547298,72.69793965966647,59.0591195742438
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.95,0.33808007801506906,594.0858165273852,71.5240963337745,57.543784429248795
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9562500000000003,0.3403038644116775,593.1081395326248,70.56227360828174,56.68487988316053
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9625000000000004,0.3431552372891523,592.6405547653573,69.89315976215774,56.16554015534387
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.96875,0.3464914492022634,592.4226028876433,69.47259317524791,55.80445658622262
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.975,0.3485467792461903,592.36083962895,69.31565812992534,55.54154729099692
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.98125,0.3496629559507036,592.3537487574426,69.32925231658609,55.29658001339408
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9875000000000003,0.3509155209568122,592.3704565873143,69.50482964103556,55.22067593004302
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,3.9937500000000004,0.3513857974480812,592.5279161725636,69.78595860851168,55.342914656761224
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.0,0.35076137621394776,592.5644316842552,70.11595594718007,55.503551928781185
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.0062500000000005,0.3489076032212223,592.3654121479648,70.48541197430869,55.60407246868351
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.0125,0.3454030061771345,591.8562135182453,70.73842277060542,55.48711488259181
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.01875,0.34072225693232155,591.1379185280628,70.93474082587561,55.39711687456344
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.025,0.33506662023335365,590.2050560993943,70.98400277537786,55.339065914746
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.03125,0.3285418099619649,589.1848499585316,70.90074204809477,55.28160467038055
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.0375000000000005,0.32275172928089,587.9261865914518,70.72551332664172,55.38453588918032
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.04375,0.3161404290523084,586.4589548228489,70.63536031238138,55.7134186715987
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.05,0.3082846414647471,585.2151043465924,70.69127785818151,56.555454691421815
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.05625,0.3002325567909532,583.7902262115218,70.84017622382113,57.59079955299529
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.0625,0.2925622373799508,582.0484621530237,70.90887408799368,58.50399519589375
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.0687500000000005,0.2857217610152958,580.0659821054975,70.69664503009817,59.19700241287389
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.075,0.2814526692443378,577.9414667832237,70.19682196407861,59.83486680055256
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.08125,0.2768198925754631,575.3572013438353,69.49818330335812,60.07802873382501
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.0875,0.27266315923743606,572.5400767806095,68.57309637467885,60.10019185193817
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.09375,0.2702927631054013,569.7187081208334,67.6981834902466,60.02393632565372
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.1000000000000005,0.26975809475523727,566.8379473431512,66.77149362893564,59.69919751034825
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.10625,0.27134385175181247,564.098888058305,65.86569783805174,59.21732809375292
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.1125,0.2751781993633281,561.4978643717728,65.05308370412327,58.56260603703933
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.11875,0.28081001472148326,559.184077758152,64.31906583694406,57.902055347019555
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.125,0.28719199384118366,557.029749275166,63.616962973797186,57.28813886470537
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.1312500000000005,0.2934005203968221,554.7927221917241,62.7916817690214,56.62369042101429
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.1375,0.2987856476982681,552.3634292552828,61.67333778414544,55.84081662154965
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.14375,0.30433311846648703,549.7174917181202,60.34795346805705,54.99285542868385
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.15,0.3090033514490823,547.2353861263207,59.094797233171754,54.175451010509335
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.15625,0.3141936219627955,545.0180921871137,57.90966289951686,53.49215399559945
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.1625000000000005,0.3177429784692797,543.163605940496,56.967701846468046,53.03572047407529
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.16875,0.3205709843839329,541.2102280745714,56.06673108827042,52.50205032196537
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.175,0.3237653859156151,539.2305790116154,55.144695730777855,51.94330387119832
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.18125,0.3254490306665887,537.393668764735,54.28138401641072,51.409334418516714
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.1875,0.32539763386886517,535.6671344922931,53.629650395488376,50.85700760835247
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.1937500000000005,0.32425359220028654,534.4095051568163,53.42319782850628,50.589671658330005
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.2,0.3220403975764868,533.3101883061763,53.59376499393649,50.39555185030705
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.20625,0.3188949825885391,532.1098305926665,53.99274784442946,50.22047106201157
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.2125,0.31562790161963344,530.7662893287559,54.51636039359083,49.9486504645806
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.21875,0.31210765831615034,529.1947278445392,55.156013925173646,49.504535101578824
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.2250000000000005,0.3088854363374154,527.25287186966,55.87291770473388,48.85937142315408
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.23125,0.3066391640677143,525.0500474999485,56.91266765866995,48.13579279618955
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.2375,0.3053895168706874,522.6485718400819,58.10372195501533,47.3098685767272
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.24375,0.3050183999862409,520.1479379019501,59.40371004609547,46.46706215999424
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.25,0.30485033838269826,517.4059876043987,60.93130187139534,45.63823100593696
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.2562500000000005,0.30624426036926516,514.6653511154951,62.39039054934499,44.8229347070836
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.2625,0.3100173454269032,511.8864590089871,63.87022216655656,44.24361641385789
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.26875,0.3156536535952881,509.0814670823798,65.33933427238449,43.934032900865766
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.275,0.32313710076877805,506.46592729914295,66.50384204983209,43.87166375158537
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.28125,0.33212047141241785,503.89156023239775,67.43174926382224,44.05800965731871
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.2875000000000005,0.34345116107324053,501.402170914796,68.25302908594767,44.543023559095126
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.29375,0.3549363457813022,499.27132994429303,68.63483711927115,45.38388343481489
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.3,0.36678963961599514,497.3094124953777,68.79328800098855,46.60541483596451
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.30625,0.3801008275452195,495.5168246638129,68.45054066678775,48.170027165865115
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.3125,0.3931591896618937,493.9333788428248,67.61720043469754,49.956510286558114
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.3187500000000005,0.40564945256037066,492.56081747260527,66.34518331642437,51.971769146000604
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.325,0.41721287884024766,491.5177706850537,64.53933805719699,54.08561509371162
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.33125,0.42757428905798933,490.7799751135433,62.11166010586815,56.14812655714503
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.3375,0.43687289467519175,490.2261756143905,59.30380061184305,58.26916072023172
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.34375,0.4446184798558704,489.84646117880135,56.18602386719053,60.25033457011922
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.3500000000000005,0.4494149297197153,489.5680151817796,52.992093562816905,62.020211300431896
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.35625,0.4511723291220322,489.52046508575785,49.79485526359024,63.72205285119334
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.3625,0.44966203681538036,489.63433558450595,46.72844881413304,65.07366957458447
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.36875,0.4456798184824904,489.84804778684077,43.98223011095582,66.05428770928206
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.375,0.4408646485858333,490.14605507787695,41.6608600091935,66.83297195999127
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.3812500000000005,0.4335352245295565,490.41300945651636,39.8125369159803,67.21936522690238
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.3875,0.42487579591290614,490.78285073249157,38.49556436136231,67.18268463731758
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.39375,0.414912974049226,491.15690710839266,37.62657753196461,66.8108046743327
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.4,0.4035245939836046,491.4896036934999,37.266678743010324,65.89174406516803
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.40625,0.39301339244471534,491.6922499906998,37.341422225981546,64.39054551615067
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.4125000000000005,0.3836507023084477,491.55880299398353,37.59816036964476,62.39737509030153
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.41875,0.3749759484721359,491.3555353683555,38.106704053262746,60.03116585379477
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.425,0.36565889282828756,491.04143593814274,38.73670006845623,57.45243373303697
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.43125,0.35615684901421085,490.560202336414,39.298548628309554,54.71214819675841
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.4375,0.3473957072599869,489.83928141914754,39.71798591868631,51.76996896587902
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.4437500000000005,0.33982132422863975,489.022639639624,40.20352071530179,48.71470791798067
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.45,0.33369900631400096,487.9146918453171,40.580597281591444,45.60701692699134
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.45625,0.32799374596250197,486.77362759935244,41.005033399682695,42.78357412349798
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.4625,0.3216946519878813,485.532495301544,41.55342984351556,40.304806115965036
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.46875,0.31540604597477573,484.0619316260265,41.931555979344104,38.01015127530541
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.4750000000000005,0.30895198625857934,482.5447885993089,42.287617333629,36.150789532098244
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.48125,0.3038742868289418,480.81640926290925,42.62831121253632,34.70258029418394
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.4875,0.29760226156420655,478.96424335634254,42.83156832794791,33.5228139333183
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.49375,0.290899950346123,477.1670138339007,43.010825149064665,32.69008168383012
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.5,0.28458007938474444,475.4715452209536,43.18670131491389,32.171336389927475
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.5062500000000005,0.27810830632275485,473.752345297025,43.233822904985765,31.711279232319487
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.5125,0.2707457947288618,471.95596468842695,43.19018989570852,31.334402003521674
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.51875,0.2630896403447025,470.14634584272625,43.03178269643111,31.07859402252109
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.525,0.2551303813106435,468.2930160515318,42.77547364991066,30.911093862151674
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.53125,0.24728116289214497,466.432226863087,42.416156373791736,30.908512333735022
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.5375000000000005,0.2398047156524524,464.6106657047059,41.9165110662975,31.114166473123213
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.54375,0.23300787024589578,462.7468782113732,41.219355367006905,31.717907299641492
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.55,0.22757577924036443,460.93471917874075,40.45461736869646,32.8113482496886
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.55625,0.22334768872234953,459.4751266640654,39.765482103243876,34.245333142958266
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.5625,0.22006160929183793,458.2479259505747,39.13425238535557,35.80682481753139
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.5687500000000005,0.21895741330760107,457.33185987368284,38.5584333413986,37.72274680760623
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.575,0.21909173273864685,456.76948106021257,38.17595400907783,39.67178982901822
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.58125,0.220556007444553,456.5364003699149,38.06373740216069,41.38847620008624
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.5875,0.22392802513714877,456.40614506518494,38.306692707424304,42.468586129277874
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.59375,0.23069077072712182,456.2846971381056,38.93266763117414,43.28212173587121
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.6000000000000005,0.2402086974218714,455.95503348237423,39.91348282193875,43.59864711861424
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.60625,0.25078753950415666,455.485549454498,41.058334788173674,43.29047685386017
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.6125,0.26245138833100967,454.8990025183726,42.1977106937945,42.49317740350201
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.61875,0.2747348887615261,454.06961536843824,43.17115088983346,41.548671857360915
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.625,0.28680924028689625,452.9728582435393,43.83163081909679,40.36640982075787
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.6312500000000005,0.2998387602642055,451.47337124780535,44.11872590927734,38.90114566228304
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.6375,0.3131246105815777,449.7873584165712,44.1871781389682,37.36418536580942
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.64375,0.32575708161768446,447.9979428067751,43.996812235395815,35.80259149267098
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.65,0.3379414466991968,446.19883335515027,43.6203282606043,34.258195857141956
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.65625,0.3490740448963081,444.42349318504415,42.97613830990427,32.881303030866555
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.6625000000000005,0.3592530201801237,442.619654586442,42.206637063927204,31.693145831062953
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.66875,0.36771820503729036,440.67810613122424,41.16968127962734,30.590147981787258
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.675,0.374388044521153,438.7032422385787,39.997768522802055,29.660764580793344
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.68125,0.3786045810236902,436.7392810465824,38.84370069971737,28.9208408345595
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.6875,0.3804046349850391,434.91414322504653,37.79167243232333,28.418305877316225
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.6937500000000005,0.38014376933871197,433.238158304435,36.81829637414719,28.02297177690984
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.7,0.37839104011648755,431.7428441816771,36.020185211887714,27.743830282736848
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.70625,0.37595831715703304,430.43761215863356,35.490299637856765,27.58951104106005
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.7125,0.3727692862582239,429.24338529640016,35.18476235557752,27.513508941453843
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.71875,0.3679752118656566,428.1358206789355,35.06051144212378,27.496627928775755
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.7250000000000005,0.36185283384334366,427.139090902497,35.065872096250466,27.559899836696903
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.73125,0.3531414522595008,426.1126647056158,35.09799754652996,27.703801266923183
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.7375,0.34277545664562314,425.0220814082306,35.07950339326633,27.941220851053522
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.74375,0.33138142081699323,423.71156957177976,35.045612599408145,28.294333053977134
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.75,0.3207344147386444,422.2773747639925,35.105404945790404,28.689218744831653
f4-stars-h0p4,nf96,newton,stellar_luminosity,1024,4.7562500000000005,0.31006339213458267,420.95405811152943,35.2552071638489,29.149275083422975
