galaxy,split,role,band,channels,pixels,mean_square,median,q05,q95,upper_to_lower_tail_ratio,above_median_plus_3_fraction,below_median_minus_3_fraction,lag,channel_pairs,pixel_pairs,product,normalized_product
NGC2903,9062028-reverse,validation,band_center,61,36,1.7076127178410996,-0.07843282408924637,-1.8282071172181453,2.1843642050974204,1.293193663932732,0.020036429872495445,0.00273224043715847,1,60,2160,1.0314020326117284,0.6336878744348609
NGC2903,9062028-reverse,validation,band_center,61,36,1.7076127178410996,-0.07843282408924637,-1.8282071172181453,2.1843642050974204,1.293193663932732,0.020036429872495445,0.00273224043715847,2,59,2124,0.7743857096868546,0.4886638697646574
NGC2903,9062028-reverse,validation,band_center,61,36,1.7076127178410996,-0.07843282408924637,-1.8282071172181453,2.1843642050974204,1.293193663932732,0.020036429872495445,0.00273224043715847,3,58,2088,0.7230263161548133,0.45725231371529895
NGC2903,9062028-reverse,validation,band_center,61,36,1.7076127178410996,-0.07843282408924637,-1.8282071172181453,2.1843642050974204,1.293193663932732,0.020036429872495445,0.00273224043715847,6,55,1980,0.43186680389708215,0.2840186403112588
NGC2976,9062028-forward,calibration,band_ends,12,324,1.0000000000000002,0.024099350631117608,-1.672713067603147,1.6394894382746514,0.9520145363649211,0.0007716049382716049,0.00257201646090535,1,10,3240,0.16862751275121426,0.16862751275121424
NGC2976,9062028-forward,calibration,band_ends,12,324,1.0000000000000002,0.024099350631117608,-1.672713067603147,1.6394894382746514,0.9520145363649211,0.0007716049382716049,0.00257201646090535,2,8,2592,0.08221712628207412,0.08221712628207412
NGC2976,9062028-forward,calibration,band_ends,12,324,1.0000000000000002,0.024099350631117608,-1.672713067603147,1.6394894382746514,0.9520145363649211,0.0007716049382716049,0.00257201646090535,3,6,1944,0.19073328991412186,0.19073328991412186
NGC2976,9062028-forward,calibration,band_ends,12,324,1.0000000000000002,0.024099350631117608,-1.672713067603147,1.6394894382746514,0.9520145363649211,0.0007716049382716049,0.00257201646090535,6,0,0,,
NGC2976,9062028-forward,calibration,band_center,30,324,1.0,0.010749536094874442,-1.620338029784046,1.685617369610073,1.0268411509916004,0.00041152263374485596,0.0011316872427983538,1,29,9396,0.26307164716982334,0.26307164716982334
NGC2976,9062028-forward,calibration,band_center,30,324,1.0,0.010749536094874442,-1.620338029784046,1.685617369610073,1.0268411509916004,0.00041152263374485596,0.0011316872427983538,2,28,9072,0.08760038448819413,0.08760038448819413
NGC2976,9062028-forward,calibration,band_center,30,324,1.0,0.010749536094874442,-1.620338029784046,1.685617369610073,1.0268411509916004,0.00041152263374485596,0.0011316872427983538,3,27,8748,0.07879475306817559,0.07879475306817559
NGC2976,9062028-forward,calibration,band_center,30,324,1.0,0.010749536094874442,-1.620338029784046,1.685617369610073,1.0268411509916004,0.00041152263374485596,0.0011316872427983538,6,24,7776,0.10123190526292344,0.10123190526292344
NGC2976,9062028-forward,validation,band_ends,12,36,1.2006207455303917,0.06927560930536875,-1.650389579958466,2.021246485301077,1.1350877416035388,0.0023148148148148147,0.0023148148148148147,1,10,360,0.3876812888873818,0.3185135693549502
NGC2976,9062028-forward,validation,band_ends,12,36,1.2006207455303917,0.06927560930536875,-1.650389579958466,2.021246485301077,1.1350877416035388,0.0023148148148148147,0.0023148148148148147,2,8,288,0.17023988937589354,0.14393769486956828
NGC2976,9062028-forward,validation,band_ends,12,36,1.2006207455303917,0.06927560930536875,-1.650389579958466,2.021246485301077,1.1350877416035388,0.0023148148148148147,0.0023148148148148147,3,6,216,0.18192172038160528,0.15292220288514316
NGC2976,9062028-forward,validation,band_ends,12,36,1.2006207455303917,0.06927560930536875,-1.650389579958466,2.021246485301077,1.1350877416035388,0.0023148148148148147,0.0023148148148148147,6,0,0,,
NGC2976,9062028-forward,validation,band_center,30,36,1.2418075767599983,-0.04303239547552113,-1.8960048884158953,1.8612848246344136,1.0277093844432006,0.003703703703703704,0.003703703703703704,1,29,1044,0.26799001826592433,0.21551643357866976
NGC2976,9062028-forward,validation,band_center,30,36,1.2418075767599983,-0.04303239547552113,-1.8960048884158953,1.8612848246344136,1.0277093844432006,0.003703703703703704,0.003703703703703704,2,28,1008,0.04910434379889239,0.03891119318459219
NGC2976,9062028-forward,validation,band_center,30,36,1.2418075767599983,-0.04303239547552113,-1.8960048884158953,1.8612848246344136,1.0277093844432006,0.003703703703703704,0.003703703703703704,3,27,972,0.14070620782099097,0.11235792356253904
NGC2976,9062028-forward,validation,band_center,30,36,1.2418075767599983,-0.04303239547552113,-1.8960048884158953,1.8612848246344136,1.0277093844432006,0.003703703703703704,0.003703703703703704,6,24,864,0.1167680703299945,0.0942733731679182
NGC2976,9062028-reverse,calibration,band_ends,12,395,1.0000000000000002,-0.008650468735603139,-1.6713906719751705,1.6297910156947113,0.9853863407152175,0.0012658227848101266,0.0008438818565400844,1,10,3950,0.2782178677581912,0.2782178677581912
NGC2976,9062028-reverse,calibration,band_ends,12,395,1.0000000000000002,-0.008650468735603139,-1.6713906719751705,1.6297910156947113,0.9853863407152175,0.0012658227848101266,0.0008438818565400844,2,8,3160,0.1282275969261647,0.1282275969261647
NGC2976,9062028-reverse,calibration,band_ends,12,395,1.0000000000000002,-0.008650468735603139,-1.6713906719751705,1.6297910156947113,0.9853863407152175,0.0012658227848101266,0.0008438818565400844,3,6,2370,0.12386392167562787,0.12386392167562787
NGC2976,9062028-reverse,calibration,band_ends,12,395,1.0000000000000002,-0.008650468735603139,-1.6713906719751705,1.6297910156947113,0.9853863407152175,0.0012658227848101266,0.0008438818565400844,6,0,0,,
NGC2976,9062028-reverse,calibration,band_center,30,395,1.0000000000000002,-0.005576474401714394,-1.6603407814693671,1.6724841634098688,1.0140783377091407,0.0007594936708860759,0.0006751054852320675,1,29,11455,0.2640347571460145,0.2640347571460145
NGC2976,9062028-reverse,calibration,band_center,30,395,1.0000000000000002,-0.005576474401714394,-1.6603407814693671,1.6724841634098688,1.0140783377091407,0.0007594936708860759,0.0006751054852320675,2,28,11060,0.1265505519013931,0.1265505519013931
NGC2976,9062028-reverse,calibration,band_center,30,395,1.0000000000000002,-0.005576474401714394,-1.6603407814693671,1.6724841634098688,1.0140783377091407,0.0007594936708860759,0.0006751054852320675,3,27,10665,0.15934972400495082,0.15934972400495082
NGC2976,9062028-reverse,calibration,band_center,30,395,1.0000000000000002,-0.005576474401714394,-1.6603407814693671,1.6724841634098688,1.0140783377091407,0.0007594936708860759,0.0006751054852320675,6,24,9480,0.07201459630897215,0.07201459630897215
NGC2976,9062028-reverse,validation,band_ends,12,33,0.9198951564633702,-0.10827065300882362,-1.6468190942259682,1.5239059882855386,1.0608548925525856,0.0,0.0,1,10,330,0.1456765764045897,0.15861123697980928
NGC2976,9062028-reverse,validation,band_ends,12,33,0.9198951564633702,-0.10827065300882362,-1.6468190942259682,1.5239059882855386,1.0608548925525856,0.0,0.0,2,8,264,0.09562746068847568,0.09887764910490157
NGC2976,9062028-reverse,validation,band_ends,12,33,0.9198951564633702,-0.10827065300882362,-1.6468190942259682,1.5239059882855386,1.0608548925525856,0.0,0.0,3,6,198,0.17631778436650272,0.19258242259537403
NGC2976,9062028-reverse,validation,band_ends,12,33,0.9198951564633702,-0.10827065300882362,-1.6468190942259682,1.5239059882855386,1.0608548925525856,0.0,0.0,6,0,0,,
NGC2976,9062028-reverse,validation,band_center,30,33,1.0401614361564255,0.025222323247217633,-1.613409243959477,1.6497968475650424,0.9914214743752114,0.00101010101010101,0.00202020202020202,1,29,957,0.2342367907765398,0.22460562632106237
NGC2976,9062028-reverse,validation,band_center,30,33,1.0401614361564255,0.025222323247217633,-1.613409243959477,1.6497968475650424,0.9914214743752114,0.00101010101010101,0.00202020202020202,2,28,924,0.04240231803792571,0.04062577915296228
NGC2976,9062028-reverse,validation,band_center,30,33,1.0401614361564255,0.025222323247217633,-1.613409243959477,1.6497968475650424,0.9914214743752114,0.00101010101010101,0.00202020202020202,3,27,891,0.024991825146565304,0.0238016983203285
NGC2976,9062028-reverse,validation,band_center,30,33,1.0401614361564255,0.025222323247217633,-1.613409243959477,1.6497968475650424,0.9914214743752114,0.00101010101010101,0.00202020202020202,6,24,792,0.1230731712982737,0.11890815728072891
NGC3198,9062028-forward,calibration,band_ends,20,401,1.0,0.023503358991040644,-1.6256028423856481,1.6029027775805,0.9577305677893652,0.0007481296758104738,0.0008728179551122195,1,18,7218,0.3399265758857962,0.33992657588579617
NGC3198,9062028-forward,calibration,band_ends,20,401,1.0,0.023503358991040644,-1.6256028423856481,1.6029027775805,0.9577305677893652,0.0007481296758104738,0.0008728179551122195,2,16,6416,0.1962691992629159,0.1962691992629159
NGC3198,9062028-forward,calibration,band_ends,20,401,1.0,0.023503358991040644,-1.6256028423856481,1.6029027775805,0.9577305677893652,0.0007481296758104738,0.0008728179551122195,3,14,5614,0.2215734441532775,0.2215734441532775
NGC3198,9062028-forward,calibration,band_ends,20,401,1.0,0.023503358991040644,-1.6256028423856481,1.6029027775805,0.9577305677893652,0.0007481296758104738,0.0008728179551122195,6,8,3208,0.028550150376888597,0.028550150376888597
NGC3198,9062028-forward,calibration,band_center,52,401,1.0,0.0004685846214089616,-1.6563905029263046,1.6319762095471588,0.9846990834570694,0.00023978515250335698,0.00023978515250335698,1,51,20451,0.4914147737941861,0.4914147737941861
NGC3198,9062028-forward,calibration,band_center,52,401,1.0,0.0004685846214089616,-1.6563905029263046,1.6319762095471588,0.9846990834570694,0.00023978515250335698,0.00023978515250335698,2,50,20050,0.4033136499133877,0.4033136499133876
NGC3198,9062028-forward,calibration,band_center,52,401,1.0,0.0004685846214089616,-1.6563905029263046,1.6319762095471588,0.9846990834570694,0.00023978515250335698,0.00023978515250335698,3,49,19649,0.38697751465490926,0.38697751465490926
NGC3198,9062028-forward,calibration,band_center,52,401,1.0,0.0004685846214089616,-1.6563905029263046,1.6319762095471588,0.9846990834570694,0.00023978515250335698,0.00023978515250335698,6,46,18446,0.31525948390969444,0.31525948390969444
NGC3198,9062028-forward,validation,band_ends,20,35,3.7269825690098397,-0.024177187551535893,-1.75893550014888,3.319032217891373,1.9271903072407433,0.05142857142857143,0.0014285714285714286,1,18,630,3.0254040820078987,0.794416972357027
NGC3198,9062028-forward,validation,band_ends,20,35,3.7269825690098397,-0.024177187551535893,-1.75893550014888,3.319032217891373,1.9271903072407433,0.05142857142857143,0.0014285714285714286,2,16,560,2.593471206851481,0.686860107834368
NGC3198,9062028-forward,validation,band_ends,20,35,3.7269825690098397,-0.024177187551535893,-1.75893550014888,3.319032217891373,1.9271903072407433,0.05142857142857143,0.0014285714285714286,3,14,490,2.0257040327330236,0.5474116697831515
NGC3198,9062028-forward,validation,band_ends,20,35,3.7269825690098397,-0.024177187551535893,-1.75893550014888,3.319032217891373,1.9271903072407433,0.05142857142857143,0.0014285714285714286,6,8,280,0.4942107480409538,0.1392249101355056
NGC3198,9062028-forward,validation,band_center,52,35,1.3382606411446007,-0.03526861577222987,-1.659184872070277,1.711276679555581,1.0755143860123146,0.014835164835164835,0.001098901098901099,1,51,1785,0.6278242020408676,0.49322847260059294
NGC3198,9062028-forward,validation,band_center,52,35,1.3382606411446007,-0.03526861577222987,-1.659184872070277,1.711276679555581,1.0755143860123146,0.014835164835164835,0.001098901098901099,2,50,1750,0.3989937759021299,0.3283537293170235
NGC3198,9062028-forward,validation,band_center,52,35,1.3382606411446007,-0.03526861577222987,-1.659184872070277,1.711276679555581,1.0755143860123146,0.014835164835164835,0.001098901098901099,3,49,1715,0.3040197782871093,0.2531148293610017
NGC3198,9062028-forward,validation,band_center,52,35,1.3382606411446007,-0.03526861577222987,-1.659184872070277,1.711276679555581,1.0755143860123146,0.014835164835164835,0.001098901098901099,6,46,1610,0.09226985803673446,0.07775944726846389
NGC3198,9062028-reverse,calibration,band_ends,20,317,0.9999999999999999,-0.1590527321852791,-1.3664028036226674,1.8519433945914645,1.6656280347775103,0.019085173501577287,0.0,1,18,5706,0.5819737981582555,0.5819737981582555
NGC3198,9062028-reverse,calibration,band_ends,20,317,0.9999999999999999,-0.1590527321852791,-1.3664028036226674,1.8519433945914645,1.6656280347775103,0.019085173501577287,0.0,2,16,5072,0.4681341481722609,0.46813414817226096
NGC3198,9062028-reverse,calibration,band_ends,20,317,0.9999999999999999,-0.1590527321852791,-1.3664028036226674,1.8519433945914645,1.6656280347775103,0.019085173501577287,0.0,3,14,4438,0.38254338969873175,0.38254338969873175
NGC3198,9062028-reverse,calibration,band_ends,20,317,0.9999999999999999,-0.1590527321852791,-1.3664028036226674,1.8519433945914645,1.6656280347775103,0.019085173501577287,0.0,6,8,2536,0.12780411045548928,0.12780411045548928
NGC3198,9062028-reverse,calibration,band_center,52,317,1.0,-0.04296848481781371,-1.608251338425749,1.6647215202556909,1.0909785417615254,0.0037612230041252125,6.066488716330988e-05,1,51,16167,0.4186539250692777,0.4186539250692777
NGC3198,9062028-reverse,calibration,band_center,52,317,1.0,-0.04296848481781371,-1.608251338425749,1.6647215202556909,1.0909785417615254,0.0037612230041252125,6.066488716330988e-05,2,50,15850,0.26961553398680355,0.2696155339868036
NGC3198,9062028-reverse,calibration,band_center,52,317,1.0,-0.04296848481781371,-1.608251338425749,1.6647215202556909,1.0909785417615254,0.0037612230041252125,6.066488716330988e-05,3,49,15533,0.2253129069505032,0.22531290695050324
NGC3198,9062028-reverse,calibration,band_center,52,317,1.0,-0.04296848481781371,-1.608251338425749,1.6647215202556909,1.0909785417615254,0.0037612230041252125,6.066488716330988e-05,6,46,14582,0.10965212357166318,0.1096521235716632
NGC3198,9062028-reverse,validation,band_ends,20,33,0.6692422707400126,-0.11954001336010012,-1.4156244382129173,1.3483707658518544,1.1325734273665466,0.0,0.0,1,18,594,0.10192692658497257,0.1554233635325222
NGC3198,9062028-reverse,validation,band_ends,20,33,0.6692422707400126,-0.11954001336010012,-1.4156244382129173,1.3483707658518544,1.1325734273665466,0.0,0.0,2,16,528,0.004267524039337184,0.006485065344721952
NGC3198,9062028-reverse,validation,band_ends,20,33,0.6692422707400126,-0.11954001336010012,-1.4156244382129173,1.3483707658518544,1.1325734273665466,0.0,0.0,3,14,462,0.04335054576142009,0.06551374681381276
NGC3198,9062028-reverse,validation,band_ends,20,33,0.6692422707400126,-0.11954001336010012,-1.4156244382129173,1.3483707658518544,1.1325734273665466,0.0,0.0,6,8,264,0.0035968425842235795,0.00514278252915129
NGC3198,9062028-reverse,validation,band_center,52,33,1.1883092538275914,-0.07870520386802117,-1.7972111970300007,1.750329358612091,1.0643166621227573,0.004662004662004662,0.002913752913752914,1,51,1683,0.5637028576653874,0.46803624344014505
NGC3198,9062028-reverse,validation,band_center,52,33,1.1883092538275914,-0.07870520386802117,-1.7972111970300007,1.750329358612091,1.0643166621227573,0.004662004662004662,0.002913752913752914,2,50,1650,0.46477606952502554,0.38065157374421843
NGC3198,9062028-reverse,validation,band_center,52,33,1.1883092538275914,-0.07870520386802117,-1.7972111970300007,1.750329358612091,1.0643166621227573,0.004662004662004662,0.002913752913752914,3,49,1617,0.4677401094303926,0.37950932018593464
NGC3198,9062028-reverse,validation,band_center,52,33,1.1883092538275914,-0.07870520386802117,-1.7972111970300007,1.750329358612091,1.0643166621227573,0.004662004662004662,0.002913752913752914,6,46,1518,0.3553444033737262,0.2854975924507834
NGC3521,9062028-forward,calibration,band_ends,32,345,1.0,-0.000655995736619038,-1.628717784937397,1.6635124033164876,1.0221776655479726,0.0019927536231884057,9.057971014492754e-05,1,30,10350,0.2234548931877359,0.22345489318773593
NGC3521,9062028-forward,calibration,band_ends,32,345,1.0,-0.000655995736619038,-1.628717784937397,1.6635124033164876,1.0221776655479726,0.0019927536231884057,9.057971014492754e-05,2,28,9660,0.14275065901219658,0.14275065901219658
NGC3521,9062028-forward,calibration,band_ends,32,345,1.0,-0.000655995736619038,-1.628717784937397,1.6635124033164876,1.0221776655479726,0.0019927536231884057,9.057971014492754e-05,3,26,8970,0.1079820736999122,0.1079820736999122
NGC3521,9062028-forward,calibration,band_ends,32,345,1.0,-0.000655995736619038,-1.628717784937397,1.6635124033164876,1.0221776655479726,0.0019927536231884057,9.057971014492754e-05,6,20,6900,0.05121815533957842,0.05121815533957842
NGC3521,9062028-forward,calibration,band_center,77,345,1.0,-0.016411036726218204,-1.5975382999082985,1.6534246632991672,1.056104552055333,0.0031620553359683794,0.00015057406361754187,1,76,26220,0.35780014511825964,0.35780014511825964
NGC3521,9062028-forward,calibration,band_center,77,345,1.0,-0.016411036726218204,-1.5975382999082985,1.6534246632991672,1.056104552055333,0.0031620553359683794,0.00015057406361754187,2,75,25875,0.24337644237506048,0.24337644237506048
NGC3521,9062028-forward,calibration,band_center,77,345,1.0,-0.016411036726218204,-1.5975382999082985,1.6534246632991672,1.056104552055333,0.0031620553359683794,0.00015057406361754187,3,74,25530,0.2100634155528267,0.2100634155528267
NGC3521,9062028-forward,calibration,band_center,77,345,1.0,-0.016411036726218204,-1.5975382999082985,1.6534246632991672,1.056104552055333,0.0031620553359683794,0.00015057406361754187,6,71,24495,0.18363695805836602,0.18363695805836602
NGC3521,9062028-forward,validation,band_ends,32,38,1.128060371591839,0.03040868975154056,-1.6487943233903197,1.8345528348239946,1.0744050189004983,0.004111842105263158,0.0024671052631578946,1,30,1140,0.2862508821843045,0.2495078075910205
NGC3521,9062028-forward,validation,band_ends,32,38,1.128060371591839,0.03040868975154056,-1.6487943233903197,1.8345528348239946,1.0744050189004983,0.004111842105263158,0.0024671052631578946,2,28,1064,0.1449267173677925,0.12845869823513267
NGC3521,9062028-forward,validation,band_ends,32,38,1.128060371591839,0.03040868975154056,-1.6487943233903197,1.8345528348239946,1.0744050189004983,0.004111842105263158,0.0024671052631578946,3,26,988,0.13817397380567775,0.12354093918650375
NGC3521,9062028-forward,validation,band_ends,32,38,1.128060371591839,0.03040868975154056,-1.6487943233903197,1.8345528348239946,1.0744050189004983,0.004111842105263158,0.0024671052631578946,6,20,760,0.04498615323172833,0.03969508519740425
NGC3521,9062028-forward,validation,band_center,77,38,1.1374921462450944,0.09533665028107656,-1.5565409768090186,1.876319920105675,1.0781569049772364,0.004101161995898838,0.0030758714969241286,1,76,2888,0.36085841604641683,0.3189216115866828
NGC3521,9062028-forward,validation,band_center,77,38,1.1374921462450944,0.09533665028107656,-1.5565409768090186,1.876319920105675,1.0781569049772364,0.004101161995898838,0.0030758714969241286,2,75,2850,0.2566788144295377,0.22509191165360254
NGC3521,9062028-forward,validation,band_center,77,38,1.1374921462450944,0.09533665028107656,-1.5565409768090186,1.876319920105675,1.0781569049772364,0.004101161995898838,0.0030758714969241286,3,74,2812,0.24077155363166736,0.20997213996180272
NGC3521,9062028-forward,validation,band_center,77,38,1.1374921462450944,0.09533665028107656,-1.5565409768090186,1.876319920105675,1.0781569049772364,0.004101161995898838,0.0030758714969241286,6,71,2698,0.14935671586397697,0.12961764500895803
NGC3521,9062028-reverse,calibration,band_ends,32,382,1.0,-0.029776158439578346,-1.5970879328020848,1.6593380326196057,1.077714222970232,0.000981675392670157,0.00040903141361256544,1,30,11460,0.23148656504548804,0.23148656504548804
NGC3521,9062028-reverse,calibration,band_ends,32,382,1.0,-0.029776158439578346,-1.5970879328020848,1.6593380326196057,1.077714222970232,0.000981675392670157,0.00040903141361256544,2,28,10696,0.13395203857001264,0.13395203857001264
NGC3521,9062028-reverse,calibration,band_ends,32,382,1.0,-0.029776158439578346,-1.5970879328020848,1.6593380326196057,1.077714222970232,0.000981675392670157,0.00040903141361256544,3,26,9932,0.13216943456425684,0.13216943456425684
NGC3521,9062028-reverse,calibration,band_ends,32,382,1.0,-0.029776158439578346,-1.5970879328020848,1.6593380326196057,1.077714222970232,0.000981675392670157,0.00040903141361256544,6,20,7640,0.060262850268200184,0.06026285026820019
NGC3521,9062028-reverse,calibration,band_center,77,382,1.0,-0.011015126267419118,-1.6306318133798632,1.6321358068959844,1.0145307505400663,0.0020398449717821446,0.00037397157816005983,1,76,29032,0.311048073453875,0.311048073453875
NGC3521,9062028-reverse,calibration,band_center,77,382,1.0,-0.011015126267419118,-1.6306318133798632,1.6321358068959844,1.0145307505400663,0.0020398449717821446,0.00037397157816005983,2,75,28650,0.22007987424282185,0.22007987424282185
NGC3521,9062028-reverse,calibration,band_center,77,382,1.0,-0.011015126267419118,-1.6306318133798632,1.6321358068959844,1.0145307505400663,0.0020398449717821446,0.00037397157816005983,3,74,28268,0.19258201223025564,0.19258201223025564
NGC3521,9062028-reverse,calibration,band_center,77,382,1.0,-0.011015126267419118,-1.6306318133798632,1.6321358068959844,1.0145307505400663,0.0020398449717821446,0.00037397157816005983,6,71,27122,0.13013643771143105,0.13013643771143107
NGC3521,9062028-reverse,validation,band_ends,32,37,1.3876955260334334,-0.045403602672777,-1.9323483599829279,1.8987544240257024,1.0303205852565003,0.006756756756756757,0.006756756756756757,1,30,1110,0.31830074266682834,0.23496230670148896
NGC3521,9062028-reverse,validation,band_ends,32,37,1.3876955260334334,-0.045403602672777,-1.9323483599829279,1.8987544240257024,1.0303205852565003,0.006756756756756757,0.006756756756756757,2,28,1036,0.17337679832223896,0.12702512678417974
NGC3521,9062028-reverse,validation,band_ends,32,37,1.3876955260334334,-0.045403602672777,-1.9323483599829279,1.8987544240257024,1.0303205852565003,0.006756756756756757,0.006756756756756757,3,26,962,0.15423246773930377,0.11191476844457178
NGC3521,9062028-reverse,validation,band_ends,32,37,1.3876955260334334,-0.045403602672777,-1.9323483599829279,1.8987544240257024,1.0303205852565003,0.006756756756756757,0.006756756756756757,6,20,740,0.029952748025384893,0.022459640874519442
NGC3521,9062028-reverse,validation,band_center,77,37,1.1815689171730892,-0.10191122523412292,-1.7889490389275844,1.6436043292356701,1.0346629697933714,0.00702000702000702,0.002808002808002808,1,76,2812,0.4362704404161623,0.37004432470660525
NGC3521,9062028-reverse,validation,band_center,77,37,1.1815689171730892,-0.10191122523412292,-1.7889490389275844,1.6436043292356701,1.0346629697933714,0.00702000702000702,0.002808002808002808,2,75,2775,0.3055691865278565,0.2632109414932824
NGC3521,9062028-reverse,validation,band_center,77,37,1.1815689171730892,-0.10191122523412292,-1.7889490389275844,1.6436043292356701,1.0346629697933714,0.00702000702000702,0.002808002808002808,3,74,2738,0.26576357368473147,0.23058269540142992
NGC3521,9062028-reverse,validation,band_center,77,37,1.1815689171730892,-0.10191122523412292,-1.7889490389275844,1.6436043292356701,1.0346629697933714,0.00702000702000702,0.002808002808002808,6,71,2627,0.20716857232733732,0.18274142805845187
NGC4214,9062028-forward,calibration,band_ends,30,320,1.0,-0.01695098531710014,-1.5995851150623432,1.6492753613823512,1.0528184091212947,0.0009375,0.0004166666666666667,1,28,8960,0.2806454596067352,0.2806454596067352
NGC4214,9062028-forward,calibration,band_ends,30,320,1.0,-0.01695098531710014,-1.5995851150623432,1.6492753613823512,1.0528184091212947,0.0009375,0.0004166666666666667,2,26,8320,0.07232323830766016,0.07232323830766016
NGC4214,9062028-forward,calibration,band_ends,30,320,1.0,-0.01695098531710014,-1.5995851150623432,1.6492753613823512,1.0528184091212947,0.0009375,0.0004166666666666667,3,24,7680,0.05600018195265252,0.05600018195265253
NGC4214,9062028-forward,calibration,band_ends,30,320,1.0,-0.01695098531710014,-1.5995851150623432,1.6492753613823512,1.0528184091212947,0.0009375,0.0004166666666666667,6,18,5760,0.09019859661483033,0.09019859661483033
NGC4214,9062028-forward,calibration,band_center,72,320,1.0,-0.12854440878457943,-1.47583914379431,1.8063041861916604,1.436098980199953,0.003125,4.340277777777778e-05,1,71,22720,0.6030126653614807,0.6030126653614807
NGC4214,9062028-forward,calibration,band_center,72,320,1.0,-0.12854440878457943,-1.47583914379431,1.8063041861916604,1.436098980199953,0.003125,4.340277777777778e-05,2,70,22400,0.5360481293520574,0.5360481293520574
NGC4214,9062028-forward,calibration,band_center,72,320,1.0,-0.12854440878457943,-1.47583914379431,1.8063041861916604,1.436098980199953,0.003125,4.340277777777778e-05,3,69,22080,0.5354059235517113,0.5354059235517113
NGC4214,9062028-forward,calibration,band_center,72,320,1.0,-0.12854440878457943,-1.47583914379431,1.8063041861916604,1.436098980199953,0.003125,4.340277777777778e-05,6,66,21120,0.5208530162688233,0.5208530162688233
NGC4214,9062028-forward,validation,band_ends,30,39,1.29365813146994,-0.22827459756667945,-1.9735542445815308,1.6665965453483782,1.0857120497314396,0.003418803418803419,0.004273504273504274,1,28,1092,0.337346483795229,0.26393270325892626
NGC4214,9062028-forward,validation,band_ends,30,39,1.29365813146994,-0.22827459756667945,-1.9735542445815308,1.6665965453483782,1.0857120497314396,0.003418803418803419,0.004273504273504274,2,26,1014,0.07372106079665015,0.05984422642216479
NGC4214,9062028-forward,validation,band_ends,30,39,1.29365813146994,-0.22827459756667945,-1.9735542445815308,1.6665965453483782,1.0857120497314396,0.003418803418803419,0.004273504273504274,3,24,936,0.0462509327394599,0.037543996141828614
NGC4214,9062028-forward,validation,band_ends,30,39,1.29365813146994,-0.22827459756667945,-1.9735542445815308,1.6665965453483782,1.0857120497314396,0.003418803418803419,0.004273504273504274,6,18,702,0.13659202660042558,0.10978615742336387
NGC4214,9062028-forward,validation,band_center,72,39,1.1007040937233237,-0.2627328478817219,-1.7398180553179636,1.7254487328698267,1.346016851798557,0.009615384615384616,0.00035612535612535614,1,71,2769,0.6749993922136517,0.6166850393681118
NGC4214,9062028-forward,validation,band_center,72,39,1.1007040937233237,-0.2627328478817219,-1.7398180553179636,1.7254487328698267,1.346016851798557,0.009615384615384616,0.00035612535612535614,2,70,2730,0.603070033742251,0.5510548191908489
NGC4214,9062028-forward,validation,band_center,72,39,1.1007040937233237,-0.2627328478817219,-1.7398180553179636,1.7254487328698267,1.346016851798557,0.009615384615384616,0.00035612535612535614,3,69,2691,0.5947210201385404,0.544640443477246
NGC4214,9062028-forward,validation,band_center,72,39,1.1007040937233237,-0.2627328478817219,-1.7398180553179636,1.7254487328698267,1.346016851798557,0.009615384615384616,0.00035612535612535614,6,66,2574,0.534491821119813,0.4967104158376126
NGC4214,9062028-reverse,calibration,band_ends,30,401,0.9999999999999999,0.0037599909821785125,-1.6356917530553075,1.6473515301420574,1.0025251094687286,0.0006650041562759767,0.0005818786367414796,1,28,11228,0.25785701537169187,0.2578570153716919
NGC4214,9062028-reverse,calibration,band_ends,30,401,0.9999999999999999,0.0037599909821785125,-1.6356917530553075,1.6473515301420574,1.0025251094687286,0.0006650041562759767,0.0005818786367414796,2,26,10426,0.09181298780184406,0.09181298780184406
NGC4214,9062028-reverse,calibration,band_ends,30,401,0.9999999999999999,0.0037599909821785125,-1.6356917530553075,1.6473515301420574,1.0025251094687286,0.0006650041562759767,0.0005818786367414796,3,24,9624,0.04628698593925064,0.046286985939250645
NGC4214,9062028-reverse,calibration,band_ends,30,401,0.9999999999999999,0.0037599909821785125,-1.6356917530553075,1.6473515301420574,1.0025251094687286,0.0006650041562759767,0.0005818786367414796,6,18,7218,0.11333176080927478,0.11333176080927479
NGC4214,9062028-reverse,calibration,band_center,72,401,1.0,-0.11219751728427436,-1.4799555341109172,1.8630240306880157,1.4441308503934294,0.0034981989470767526,0.0,1,71,28471,0.6239259332600526,0.6239259332600526
NGC4214,9062028-reverse,calibration,band_center,72,401,1.0,-0.11219751728427436,-1.4799555341109172,1.8630240306880157,1.4441308503934294,0.0034981989470767526,0.0,2,70,28070,0.5574040536130099,0.5574040536130099
NGC4214,9062028-reverse,calibration,band_center,72,401,1.0,-0.11219751728427436,-1.4799555341109172,1.8630240306880157,1.4441308503934294,0.0034981989470767526,0.0,3,69,27669,0.54903010439198,0.54903010439198
NGC4214,9062028-reverse,calibration,band_center,72,401,1.0,-0.11219751728427436,-1.4799555341109172,1.8630240306880157,1.4441308503934294,0.0034981989470767526,0.0,6,66,26466,0.5163433758518995,0.5163433758518995
