model,x,y,z,gx,gy,gz
newton,-3.0,3.6739403974420594e-16,0.5,1241.236685511118,30.223367707574425,-463.27344269388414
newton,-2.7716385975338604,-1.148050297095269,0.5,982.0052380402188,625.1948238324832,-380.1246495097275
newton,-2.121320343559643,-2.1213203435596424,0.5,581.2441040633386,791.6023835660633,-294.9922115229056
newton,-1.148050297095271,-2.7716385975338595,0.5,280.6637780239055,855.922850728607,-253.61957586165454
newton,-5.51091059616309e-16,-3.0,0.5,-1.9519226761291428,870.2817517271179,-298.5202799603576
newton,1.14805029709527,-2.77163859753386,0.5,-302.6545862994671,844.7024304215633,-244.04950855801266
newton,2.121320343559642,-2.121320343559643,0.5,-586.5919368584849,819.8202220242274,-280.71936908761626
newton,2.7716385975338595,-1.148050297095271,0.5,-875.4001375057604,514.6976954953406,-400.4500523546601
newton,0.5,0.0,1.0,-737.2036376512187,-138.81985705656552,-3374.2318237528816
newton,0.46193976625564337,0.1913417161825449,1.0,-752.2069564808015,-785.094483721302,-3229.7793948110752
newton,0.3535533905932738,0.3535533905932738,1.0,-597.6493190960608,-1019.7421145498647,-3074.417527540456
newton,0.19134171618254492,0.46193976625564337,1.0,-335.1201192229707,-1221.5303628368226,-2996.0523404160012
newton,3.061616997868383e-17,0.5,1.0,-195.14832863101037,-1313.8393507609944,-2975.5028380218864
newton,-0.19134171618254486,0.46193976625564337,1.0,-108.28431375414686,-1053.437812011747,-3127.182947282646
newton,-0.35355339059327373,0.3535533905932738,1.0,330.0153465275427,-656.1282302371267,-3242.871341864545
newton,-0.46193976625564337,0.19134171618254495,1.0,611.7108360155939,-450.34635042934684,-3296.4403074771258
newton,-0.5,6.123233995736766e-17,1.0,803.4838596460104,-105.08922962125524,-3394.868819789117
newton,-0.4619397662556434,-0.19134171618254484,1.0,741.7314624306732,685.9103464735217,-3396.9887423690766
newton,-0.35355339059327384,-0.35355339059327373,1.0,586.4085217033112,1371.7714367902215,-3252.6349395346087
newton,-0.19134171618254517,-0.46193976625564326,1.0,307.3014302839139,1744.249999386042,-3071.0721821577995
newton,-9.184850993605148e-17,-0.5,1.0,92.0013008844982,1707.7538254843603,-3039.9203730369045
newton,0.191341716182545,-0.4619397662556433,1.0,-253.1038774267647,1561.067516284392,-3116.4975229450793
newton,0.3535533905932737,-0.35355339059327384,1.0,-491.84529676928054,1151.2400142183667,-3269.083126529729
newton,0.46193976625564326,-0.1913417161825452,1.0,-629.9089395872032,506.39969961905064,-3371.960295158252
newton,1.0,0.0,1.0,-1322.1863022340913,-454.04289588332176,-2862.93213362759
newton,0.9238795325112867,0.3826834323650898,1.0,-1171.699249013888,-960.916208609827,-2516.4660045587116
newton,0.7071067811865476,0.7071067811865476,1.0,-855.9023930080506,-1459.1873969226647,-2247.2122043607014
newton,0.38268343236508984,0.9238795325112867,1.0,-535.0496753055147,-1659.682721158264,-2027.9798370893664
newton,6.123233995736766e-17,1.0,1.0,-192.23118138151045,-1682.125708072359,-2045.2775822851108
newton,-0.3826834323650897,0.9238795325112867,1.0,278.88984612862953,-1819.541718675315,-2232.4233906522477
newton,-0.7071067811865475,0.7071067811865476,1.0,777.5052267681456,-1676.9789877296653,-2641.06595267019
newton,-0.9238795325112867,0.3826834323650899,1.0,1067.6871122429798,-598.2076367482573,-2951.573923945165
newton,-1.0,1.2246467991473532e-16,1.0,1393.3966474620393,167.70908660068352,-2824.6755059092684
newton,-0.9238795325112868,-0.38268343236508967,1.0,1256.6825349861238,957.126551266637,-2640.9306501452984
newton,-0.7071067811865477,-0.7071067811865475,1.0,768.0648359241998,1679.7262599322537,-2222.276749513378
newton,-0.38268343236509034,-0.9238795325112865,1.0,413.5395808147158,1737.7697305157421,-1974.2327510880905
newton,-1.8369701987210297e-16,-1.0,1.0,0.7669119535787404,1814.284847105926,-1928.7458627254819
newton,0.38268343236509,-0.9238795325112866,1.0,-318.792171701685,1846.100594156893,-2055.892727792015
newton,0.7071067811865474,-0.7071067811865477,1.0,-698.2063198091749,1676.4716697280555,-2405.120480904614
newton,0.9238795325112865,-0.3826834323650904,1.0,-921.2129599014518,1244.082125341813,-2931.1136410415556
newton,1.5,0.0,1.0,-1572.273543050971,-104.61359262141195,-2136.707927664742
newton,1.38581929876693,0.5740251485476346,1.0,-1368.7046126893586,-1112.173023622099,-1814.1783334776471
newton,1.0606601717798214,1.0606601717798214,1.0,-909.1103159803972,-1367.5234686644792,-1440.39881461916
newton,0.5740251485476348,1.38581929876693,1.0,-592.3274283033617,-1387.851825660934,-1326.9934194127648
newton,9.184850993605148e-17,1.5,1.0,-44.26642972575825,-993.5080746701061,-1571.5939467590215
newton,-0.5740251485476346,1.38581929876693,1.0,464.5219041411441,-1533.776762093634,-1420.3042694559952
newton,-1.0606601717798212,1.0606601717798214,1.0,879.7128587925902,-1536.1164637381032,-1667.47041197461
newton,-1.38581929876693,0.5740251485476349,1.0,1464.709402990245,-1050.2022720146297,-2085.5885919785715
newton,-1.5,1.8369701987210297e-16,1.0,1531.7043675189273,376.3259181029206,-2105.3199991031584
newton,-1.3858192987669302,-0.5740251485476345,1.0,1349.4931167059042,1120.2175104562962,-1846.05078401371
newton,-1.0606601717798214,-1.0606601717798212,1.0,823.9391427351336,1442.753639506338,-1416.5478517901893
newton,-0.5740251485476355,-1.3858192987669298,1.0,417.11383855904256,1558.5086343710404,-1223.0081622742523
newton,-2.755455298081545e-16,-1.5,1.0,2.1662883979299288,1587.5276267714507,-1153.58319947595
newton,0.574025148547635,-1.38581929876693,1.0,-394.2438521400406,1600.8760576597867,-1230.0850751314506
newton,1.060660171779821,-1.0606601717798214,1.0,-866.0193289539097,1538.9050627250585,-1488.442855615949
newton,1.3858192987669298,-0.5740251485476355,1.0,-1499.5244868823265,1270.8124792014983,-1989.2635066375071
newton,2.0,0.0,1.0,-1597.6258518063623,-21.009220328451192,-1371.8273910924036
newton,1.8477590650225735,0.7653668647301796,1.0,-1224.338391499924,-816.141562390809,-1151.268073837243
newton,1.4142135623730951,1.4142135623730951,1.0,-809.4785882881995,-1062.644968923717,-914.9505742020943
newton,0.7653668647301797,1.8477590650225735,1.0,-527.0985340988595,-1205.383516209207,-880.524869049108
newton,1.2246467991473532e-16,2.0,1.0,-26.712775952524805,-1454.1529793471561,-980.337400259421
newton,-0.7653668647301795,1.8477590650225735,1.0,445.10354508009146,-1260.9943879574942,-913.5376084958666
newton,-1.414213562373095,1.4142135623730951,1.0,826.779936620004,-1191.8460840328926,-1028.8032220194223
newton,-1.8477590650225735,0.7653668647301798,1.0,1318.2239777969762,-820.7896430395158,-1312.340389094088
newton,-2.0,2.4492935982947064e-16,1.0,1522.8349182899403,158.38431271135025,-1430.0192339865318
newton,-1.8477590650225737,-0.7653668647301793,1.0,1186.4473319685935,873.6609814221802,-1179.1349130348217
newton,-1.4142135623730954,-1.414213562373095,1.0,723.646208743281,1117.975467455514,-907.6153827833183
newton,-0.7653668647301807,-1.847759065022573,1.0,341.29901577595615,1197.0056316689693,-767.1802389575644
newton,-3.6739403974420594e-16,-2.0,1.0,-3.2349619593731624,1216.2711137364568,-719.7634364132973
newton,0.76536686473018,-1.8477590650225733,1.0,-356.3486753286848,1220.3650926566813,-755.3933252042232
newton,1.4142135623730947,-1.4142135623730954,1.0,-745.0103863817678,1170.2673841286892,-914.7194276869081
newton,1.847759065022573,-0.7653668647301808,1.0,-1285.883319571615,831.0408231408601,-1204.0883414075747
newton,2.5,0.0,1.0,-1252.201833069863,-12.396915772820648,-841.3132678846523
newton,2.309698831278217,0.9567085809127245,1.0,-1020.866698577513,-603.6622333483971,-744.4949104036672
newton,1.7677669529663689,1.7677669529663689,1.0,-694.0059135487666,-820.9648705368318,-608.3747786283988
newton,0.9567085809127246,2.309698831278217,1.0,-397.0953806246074,-977.6764526495463,-577.0438013355157
newton,1.5308084989341916e-16,2.5,1.0,-25.161141266289697,-1084.3488592298963,-596.0369584543805
newton,-0.9567085809127243,2.309698831278217,1.0,366.2964137121984,-1018.2275963050413,-593.3954615830053
newton,-1.7677669529663687,1.7677669529663689,1.0,704.3936987252637,-910.571958479334,-664.4740659827032
newton,-2.309698831278217,0.9567085809127247,1.0,1091.6975649422745,-614.8731392842818,-830.2486834116164
newton,-2.5,3.061616997868383e-16,1.0,1284.6661255144718,55.43493277496579,-907.7394197108224
newton,-2.309698831278217,-0.9567085809127241,1.0,1002.3676897400402,643.5642169664995,-767.7898672408967
newton,-1.7677669529663693,-1.7677669529663687,1.0,621.430955580636,873.2555392251691,-602.7666632590474
newton,-0.9567085809127258,-2.309698831278216,1.0,297.12431099734465,941.537882092536,-517.7193514042094
newton,-4.592425496802574e-16,-2.5,1.0,-9.336143271397145,930.2677136403181,-503.5820066580636
newton,0.956708580912725,-2.3096988312782165,1.0,-309.74641217703476,940.39600067774,-503.53016119368647
newton,1.7677669529663684,-1.7677669529663693,1.0,-624.6505866712125,887.7206218190552,-598.8485190564147
newton,2.309698831278216,-0.956708580912726,1.0,-1029.0395652241234,589.398462506385,-757.8627816756887
newton,3.0,0.0,1.0,-982.714952758095,-26.844187862137915,-531.772345369267
newton,2.77163859753386,1.1480502970952693,1.0,-844.524858812873,-427.7150528329443,-479.3594899007868
newton,2.121320343559643,2.121320343559643,1.0,-580.0333389587014,-641.396525616635,-419.7146200539658
newton,1.1480502970952695,2.77163859753386,1.0,-317.60764158496994,-787.2309025037733,-400.82760845414344
newton,1.8369701987210297e-16,3.0,1.0,-24.947449693703714,-850.910730944619,-404.962600883875
newton,-1.1480502970952693,2.77163859753386,1.0,301.1960750839378,-795.3140999411008,-410.77657185114055
newton,-2.1213203435596424,2.121320343559643,1.0,588.3228906147131,-718.7950105812445,-443.1130085345809
newton,-2.77163859753386,1.1480502970952697,1.0,896.9282640940899,-474.565055531547,-535.9743482927206
newton,-3.0,3.6739403974420594e-16,1.0,1011.5691694409617,22.4135022565859,-591.3477852040087
newton,-2.7716385975338604,-1.148050297095269,1.0,824.9406786689776,485.56611545921476,-511.036650951301
newton,-2.121320343559643,-2.1213203435596424,1.0,522.0111427932455,677.2263646302266,-414.9061803870378
newton,-1.148050297095271,-2.7716385975338595,1.0,255.42137759700137,754.3816187199127,-365.3519661098411
newton,-5.51091059616309e-16,-3.0,1.0,-2.6987085778089774,770.9499326228471,-378.27219046602113
newton,1.14805029709527,-2.77163859753386,1.0,-268.78191347698044,750.21392279152,-353.51778840461066
newton,2.121320343559642,-2.121320343559643,1.0,-524.2086164104313,692.1630537848747,-406.4265552064397
newton,2.7716385975338595,-1.148050297095271,1.0,-788.4188950947915,433.1856518562454,-523.08085586964
refraction,0.5,0.0,0.0,-1652.6699912279146,-668.2964207123441,0.0
refraction,0.46193976625564337,0.1913417161825449,0.0,-2147.7615913254062,-2864.5652983831037,2.136222638868974e-11
refraction,0.3535533905932738,0.3535533905932738,0.0,-1804.0134398020487,-2569.865280628769,-1.3119817269976601e-11
refraction,0.19134171618254492,0.46193976625564337,0.0,-707.5053511046948,-2518.989173909385,2.2761306032206276e-11
refraction,3.061616997868383e-17,0.5,0.0,-874.7264710641756,-2651.6259555060824,5.820766091346738e-11
refraction,-0.19134171618254486,0.46193976625564337,0.0,-1516.0038722049294,-1478.4917204723747,1.3990796435165258e-12
refraction,-0.35355339059327373,0.3535533905932738,0.0,735.5679959587934,-73.75024203620178,-1.997371148944485e-11
refraction,-0.46193976625564337,0.19134171618254495,0.0,1718.7520183688525,-1257.661693618149,6.5915753112936e-11
refraction,-0.5,6.123233995736766e-17,0.0,2759.944122059736,-1740.4206705567778,5.702706049882589e-26
refraction,-0.4619397662556434,-0.19134171618254484,0.0,2409.149160988127,1340.459141278587,3.108876015615491e-11
refraction,-0.35355339059327384,-0.35355339059327373,0.0,2187.2317882556767,4096.855596123844,3.1968026373514205e-11
refraction,-0.19134171618254517,-0.46193976625564326,0.0,754.149154978614,6036.120011733345,-1.3990796435166306e-12
refraction,-9.184850993605148e-17,-0.5,0.0,-5.154876004002968,5631.859654170433,-5.820766091346741e-11
refraction,0.191341716182545,-0.4619397662556433,0.0,-950.0961647215606,4928.66308695206,-2.136222638868965e-11
refraction,0.3535533905932737,-0.35355339059327384,0.0,-1485.385033321641,3254.4103300312386,-3.3093528759421434e-11
refraction,0.46193976625564326,-0.1913417161825452,0.0,-1385.9386172498664,794.02473112024,5.105190690132753e-11
refraction,1.0,0.0,0.0,-4182.564310182992,-3187.115991296625,0.0
refraction,0.9238795325112867,0.3826834323650898,0.0,-3873.1834605348313,-2641.6148297909676,-8.700834099283213e-11
refraction,0.7071067811865476,0.7071067811865476,0.0,-2546.388956722317,-3087.948593979506,-1.488373077685597e-11
refraction,0.38268343236508984,0.9238795325112867,0.0,-1501.4960219345578,-4625.419658799029,1.1125613410981676e-11
refraction,6.123233995736766e-17,1.0,0.0,-1790.0147022536537,-5102.419968862523,0.0
refraction,-0.3826834323650897,0.9238795325112867,0.0,306.1199502836441,-7909.088321526366,-5.596318574066103e-12
refraction,-0.7071067811865475,0.7071067811865476,0.0,2386.965858011807,-5161.133576554121,0.0
refraction,-0.9238795325112867,0.3826834323650899,0.0,2263.2677582684837,-617.9372737083478,2.8800680079364657e-11
refraction,-1.0,1.2246467991473532e-16,0.0,4236.241163923433,211.82379553763815,-5.820766091346729e-11
refraction,-0.9238795325112868,-0.38268343236508967,0.0,4854.191375548281,2577.3880844531277,-5.529294836915544e-12
refraction,-0.7071067811865477,-0.7071067811865475,0.0,576.9511138904253,8187.736694028246,0.0
refraction,-0.38268343236509034,-0.9238795325112865,0.0,3227.3691082990463,6871.38447449849,0.0
refraction,-1.8369701987210297e-16,-1.0,0.0,47.504041957669564,3625.119756302913,0.0
refraction,0.38268343236509,-0.9238795325112866,0.0,-10.657582251394484,5133.358382183538,-1.2685048849054959e-11
refraction,0.7071067811865474,-0.7071067811865477,0.0,-927.1911357065989,4110.261867415483,-5.728391833561591e-12
refraction,0.9238795325112865,-0.3826834323650904,0.0,-601.7422630252322,4660.167040267144,1.8281367423121625e-11
refraction,1.5,0.0,0.0,-4699.528904178675,-1143.671345372597,0.0
refraction,1.38581929876693,0.5740251485476346,0.0,-6709.394961643637,-4285.05968035911,0.0
refraction,1.0606601717798214,1.0606601717798214,0.0,-894.5027772724379,-4713.15039638253,0.0
refraction,0.5740251485476348,1.38581929876693,0.0,-1940.9670506771524,-5398.612153440882,0.0
refraction,9.184850993605148e-17,1.5,0.0,-472.3681701028579,950.6571942223803,5.820766091346732e-11
refraction,-0.5740251485476346,1.38581929876693,0.0,2652.4824458011653,-9552.197321323232,0.0
refraction,-1.0606601717798212,1.0606601717798214,0.0,3412.909429238289,-3695.576714464358,0.0
refraction,-1.38581929876693,0.5740251485476349,0.0,5573.133105430328,-3419.7110885422744,-8.218171409711447e-12
refraction,-1.5,1.8369701987210297e-16,0.0,4746.9136983512735,2336.1474040695757,-5.820766091346707e-11
refraction,-1.3858192987669302,-0.5740251485476345,0.0,5092.858636131813,3951.239740106064,4.561594412181871e-11
refraction,-1.0606601717798214,-1.0606601717798212,0.0,2622.8451507856275,3341.8294188311183,0.0
refraction,-0.5740251485476355,-1.3858192987669298,0.0,3028.991505166593,6751.5728029635675,0.0
refraction,-2.755455298081545e-16,-1.5,0.0,124.51006123126841,6029.074860931927,-2.5849394142282115e-25
refraction,0.574025148547635,-1.38581929876693,0.0,-2016.1299586332802,10324.948529604982,-3.9255858485546724e-11
refraction,1.060660171779821,-1.0606601717798214,0.0,-4068.520230913141,4689.585302944214,0.0
refraction,1.3858192987669298,-0.5740251485476355,0.0,-10240.317644570674,8905.436456650705,0.0
refraction,2.0,0.0,0.0,-5169.605437092105,-192.6151661327167,5.820766091346741e-11
refraction,1.8477590650225735,0.7653668647301796,0.0,-3136.532415077893,-3242.4464687404106,0.0
refraction,1.4142135623730951,1.4142135623730951,0.0,-2130.930263454419,-3122.473432187643,-1.360690853491162e-11
refraction,0.7653668647301797,1.8477590650225735,0.0,-2833.682164433656,-3942.519416166734,-1.9132355945816997e-11
refraction,1.2246467991473532e-16,2.0,0.0,373.3746467813592,-6402.267593079887,0.0
refraction,-0.7653668647301795,1.8477590650225735,0.0,1621.2407105667967,-2931.84443099913,0.0
refraction,-1.414213562373095,1.4142135623730951,0.0,2953.074456520293,-4467.96763693321,1.360690853491175e-11
refraction,-1.8477590650225735,0.7653668647301798,0.0,3815.411815484497,-3759.0503426127925,0.0
refraction,-2.0,2.4492935982947064e-16,0.0,4659.403653119255,1093.6249694531718,2.2810824199530356e-25
refraction,-1.8477590650225737,-0.7653668647301793,0.0,4670.853284125187,3880.0564941653374,0.0
refraction,-1.4142135623730954,-1.414213562373095,0.0,2118.3643533838363,3998.5697261065307,0.0
refraction,-0.7653668647301807,-1.847759065022573,0.0,2343.673161413607,5514.647401331344,0.0
refraction,-3.6739403974420594e-16,-2.0,0.0,-303.5150480546829,3802.56186853929,0.0
refraction,0.76536686473018,-1.8477590650225733,0.0,-481.52861070256733,3288.897755326329,0.0
refraction,1.4142135623730947,-1.4142135623730954,0.0,-3337.0922752681927,6561.611168837057,-2.2913567334243874e-11
refraction,1.847759065022573,-0.7653668647301808,0.0,-3227.4829153877527,2551.947905016672,5.4954742563018014e-11
refraction,2.5,0.0,0.0,-3667.5493442983134,536.6611577567819,5.820766091346741e-11
refraction,2.309698831278217,0.9567085809127245,0.0,-2327.7774347486848,-1633.3628167059014,-1.7087606057565176e-11
refraction,1.7677669529663689,1.7677669529663689,0.0,-1346.8863317818914,-2825.0706371540737,0.0
refraction,0.9567085809127246,2.309698831278217,0.0,-1993.786995062146,-4906.97140095956,0.0
refraction,1.5308084989341916e-16,2.5,0.0,-175.84404100998654,-5570.475647290996,0.0
refraction,-0.9567085809127243,2.309698831278217,0.0,1111.4942153360062,-3802.0605148216737,1.708760605756498e-11
refraction,-1.7677669529663687,1.7677669529663689,0.0,1374.7973813903639,-2967.2136416054936,-1.1842995028032286e-11
refraction,-2.309698831278217,0.9567085809127247,0.0,3208.852054177663,-2274.698425884869,0.0
refraction,-2.5,3.061616997868383e-16,0.0,4262.861539941662,159.2986317987358,0.0
refraction,-2.309698831278217,-0.9567085809127241,0.0,3642.0164504400054,2233.032181221971,0.0
refraction,-1.7677669529663693,-1.7677669529663687,0.0,1958.0237646529752,3077.4433822533265,0.0
refraction,-0.9567085809127258,-2.309698831278216,0.0,1610.3397791736638,3246.238150892929,0.0
refraction,-4.592425496802574e-16,-2.5,0.0,-119.86920047830733,2553.384144372279,0.0
refraction,0.956708580912725,-2.3096988312782165,0.0,-840.928211490828,2581.111121002383,-2.1423657132432576e-11
refraction,1.7677669529663684,-1.7677669529663693,0.0,-1502.179277372312,3491.0429296945063,0.0
refraction,2.309698831278216,-0.956708580912726,0.0,-2543.866960009188,2176.3867824213976,-3.851126318999694e-11
refraction,3.0,0.0,0.0,-3587.959482822538,-832.8564643655263,0.0
refraction,2.77163859753386,1.1480502970952693,0.0,-4452.75186044511,-4136.765022015773,0.0
refraction,2.121320343559643,2.121320343559643,0.0,-1756.7584986054223,-1882.7367225729747,3.225187301684337e-12
refraction,1.1480502970952695,2.77163859753386,0.0,-1098.178116514555,-2630.12061420791,7.432343093759403e-12
refraction,1.8369701987210297e-16,3.0,0.0,593.4467436129919,-4031.492338065495,0.0
refraction,-1.1480502970952693,2.77163859753386,0.0,2204.6758500790156,-5002.14796083753,-1.932274712144252e-11
refraction,-2.1213203435596424,2.121320343559643,0.0,1531.482307405443,-2698.244492216132,-2.0175980804955422e-13
refraction,-2.77163859753386,1.1480502970952697,0.0,4459.3537400350815,-1391.591416274803,-2.5440342545086318e-11
refraction,-3.0,3.6739403974420594e-16,0.0,4031.745088892261,1513.1162026605718,0.0
refraction,-2.7716385975338604,-1.148050297095269,0.0,2114.0113091727117,2342.9133164928803,0.0
refraction,-2.121320343559643,-2.1213203435596424,0.0,2273.7555093086494,1997.047063081346,0.0
refraction,-1.148050297095271,-2.7716385975338595,0.0,999.8490241422978,3222.4251417605833,0.0
refraction,-5.51091059616309e-16,-3.0,0.0,-423.9971318579015,3694.87194492803,0.0
refraction,1.14805029709527,-2.77163859753386,0.0,-1285.5290713017635,2375.79306242537,0.0
refraction,2.121320343559642,-2.121320343559643,0.0,-2455.536683352798,4316.190146379205,0.0
refraction,2.7716385975338595,-1.148050297095271,0.0,-2297.4795041119733,2101.1892432390596,1.2720171272542468e-11
refraction,0.5,0.0,0.2,-1646.3730346499826,-599.1982480979291,-2950.2397430259502
refraction,0.46193976625564337,0.1913417161825449,0.2,-2078.999557729048,-2468.1771649798,-2589.5859845949935
refraction,0.3535533905932738,0.3535533905932738,0.2,-1840.1171535927808,-2652.948750620058,-2312.4956407011605
refraction,0.19134171618254492,0.46193976625564337,0.2,-854.8157462521697,-2552.0592659214412,-2284.691325082884
refraction,3.061616997868383e-17,0.5,0.2,-827.3811390417976,-2461.5696290688534,-2080.3625294236704
refraction,-0.19134171618254486,0.46193976625564337,0.2,-1053.591974896667,-1628.7183329080783,-2530.933006372185
refraction,-0.35355339059327373,0.3535533905932738,0.2,811.1416458226415,-439.4162917834077,-2569.91321035668
refraction,-0.46193976625564337,0.19134171618254495,0.2,1759.2962114086697,-1147.4716507013568,-2429.5112218139693
refraction,-0.5,6.123233995736766e-17,0.2,2557.7099884456256,-1286.0188661590164,-2953.5363317390784
refraction,-0.4619397662556434,-0.19134171618254484,0.2,2286.661252913625,1247.3907678068203,-3243.8915686807886
refraction,-0.35355339059327384,-0.35355339059327373,0.2,1983.9261494973762,3553.3326473743714,-3048.770927820422
refraction,-0.19134171618254517,-0.46193976625564326,0.2,711.8786914820184,5218.825218782052,-2611.733909774935
refraction,-9.184850993605148e-17,-0.5,0.2,-167.67319541303505,5007.146910969547,-2475.120195531682
refraction,0.191341716182545,-0.4619397662556433,0.2,-889.0642653569571,4352.3909125125865,-2640.4997916472425
refraction,0.3535533905932737,-0.35355339059327384,0.2,-1335.5527161697153,2929.7793058972165,-2935.2976407635965
refraction,0.46193976625564326,-0.1913417161825452,0.2,-1355.592839068215,850.1066963866141,-2972.9723141510117
refraction,1.0,0.0,0.2,-4279.737213218404,-2672.906016126193,-2217.0590237979895
refraction,0.9238795325112867,0.3826834323650898,0.2,-4052.235180547236,-2741.9190894080907,-1837.0436868988031
refraction,0.7071067811865476,0.7071067811865476,0.2,-2569.56354259312,-2904.9482847388754,-1657.8478050235658
refraction,0.38268343236508984,0.9238795325112867,0.2,-1463.5689318658726,-4486.860711807003,-1126.0926124910177
refraction,6.123233995736766e-17,1.0,0.2,-1781.6422600330773,-5058.017455066124,-868.386491055321
refraction,-0.3826834323650897,0.9238795325112867,0.2,496.0447245560464,-7495.423718104046,-1370.3928431805896
refraction,-0.7071067811865475,0.7071067811865476,0.2,2344.1875194340982,-4571.519960831698,-2274.195661256323
refraction,-0.9238795325112867,0.3826834323650899,0.2,2350.2828164612656,-681.4729122600968,-2901.4546933034276
refraction,-1.0,1.2246467991473532e-16,0.2,3927.0244381314897,260.71923878702745,-2282.0919288258538
refraction,-0.9238795325112868,-0.38268343236508967,0.2,4556.951552717045,2742.6632591409957,-2116.3517970668263
refraction,-0.7071067811865477,-0.7071067811865475,0.2,388.00029839566014,8263.742826802994,-1288.1037143847086
refraction,-0.38268343236509034,-0.9238795325112865,0.2,3024.5233044930856,6689.695358598954,-1270.3563743276068
refraction,-1.8369701987210297e-16,-1.0,0.2,232.23739222489567,3469.338073203451,-1316.0799300865388
refraction,0.38268343236509,-0.9238795325112866,0.2,-238.78968526589972,5019.422532236008,-1288.1428263192463
refraction,0.7071067811865474,-0.7071067811865477,0.2,-1041.6537289977584,3944.7498531034835,-1916.0442078423991
refraction,0.9238795325112865,-0.3826834323650904,0.2,-1077.4348968694924,3908.473688753349,-2940.883811730546
refraction,1.5,0.0,0.2,-4832.297043235618,-1152.5212426691955,-1890.2784377452103
refraction,1.38581929876693,0.5740251485476346,0.2,-6365.225989703551,-3748.7945146662064,-1302.2379469333362
refraction,1.0606601717798214,1.0606601717798214,0.2,-1050.7081400934603,-4441.510268555021,-672.7241633347664
refraction,0.5740251485476348,1.38581929876693,0.2,-2019.6235681639255,-5545.510213752079,-739.4870481958549
refraction,9.184850993605148e-17,1.5,0.2,-540.8448942867834,-125.6876776403818,-1939.7615591138485
refraction,-0.5740251485476346,1.38581929876693,0.2,2682.5149590897986,-8944.73485567287,-914.5133285207819
refraction,-1.0606601717798212,1.0606601717798214,0.2,3348.670567706258,-3527.2838290982695,-1250.874467856301
refraction,-1.38581929876693,0.5740251485476349,0.2,5314.52160258887,-3120.6323521489217,-1537.0617236935066
refraction,-1.5,1.8369701987210297e-16,0.2,4659.190343597101,1832.9458155020948,-1444.528290318501
refraction,-1.3858192987669302,-0.5740251485476345,0.2,4984.491258721,3633.7478675672173,-1321.7381466318675
refraction,-1.0606601717798214,-1.0606601717798212,0.2,2626.7278035513077,3264.7261846536294,-641.2529784661028
refraction,-0.5740251485476355,-1.3858192987669298,0.2,3142.489554340739,6772.3517305932155,-799.5279244665257
refraction,-2.755455298081545e-16,-1.5,0.2,45.34080833905172,6266.885914744653,-913.6654425274116
refraction,0.574025148547635,-1.38581929876693,0.2,-1950.5982233729583,10002.241160839996,-331.73438608328917
refraction,1.060660171779821,-1.0606601717798214,0.2,-4251.668258429936,4985.587484460637,-860.2830607080938
refraction,1.3858192987669298,-0.5740251485476355,0.2,-9260.124296486212,8185.393079808351,-1367.2055740814476
refraction,2.0,0.0,0.2,-4909.079767887137,-219.13250399454265,-917.2885043900228
refraction,1.8477590650225735,0.7653668647301796,0.2,-3104.3713741040724,-3329.5519149612965,-834.8496903672916
refraction,1.4142135623730951,1.4142135623730951,0.2,-2235.4402486713207,-3302.6638527613277,-809.4090858416669
refraction,0.7653668647301797,1.8477590650225735,0.2,-2869.1708229102237,-3839.6294322684266,-698.0719404670793
refraction,1.2246467991473532e-16,2.0,0.2,383.9736995637044,-6439.383759947227,-1022.5832335297835
refraction,-0.7653668647301795,1.8477590650225735,0.2,1549.9599518197583,-2964.1309471198133,-659.962151385067
refraction,-1.414213562373095,1.4142135623730951,0.2,2764.2083044568863,-4474.137430265808,-627.0559024184721
refraction,-1.8477590650225735,0.7653668647301798,0.2,3688.009863316402,-3605.940129473189,-844.9765783500978
refraction,-2.0,2.4492935982947064e-16,0.2,4583.980048730231,1157.1496975261648,-997.8516621792689
refraction,-1.8477590650225737,-0.7653668647301793,0.2,4818.540108391327,4000.174532925147,-653.3075066698093
refraction,-1.4142135623730954,-1.414213562373095,0.2,2063.056191451788,4073.145254441905,-751.6375129968293
refraction,-0.7653668647301807,-1.847759065022573,0.2,2323.825439912295,5430.7529968418785,-681.7382279676455
refraction,-3.6739403974420594e-16,-2.0,0.2,-308.1029354261831,3850.4419582023397,-518.1978770461633
refraction,0.76536686473018,-1.8477590650225733,0.2,-503.9776985907527,3442.6272560089033,-430.37040908823946
refraction,1.4142135623730947,-1.4142135623730954,0.2,-3172.6932739489275,6312.114692454321,-779.7372180718706
refraction,1.847759065022573,-0.7653668647301808,0.2,-2975.2131459576767,2378.6568934701195,-877.7123796180131
refraction,2.5,0.0,0.2,-3548.0348740249174,539.5601926202187,-641.593358939921
refraction,2.309698831278217,0.9567085809127245,0.2,-2268.76750266817,-1449.78385035368,-647.0839273731834
refraction,1.7677669529663689,1.7677669529663689,0.2,-1385.3325057804232,-2802.424016695768,-435.04465489215926
refraction,0.9567085809127246,2.309698831278217,0.2,-2002.391334978946,-4932.804846004556,-407.22661557530523
refraction,1.5308084989341916e-16,2.5,0.2,-158.88122814398366,-5420.9020523471245,-377.06377308038066
refraction,-0.9567085809127243,2.309698831278217,0.2,1086.6661433884663,-3715.9720085644203,-438.5597516492448
refraction,-1.7677669529663687,1.7677669529663689,0.2,1344.710015744098,-2901.958634298918,-539.0540853895383
