case,component,radius_kpc,coverage,signed_mean,accepted,conditional_fill
distance_low,atomic_helium,5.528939351980061,0.26972349178573873,0.27855085915920896,True,0.27855085915920896
distance_low,atomic_helium,5.729991692052064,0.2450851669781009,0.31842233198274683,True,0.31842233198274683
distance_low,atomic_helium,5.931044032124066,0.22370655065469555,0.29335045680350497,True,0.29335045680350497
distance_low,atomic_helium,6.132096372196068,0.1901993438955176,0.20702124642378253,False,0.0
distance_low,atomic_helium,6.333148712268071,0.1458063289564451,0.1852834306155646,False,0.0
distance_low,atomic_helium,6.534201052340072,0.13293775461170915,0.16652041412695273,False,0.0
distance_low,atomic_helium,6.7352533924120745,0.12291093614700743,0.09675225253457395,False,0.0
distance_low,atomic_helium,6.936305732484077,0.10983744847153888,0.15317093762925668,False,0.0
distance_low,atomic_helium,7.137358072556079,0.09451532087611113,0.17256022501438173,False,0.0
distance_low,atomic_helium,7.338410412628082,0.06024675421985477,0.07907982512252744,False,0.0
distance_low,atomic_helium,7.539462752700084,0.024977018574671887,0.05507080747143133,False,0.0
distance_low,atomic_helium,7.740515092772086,0.013801713883559259,0.18003504718252486,False,0.0
distance_low,atomic_helium,7.941567432844089,0.013543045800243727,0.11540020803410504,False,0.0
distance_low,atomic_helium,8.14261977291609,0.0,,False,0.0
distance_low,atomic_helium,8.343672112988093,0.0,,False,0.0
distance_low,atomic_helium,8.544724453060095,0.0,,False,0.0
distance_low,atomic_helium,8.745776793132098,0.0,,False,0.0
distance_low,atomic_helium,8.9468291332041,0.0,,False,0.0
distance_low,atomic_helium,9.147881473276101,0.0,,False,0.0
distance_low,co21,0.10052617003600112,1.0005988436039017,2.020256495396604,True,2.020256495396604
distance_low,co21,0.30157851010800335,0.9999059081011977,1.6642251228782463,True,1.6642251228782463
distance_low,co21,0.5026308501800056,1.000295684316536,1.2694554811343841,True,1.2694554811343841
distance_low,co21,0.7036831902520078,0.9998069173192244,1.1866780643788468,True,1.1866780643788468
distance_low,co21,0.9047355303240101,1.0003360059978663,1.449293086639293,True,1.449293086639293
distance_low,co21,1.1057878703960122,0.9998429139688744,1.3530077429188212,True,1.3530077429188212
distance_low,co21,1.3068402104680146,1.0002443184625982,0.5974138897307048,True,0.5974138897307048
distance_low,co21,1.5078925505400167,0.9996749296100899,0.26639206694650913,True,0.26639206694650913
distance_low,co21,1.708944890612019,1.0001020219213488,0.12187530942451603,True,0.12187530942451603
distance_low,co21,1.9099972306840212,1.0000242140351743,0.07266954310528867,True,0.07266954310528867
distance_low,co21,2.1110495707560233,0.9957641642703325,0.03900568428191842,True,0.03900568428191842
distance_low,co21,2.3121019108280256,0.8936195062793447,0.02494294106023081,True,0.02494294106023081
distance_low,co21,2.513154250900028,0.7363594461167439,0.0944339577617823,True,0.0944339577617823
distance_low,co21,2.7142065909720303,0.6247803339554862,0.06648636933494209,True,0.06648636933494209
distance_low,co21,2.915258931044032,0.5541303898690539,0.062409264609468204,True,0.062409264609468204
distance_low,co21,3.1163112711160346,0.3344568657039792,0.02411198832855109,True,0.02411198832855109
distance_low,co21,3.317363611188037,0.18295525202119442,-0.0072208534716974105,False,0.0
distance_low,co21,3.5184159512600393,0.10259915772801403,0.06581021635922958,False,0.0
distance_low,co21,3.719468291332041,0.07368514002778971,0.02639065815511551,False,0.0
distance_low,co21,3.9205206314040435,0.03485873108858746,-0.1184134424521701,False,0.0
distance_low,co21,4.121572971476046,0.0028770681761434913,0.06907221229267368,False,0.0
distance_low,co21,4.322625311548048,0.0,,False,0.0
distance_low,co21,4.5236776516200505,0.0,,False,0.0
distance_low,co21,4.724729991692053,0.0,,False,0.0
distance_low,co21,4.925782331764054,0.0,,False,0.0
distance_low,co21,5.126834671836057,0.0,,False,0.0
distance_low,co21,5.327887011908059,0.0,,False,0.0
distance_low,co21,5.528939351980061,0.0,,False,0.0
distance_low,co21,5.729991692052064,0.0,,False,0.0
distance_low,co21,5.931044032124066,0.0,,False,0.0
distance_low,co21,6.132096372196068,0.0,,False,0.0
distance_low,co21,6.333148712268071,0.0,,False,0.0
distance_low,co21,6.534201052340072,0.0,,False,0.0
distance_low,co21,6.7352533924120745,0.0,,False,0.0
distance_low,co21,6.936305732484077,0.0,,False,0.0
distance_low,co21,7.137358072556079,0.0,,False,0.0
distance_low,co21,7.338410412628082,0.0,,False,0.0
distance_low,co21,7.539462752700084,0.0,,False,0.0
distance_low,co21,7.740515092772086,0.0,,False,0.0
distance_low,co21,7.941567432844089,0.0,,False,0.0
distance_low,co21,8.14261977291609,0.0,,False,0.0
distance_low,co21,8.343672112988093,0.0,,False,0.0
distance_low,co21,8.544724453060095,0.0,,False,0.0
distance_low,co21,8.745776793132098,0.0,,False,0.0
distance_low,co21,8.9468291332041,0.0,,False,0.0
distance_low,co21,9.147881473276101,0.0,,False,0.0
distance_high,stellar_luminosity,0.1494738299639989,1.0000342358260514,572.7010603239381,True,572.7010603239381
distance_high,stellar_luminosity,0.4484214898919967,0.9999497844482161,472.8726849277062,True,472.8726849277062
distance_high,stellar_luminosity,0.7473691498199946,1.0000277395661374,406.7642120789498,True,406.7642120789498
distance_high,stellar_luminosity,1.0463168097479925,1.000040141516512,329.84226401604286,True,329.84226401604286
distance_high,stellar_luminosity,1.3452644696759901,0.9998953502714907,261.1150916889758,True,261.1150916889758
distance_high,stellar_luminosity,1.644212129603988,1.0001327275069438,175.56527428254128,True,175.56527428254128
distance_high,stellar_luminosity,1.9431597895319859,0.999947126887314,139.49205400622364,True,139.49205400622364
distance_high,stellar_luminosity,2.2421074494599837,0.9999627769679597,76.57353497210808,True,76.57353497210808
distance_high,stellar_luminosity,2.5410551093879814,1.0000421284819903,50.64858208206031,True,50.64858208206031
distance_high,stellar_luminosity,2.8400027693159795,1.0000102160383362,34.78635439733922,True,34.78635439733922
distance_high,stellar_luminosity,3.138950429243977,0.9837572266900785,24.283825712328106,True,24.283825712328106
distance_high,stellar_luminosity,3.437898089171975,0.9700963638187082,17.305042718909306,True,17.305042718909306
distance_high,stellar_luminosity,3.736845749099973,0.9928310538529836,14.143802615044255,True,14.143802615044255
distance_high,stellar_luminosity,4.035793409027971,0.9995198849113495,13.590299941091972,True,13.590299941091972
distance_high,stellar_luminosity,4.334741068955968,0.9964537558174972,10.19186433355691,True,10.19186433355691
distance_high,stellar_luminosity,4.633688728883966,0.9972250156474833,7.650237024260449,True,7.650237024260449
distance_high,stellar_luminosity,4.932636388811964,0.9971016385350215,5.161013214085467,True,5.161013214085467
distance_high,stellar_luminosity,5.231584048739962,0.99715144604045,4.107170632942416,True,4.107170632942416
distance_high,stellar_luminosity,5.53053170866796,0.9946725619204344,3.292290262352805,True,3.292290262352805
distance_high,stellar_luminosity,5.829479368595957,0.9972331713600555,2.4726116281068267,True,2.4726116281068267
distance_high,stellar_luminosity,6.128427028523955,0.9984132520946383,3.1843022864772985,True,3.1843022864772985
distance_high,stellar_luminosity,6.427374688451954,0.9990005037179159,2.3748778668651123,True,2.3748778668651123
distance_high,stellar_luminosity,6.726322348379951,0.9978992105083123,3.2612928848019838,True,3.2612928848019838
distance_high,stellar_luminosity,7.025270008307949,0.9944385837634947,2.301201226057404,True,2.301201226057404
distance_high,stellar_luminosity,7.3242176682359466,0.9064451354127672,3.005809995208797,True,3.005809995208797
distance_high,stellar_luminosity,7.623165328163944,0.7832019178004935,2.6809792396069514,True,2.6809792396069514
distance_high,stellar_luminosity,7.922112988091942,0.580919392111165,3.813632484565229,True,3.813632484565229
distance_high,stellar_luminosity,8.22106064801994,0.452985496124272,1.012056071682303,True,1.012056071682303
distance_high,stellar_luminosity,8.520008307947938,0.36501099752148863,0.1850531119022765,True,0.1850531119022765
distance_high,stellar_luminosity,8.818955967875937,0.28732233389987255,0.29956923224122833,True,0.29956923224122833
distance_high,stellar_luminosity,9.117903627803933,0.25945527304640725,-0.019352002267489087,True,0.0
distance_high,stellar_luminosity,9.416851287731932,0.22572447076324034,-0.5661745123137634,True,0.0
distance_high,stellar_luminosity,9.715798947659929,0.16387118777486012,0.4573808495762891,False,0.0
distance_high,stellar_luminosity,10.014746607587927,0.06030911069642845,-0.4914744925113821,False,0.0
distance_high,stellar_luminosity,10.313694267515924,0.01248709941268399,-0.7430100691203823,False,0.0
distance_high,stellar_luminosity,10.612641927443923,0.0,,False,0.0
distance_high,stellar_luminosity,10.911589587371921,0.0,,False,0.0
distance_high,stellar_luminosity,11.210537247299918,0.0,,False,0.0
distance_high,stellar_luminosity,11.509484907227916,0.0,,False,0.0
distance_high,stellar_luminosity,11.808432567155913,0.0,,False,0.0
distance_high,stellar_luminosity,12.107380227083912,0.0,,False,0.0
distance_high,stellar_luminosity,12.40632788701191,0.0,,False,0.0
distance_high,stellar_luminosity,12.705275546939907,0.0,,False,0.0
distance_high,stellar_luminosity,13.004223206867906,0.0,,False,0.0
distance_high,stellar_luminosity,13.303170866795902,0.0,,False,0.0
distance_high,stellar_luminosity,13.6021185267239,0.0,,False,0.0
distance_high,atomic_helium,0.1494738299639989,0.9999043618978812,8.93399189944584,True,8.93399189944584
distance_high,atomic_helium,0.4484214898919967,0.9997744495569454,9.598732672454947,True,9.598732672454947
distance_high,atomic_helium,0.7473691498199946,1.0000862956161267,10.008432294279956,True,10.008432294279956
distance_high,atomic_helium,1.0463168097479925,1.0001997230835307,10.849894318244873,True,10.849894318244873
distance_high,atomic_helium,1.3452644696759901,1.0000164954979625,11.617956772876955,True,11.617956772876955
distance_high,atomic_helium,1.644212129603988,0.9999255077196861,11.483970414865128,True,11.483970414865128
distance_high,atomic_helium,1.9431597895319859,1.0000404608321334,8.34349559717873,True,8.34349559717873
distance_high,atomic_helium,2.2421074494599837,0.9998527507734365,5.0625174185033694,True,5.0625174185033694
distance_high,atomic_helium,2.5410551093879814,0.9997202559016278,3.6804180350308324,True,3.6804180350308324
distance_high,atomic_helium,2.8400027693159795,0.999902754932095,2.5337107888668573,True,2.5337107888668573
distance_high,atomic_helium,3.138950429243977,0.9914851326125806,1.839723177769502,True,1.839723177769502
distance_high,atomic_helium,3.437898089171975,0.9928440485149498,1.426793636516749,True,1.426793636516749
distance_high,atomic_helium,3.736845749099973,0.9807974567828962,1.0924293588177112,True,1.0924293588177112
distance_high,atomic_helium,4.035793409027971,0.9841066050946412,0.8243588171699378,True,0.8243588171699378
distance_high,atomic_helium,4.334741068955968,0.9416517445940192,0.6119529760781199,True,0.6119529760781199
distance_high,atomic_helium,4.633688728883966,0.8926784781328094,0.5311867055104099,True,0.5311867055104099
distance_high,atomic_helium,4.932636388811964,0.8368476710866787,0.5230528084960383,True,0.5230528084960383
distance_high,atomic_helium,5.231584048739962,0.8207830936003778,0.5052358314474517,True,0.5052358314474517
distance_high,atomic_helium,5.53053170866796,0.763948141800694,0.48206070099110226,True,0.48206070099110226
distance_high,atomic_helium,5.829479368595957,0.6918102249881848,0.46525664916958065,True,0.46525664916958065
distance_high,atomic_helium,6.128427028523955,0.6317152681501388,0.4406556781338889,True,0.4406556781338889
distance_high,atomic_helium,6.427374688451954,0.5794433435635614,0.4068344343804967,True,0.4068344343804967
distance_high,atomic_helium,6.726322348379951,0.4763128115239485,0.478586168585139,True,0.478586168585139
distance_high,atomic_helium,7.025270008307949,0.40884257980237143,0.43581899683479486,True,0.43581899683479486
distance_high,atomic_helium,7.3242176682359466,0.36876160222947196,0.38812124550722543,True,0.38812124550722543
distance_high,atomic_helium,7.623165328163944,0.3216619045530524,0.34738813414620373,True,0.34738813414620373
distance_high,atomic_helium,7.922112988091942,0.29588004183685873,0.273283279907384,True,0.273283279907384
distance_high,atomic_helium,8.22106064801994,0.26983484548521897,0.27790963474618374,True,0.27790963474618374
distance_high,atomic_helium,8.520008307947938,0.24511443645195644,0.31889293821781767,True,0.31889293821781767
distance_high,atomic_helium,8.818955967875937,0.22249075418374611,0.2933504568035048,True,0.2933504568035048
distance_high,atomic_helium,9.117903627803933,0.19197485245063609,0.20561682332325676,False,0.0
distance_high,atomic_helium,9.416851287731932,0.14490843742457396,0.1869256830677054,False,0.0
distance_high,atomic_helium,9.715798947659929,0.13293775461170898,0.16652041412695295,False,0.0
distance_high,atomic_helium,10.014746607587927,0.12200048476814074,0.09675225253457392,False,0.0
distance_high,atomic_helium,10.313694267515924,0.11078432302732807,0.15317093762925668,False,0.0
distance_high,atomic_helium,10.612641927443923,0.09451532087611111,0.17256022501438173,False,0.0
distance_high,atomic_helium,10.911589587371921,0.060246754219854766,0.07907982512252745,False,0.0
distance_high,atomic_helium,11.210537247299918,0.02497701857467189,0.05507080747143133,False,0.0
distance_high,atomic_helium,11.509484907227916,0.013801713883559262,0.1800350471825248,False,0.0
distance_high,atomic_helium,11.808432567155913,0.014054104132328401,0.11540020803410506,False,0.0
distance_high,atomic_helium,12.107380227083912,0.0,,False,0.0
distance_high,atomic_helium,12.40632788701191,0.0,,False,0.0
distance_high,atomic_helium,12.705275546939907,0.0,,False,0.0
distance_high,atomic_helium,13.004223206867906,0.0,,False,0.0
distance_high,atomic_helium,13.303170866795902,0.0,,False,0.0
distance_high,atomic_helium,13.6021185267239,0.0,,False,0.0
distance_high,co21,0.1494738299639989,1.000598843603902,2.0202564953966036,True,2.0202564953966036
distance_high,co21,0.4484214898919967,0.9994901468086781,1.6214937083203158,True,1.6214937083203158
distance_high,co21,0.7473691498199946,1.000598843592572,1.271721129721564,True,1.271721129721564
distance_high,co21,1.0463168097479925,0.9999059081070905,1.1854270717698894,True,1.1854270717698894
distance_high,co21,1.3452644696759901,1.000049274071123,1.4315884284504878,True,1.4315884284504878
distance_high,co21,1.644212129603988,1.000040024647123,1.3651406879314478,True,1.3651406879314478
distance_high,co21,1.9431597895319859,1.0002366273187973,0.6221313698232828,True,0.6221313698232828
distance_high,co21,2.2421074494599837,0.9996749296100896,0.2663920669465093,True,0.2663920669465093
distance_high,co21,2.5410551093879814,1.0001196174090214,0.12174854177176872,True,0.12174854177176872
distance_high,co21,2.8400027693159795,0.999923376865704,0.07018030983394281,True,0.07018030983394281
distance_high,co21,3.138950429243977,0.9959344571613343,0.04171663392178756,True,0.04171663392178756
distance_high,co21,3.437898089171975,0.8962066088521221,0.021882140815651974,True,0.021882140815651974
distance_high,co21,3.736845749099973,0.7342447732054881,0.09746626042428837,True,0.09746626042428837
distance_high,co21,4.035793409027971,0.6292180331604488,0.06638056012954384,True,0.06638056012954384
distance_high,co21,4.334741068955968,0.5532611341309943,0.0603950248076631,True,0.0603950248076631
distance_high,co21,4.633688728883966,0.33106839917745734,0.02667975616046081,True,0.02667975616046081
distance_high,co21,4.932636388811964,0.1847577668194328,-0.007220853471697414,False,0.0
distance_high,co21,5.231584048739962,0.10212851938981216,0.0658102163592296,False,0.0
distance_high,co21,5.53053170866796,0.0740055102018236,0.02639065815511553,False,0.0
distance_high,co21,5.829479368595957,0.03357190599785168,-0.12740247936413085,False,0.0
distance_high,co21,6.128427028523955,0.004272645644946042,0.0772463035078406,False,0.0
distance_high,co21,6.427374688451954,0.0,,False,0.0
distance_high,co21,6.726322348379951,0.0,,False,0.0
distance_high,co21,7.025270008307949,0.0,,False,0.0
distance_high,co21,7.3242176682359466,0.0,,False,0.0
distance_high,co21,7.623165328163944,0.0,,False,0.0
distance_high,co21,7.922112988091942,0.0,,False,0.0
distance_high,co21,8.22106064801994,0.0,,False,0.0
distance_high,co21,8.520008307947938,0.0,,False,0.0
distance_high,co21,8.818955967875937,0.0,,False,0.0
distance_high,co21,9.117903627803933,0.0,,False,0.0
distance_high,co21,9.416851287731932,0.0,,False,0.0
distance_high,co21,9.715798947659929,0.0,,False,0.0
distance_high,co21,10.014746607587927,0.0,,False,0.0
distance_high,co21,10.313694267515924,0.0,,False,0.0
distance_high,co21,10.612641927443923,0.0,,False,0.0
distance_high,co21,10.911589587371921,0.0,,False,0.0
distance_high,co21,11.210537247299918,0.0,,False,0.0
distance_high,co21,11.509484907227916,0.0,,False,0.0
distance_high,co21,11.808432567155913,0.0,,False,0.0
distance_high,co21,12.107380227083912,0.0,,False,0.0
distance_high,co21,12.40632788701191,0.0,,False,0.0
distance_high,co21,12.705275546939907,0.0,,False,0.0
distance_high,co21,13.004223206867906,0.0,,False,0.0
distance_high,co21,13.303170866795902,0.0,,False,0.0
distance_high,co21,13.6021185267239,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,0.125,0.9999033160168413,581.6777548567808,True,581.6777548567808
intrinsic_flat,stellar_luminosity,0.375,1.0000312299627638,480.30899279461323,True,480.30899279461323
intrinsic_flat,stellar_luminosity,0.625,0.9999113106383143,414.53925980134335,True,414.53925980134335
intrinsic_flat,stellar_luminosity,0.875,1.0000449350284466,331.9260468454706,True,331.9260468454706
intrinsic_flat,stellar_luminosity,1.125,1.000034656229195,268.4066142601426,True,268.4066142601426
intrinsic_flat,stellar_luminosity,1.375,0.9999789015302329,176.66993942560686,True,176.66993942560686
intrinsic_flat,stellar_luminosity,1.625,1.0000200746767933,138.76912712470175,True,138.76912712470175
intrinsic_flat,stellar_luminosity,1.875,0.9999957755537505,77.87365667318394,True,77.87365667318394
intrinsic_flat,stellar_luminosity,2.125,0.9999751167695363,50.37154187229759,True,50.37154187229759
intrinsic_flat,stellar_luminosity,2.375,1.0000264331897308,34.62115806423723,True,34.62115806423723
intrinsic_flat,stellar_luminosity,2.625,0.9832196146530521,24.13284320065756,True,24.13284320065756
intrinsic_flat,stellar_luminosity,2.875,0.9703287775999625,17.080876611429513,True,17.080876611429513
intrinsic_flat,stellar_luminosity,3.125,0.99346085020767,14.052135349949994,True,14.052135349949994
intrinsic_flat,stellar_luminosity,3.375,0.9997784118115409,13.797385745274338,True,13.797385745274338
intrinsic_flat,stellar_luminosity,3.625,0.9963824846378894,9.928965051371955,True,9.928965051371955
intrinsic_flat,stellar_luminosity,3.875,0.996815938493555,7.49362098811791,True,7.49362098811791
intrinsic_flat,stellar_luminosity,4.125,0.9974353292959042,5.165195384207019,True,5.165195384207019
intrinsic_flat,stellar_luminosity,4.375,0.9969586548367457,3.9011834034227517,True,3.9011834034227517
intrinsic_flat,stellar_luminosity,4.625,0.9944185884797828,3.460506732182891,True,3.460506732182891
intrinsic_flat,stellar_luminosity,4.875,0.9978612612341728,2.351103480965342,True,2.351103480965342
intrinsic_flat,stellar_luminosity,5.125,0.9985838886931007,3.243408424250648,True,3.243408424250648
intrinsic_flat,stellar_luminosity,5.375,0.9989884532316459,2.430443105471791,True,2.430443105471791
intrinsic_flat,stellar_luminosity,5.625,0.9975053963633385,3.571956852907679,True,3.571956852907679
intrinsic_flat,stellar_luminosity,5.875,0.99415958826278,2.520881525602695,True,2.520881525602695
intrinsic_flat,stellar_luminosity,6.125,0.8984343324739981,3.141872444369531,True,3.141872444369531
intrinsic_flat,stellar_luminosity,6.375,0.7599536146977395,3.628333590299707,True,3.628333590299707
intrinsic_flat,stellar_luminosity,6.625,0.5623104866792893,1.5374059302744623,True,1.5374059302744623
intrinsic_flat,stellar_luminosity,6.875,0.4382764870725883,0.7362240293853946,True,0.7362240293853946
intrinsic_flat,stellar_luminosity,7.125,0.3531858491223164,0.048326033428636304,True,0.048326033428636304
intrinsic_flat,stellar_luminosity,7.375,0.2809556431043375,0.3432223388179348,True,0.3432223388179348
intrinsic_flat,stellar_luminosity,7.625,0.24784409390817552,-0.396730451819495,True,0.0
intrinsic_flat,stellar_luminosity,7.875,0.21832439520859545,0.06681378615394312,True,0.06681378615394312
intrinsic_flat,stellar_luminosity,8.125,0.15463583699020084,0.8661628309966428,False,0.0
intrinsic_flat,stellar_luminosity,8.375,0.05695344581678203,-0.5959460731396751,False,0.0
intrinsic_flat,stellar_luminosity,8.625,0.009814935472004346,-0.4758262148874973,False,0.0
intrinsic_flat,stellar_luminosity,8.875,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,9.125,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,9.375,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,9.625,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,9.875,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,10.125,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,10.375,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,10.625,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,10.875,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,11.125,0.0,,False,0.0
intrinsic_flat,stellar_luminosity,11.375,0.0,,False,0.0
intrinsic_flat,atomic_helium,0.125,1.0002871091637502,9.080295041744746,True,9.080295041744746
intrinsic_flat,atomic_helium,0.375,0.9999033790626114,9.672011506036643,True,9.672011506036643
intrinsic_flat,atomic_helium,0.625,0.9999113997407195,10.182078415024149,True,10.182078415024149
intrinsic_flat,atomic_helium,0.875,1.0002506384036434,10.976278666763957,True,10.976278666763957
intrinsic_flat,atomic_helium,1.125,0.9997161916736651,11.773789185049315,True,11.773789185049315
intrinsic_flat,atomic_helium,1.375,1.0002058992339555,11.482754823002166,True,11.482754823002166
intrinsic_flat,atomic_helium,1.625,1.0000137019417745,8.3657087475874,True,8.3657087475874
intrinsic_flat,atomic_helium,1.875,0.999939877853825,5.090022605424332,True,5.090022605424332
intrinsic_flat,atomic_helium,2.125,0.9996335223824162,3.6930916895078667,True,3.6930916895078667
intrinsic_flat,atomic_helium,2.375,0.9997440556102013,2.539089324210789,True,2.539089324210789
intrinsic_flat,atomic_helium,2.625,0.9916011207750467,1.835642782572333,True,1.835642782572333
intrinsic_flat,atomic_helium,2.875,0.9925741874395172,1.4184195746721595,True,1.4184195746721595
intrinsic_flat,atomic_helium,3.125,0.9801976073638772,1.0738689722302308,True,1.0738689722302308
intrinsic_flat,atomic_helium,3.375,0.9832967773416812,0.8204429153772207,True,0.8204429153772207
intrinsic_flat,atomic_helium,3.625,0.94151190644273,0.6052047995671662,True,0.6052047995671662
intrinsic_flat,atomic_helium,3.875,0.8926430352929035,0.5264568716447218,True,0.5264568716447218
intrinsic_flat,atomic_helium,4.125,0.8386917795885336,0.5347587448431971,True,0.5347587448431971
intrinsic_flat,atomic_helium,4.375,0.8220716154660487,0.5071863593613032,True,0.5071863593613032
intrinsic_flat,atomic_helium,4.625,0.7588793976137309,0.49128811564744496,True,0.49128811564744496
intrinsic_flat,atomic_helium,4.875,0.6832629955996129,0.47514056604728117,True,0.47514056604728117
intrinsic_flat,atomic_helium,5.125,0.6263769688962451,0.43277285737467835,True,0.43277285737467835
intrinsic_flat,atomic_helium,5.375,0.5621332595548069,0.425993304482835,True,0.425993304482835
intrinsic_flat,atomic_helium,5.625,0.46392003158475237,0.473670632902291,True,0.473670632902291
intrinsic_flat,atomic_helium,5.875,0.3995156472701926,0.4258079396995331,True,0.4258079396995331
intrinsic_flat,atomic_helium,6.125,0.3637211930982414,0.38984273149754123,True,0.38984273149754123
intrinsic_flat,atomic_helium,6.375,0.32138837256073055,0.3121785410132337,True,0.3121785410132337
intrinsic_flat,atomic_helium,6.625,0.2914576470744764,0.28652272156232467,True,0.28652272156232467
intrinsic_flat,atomic_helium,6.875,0.26346060088221174,0.289562638623414,True,0.289562638623414
intrinsic_flat,atomic_helium,7.125,0.2428964667456528,0.31313262095780614,True,0.31313262095780614
intrinsic_flat,atomic_helium,7.375,0.21725541331995393,0.2641343945623222,True,0.2641343945623222
intrinsic_flat,atomic_helium,7.625,0.16914238435847587,0.204186354710222,False,0.0
intrinsic_flat,atomic_helium,7.875,0.13840360454865352,0.18078503382081046,False,0.0
intrinsic_flat,atomic_helium,8.125,0.12686322168483669,0.14546669292410017,False,0.0
intrinsic_flat,atomic_helium,8.375,0.1250805427275924,0.1078867829846304,False,0.0
intrinsic_flat,atomic_helium,8.625,0.10871769753463685,0.17620923530847477,False,0.0
intrinsic_flat,atomic_helium,8.875,0.09727341138944706,0.13781653834551777,False,0.0
intrinsic_flat,atomic_helium,9.125,0.049183270771023344,0.045705973842923776,False,0.0
intrinsic_flat,atomic_helium,9.375,0.02035383138709227,0.10351416774935182,False,0.0
intrinsic_flat,atomic_helium,9.625,0.013396191600445152,0.15480774397944455,False,0.0
intrinsic_flat,atomic_helium,9.875,0.013641054530182032,0.14265777374994573,False,0.0
intrinsic_flat,atomic_helium,10.125,0.0,,False,0.0
intrinsic_flat,atomic_helium,10.375,0.0,,False,0.0
intrinsic_flat,atomic_helium,10.625,0.0,,False,0.0
intrinsic_flat,atomic_helium,10.875,0.0,,False,0.0
intrinsic_flat,atomic_helium,11.125,0.0,,False,0.0
intrinsic_flat,atomic_helium,11.375,0.0,,False,0.0
intrinsic_flat,co21,0.125,1.0005729096196343,2.0548112264238956,True,2.0548112264238956
intrinsic_flat,co21,0.375,1.000118103736786,1.6853356725594728,True,1.6853356725594728
intrinsic_flat,co21,0.625,0.9997769993477925,1.281496696342091,True,1.281496696342091
intrinsic_flat,co21,0.875,1.00021556214439,1.2001337303118287,True,1.2001337303118287
intrinsic_flat,co21,1.125,0.9999962807333781,1.4418364106885795,True,1.4418364106885795
intrinsic_flat,co21,1.375,1.000180122730475,1.3509236482791862,True,1.3509236482791862
intrinsic_flat,co21,1.625,0.999658009436737,0.6197130278421525,True,0.6197130278421525
intrinsic_flat,co21,1.875,1.0002219181201086,0.2679701097015037,True,0.2679701097015037
intrinsic_flat,co21,2.125,1.0001824630690346,0.1207635644656003,True,0.1207635644656003
intrinsic_flat,co21,2.375,0.9998111097771691,0.06971044975859021,True,0.06971044975859021
intrinsic_flat,co21,2.625,0.9910253808938653,0.0357579455963474,True,0.0357579455963474
intrinsic_flat,co21,2.875,0.867591631454134,0.03206326219787603,True,0.03206326219787603
intrinsic_flat,co21,3.125,0.71250740206438,0.09785821169596887,True,0.09785821169596887
intrinsic_flat,co21,3.375,0.6156493021735001,0.06799176428841415,True,0.06799176428841415
intrinsic_flat,co21,3.625,0.5419921550784983,0.06333034509004205,True,0.06333034509004205
intrinsic_flat,co21,3.875,0.32535158337893033,0.02149059338230015,True,0.02149059338230015
intrinsic_flat,co21,4.125,0.17685260174553283,-0.00499837424042825,False,0.0
intrinsic_flat,co21,4.375,0.09487709390815363,0.07462910425613473,False,0.0
intrinsic_flat,co21,4.625,0.06835732211740347,-0.008114888339784255,False,0.0
intrinsic_flat,co21,4.875,0.028003047048540845,-0.11087529436759648,False,0.0
intrinsic_flat,co21,5.125,0.0014503651668038584,0.11994107498751938,False,0.0
intrinsic_flat,co21,5.375,0.0,,False,0.0
intrinsic_flat,co21,5.625,0.0,,False,0.0
intrinsic_flat,co21,5.875,0.0,,False,0.0
intrinsic_flat,co21,6.125,0.0,,False,0.0
intrinsic_flat,co21,6.375,0.0,,False,0.0
intrinsic_flat,co21,6.625,0.0,,False,0.0
intrinsic_flat,co21,6.875,0.0,,False,0.0
intrinsic_flat,co21,7.125,0.0,,False,0.0
intrinsic_flat,co21,7.375,0.0,,False,0.0
intrinsic_flat,co21,7.625,0.0,,False,0.0
intrinsic_flat,co21,7.875,0.0,,False,0.0
intrinsic_flat,co21,8.125,0.0,,False,0.0
intrinsic_flat,co21,8.375,0.0,,False,0.0
intrinsic_flat,co21,8.625,0.0,,False,0.0
intrinsic_flat,co21,8.875,0.0,,False,0.0
intrinsic_flat,co21,9.125,0.0,,False,0.0
intrinsic_flat,co21,9.375,0.0,,False,0.0
intrinsic_flat,co21,9.625,0.0,,False,0.0
intrinsic_flat,co21,9.875,0.0,,False,0.0
intrinsic_flat,co21,10.125,0.0,,False,0.0
intrinsic_flat,co21,10.375,0.0,,False,0.0
intrinsic_flat,co21,10.625,0.0,,False,0.0
intrinsic_flat,co21,10.875,0.0,,False,0.0
intrinsic_flat,co21,11.125,0.0,,False,0.0
intrinsic_flat,co21,11.375,0.0,,False,0.0
intrinsic_thicker,stellar_luminosity,0.125,0.9999592859548974,546.2524543242185,True,546.2524543242185
