ID	RAdeg	DEdeg	z	qflag	zref	Rmag_Kron
CLASHVLTJ224844.64-443702.5	342.186017	-44.617361	0.34550	3	1	20.69
CLASHVLTJ224843.12-443142.7	342.179646	-44.528518	0.34200	2	4	23.48
CLASHVLTJ224933.73-443326.6	342.390524	-44.557400	0.00000	2	1	22.39
CLASHVLTJ224831.08-443331.3	342.129481	-44.558683	0.34690	3	1	21.55
CLASHVLTJ224806.05-444206.6	342.025196	-44.701834	0.34653	3	1	22.96
CLASHVLTJ224931.10-442410.4	342.379565	-44.402897	0.33503	3	1	22.29
CLASHVLTJ224833.63-443326.0	342.140117	-44.557213	0.33473	3	1	20.10
CLASHVLTJ224916.09-443050.5	342.317037	-44.514015	0.39180	2	1	21.16
CLASHVLTJ224758.46-443930.7	341.993596	-44.658534	0.34670	3	1	21.51
CLASHVLTJ224941.23-442849.8	342.421790	-44.480497	0.45247	3	1	21.31
CLASHVLTJ224833.81-442149.8	342.140861	-44.363835	0.45417	3	1	21.57
CLASHVLTJ224839.49-443440.0	342.164549	-44.577773	0.34730	3	1	21.75
CLASHVLTJ224953.02-442932.7	342.470899	-44.492403	2.61980	2	1	23.66
CLASHVLTJ224924.63-443411.5	342.352629	-44.569873	0.42820	3	1	23.45
CLASHVLTJ224910.51-443052.7	342.293774	-44.514652	0.44290	3	1	21.70
CLASHVLTJ224833.61-443049.3	342.140057	-44.513701	0.60800	9	1	23.84
CLASHVLTJ224852.18-443557.7	342.217426	-44.599356	0.47726	3	1	21.54
CLASHVLTJ224901.85-442527.1	342.257710	-44.424192	0.08170	3	1	22.29
CLASHVLTJ224822.14-442437.7	342.092267	-44.410471	0.56970	3	1	22.44
CLASHVLTJ224954.82-442918.3	342.478402	-44.488416	0.57600	3	1	22.87
CLASHVLTJ224839.22-442940.8	342.163397	-44.494662	0.34023	2	1	23.07
CLASHVLTJ224826.32-443820.6	342.109661	-44.639065	0.42480	2	1	22.74
CLASHVLTJ224831.32-443402.3	342.130494	-44.567292	0.34290	3	1	21.53
CLASHVLTJ224854.30-442445.2	342.226253	-44.412554	0.78180	9	1	24.01
CLASHVLTJ224750.60-442419.6	341.960835	-44.405436	0.19900	3	1	22.15
CLASHVLTJ224746.87-442753.7	341.945312	-44.464903	0.34320	3	1	23.21
CLASHVLTJ224953.27-442945.2	342.471972	-44.495876	0.34173	3	1	24.16
CLASHVLTJ224856.85-444015.9	342.236866	-44.671081	0.45880	3	1	22.52
CLASHVLTJ224830.81-442709.8	342.128358	-44.452716	0.33250	3	1	23.59
CLASHVLTJ224828.71-442322.5	342.119642	-44.389594	0.61830	3	1	22.57
CLASHVLTJ224901.41-442941.1	342.255878	-44.494746	0.34510	3	1	21.48
CLASHVLTJ224807.88-444039.6	342.032820	-44.677671	0.62150	3	1	23.91
CLASHVLTJ224940.09-443035.5	342.417051	-44.509872	0.59420	9	1	24.10
CLASHVLTJ224845.96-444211.1	342.191512	-44.703079	0.39530	3	1	21.16
CLASHVLTJ224938.41-442953.2	342.410061	-44.498102	0.56921	3	1	23.75
CLASHVLTJ224934.99-443707.1	342.395798	-44.618626	0.41880	3	1	21.16
CLASHVLTJ224853.40-442809.6	342.222518	-44.469346	0.35090	3	1	19.71
CLASHVLTJ224817.67-443312.0	342.073624	-44.553324	0.45640	3	1	18.98
CLASHVLTJ224838.93-443621.1	342.162204	-44.605874	0.34160	3	1	22.36
CLASHVLTJ224834.44-442143.6	342.143486	-44.362118	0.18501	3	1	22.66
CLASHVLTJ224812.38-442802.5	342.051600	-44.467361	0.26970	3	1	18.63
CLASHVLTJ224837.39-442250.7	342.155791	-44.380741	0.46750	3	1	23.29
CLASHVLTJ224855.05-443320.1	342.229356	-44.555578	0.33210	3	1	20.54
CLASHVLTJ224859.32-443113.1	342.247185	-44.520313	0.34330	3	1	23.55
CLASHVLTJ224848.41-443302.5	342.201697	-44.550702	0.72060	3	1	22.98
CLASHVLTJ224951.25-442153.0	342.463557	-44.364734	0.45270	3	1	23.96
CLASHVLTJ224903.68-442405.3	342.265353	-44.401473	0.39030	3	1	19.89
CLASHVLTJ224858.84-442358.0	342.245158	-44.399433	0.33610	3	1	20.97
CLASHVLTJ224813.78-442231.7	342.057425	-44.375474	0.25670	3	1	20.60
CLASHVLTJ224957.92-442828.2	342.491338	-44.474489	0.44030	9	1	23.52
CLASHVLTJ224839.27-444020.0	342.163618	-44.672232	0.45430	3	1	20.50
CLASHVLTJ224952.54-442231.3	342.468921	-44.375367	0.65710	3	1	21.86
CLASHVLTJ224853.70-443159.7	342.223745	-44.533249	0.34860	2	1	22.90
CLASHVLTJ224900.34-442246.6	342.251416	-44.379624	0.24198	3	1	21.80
CLASHVLTJ224953.72-443334.1	342.473835	-44.559460	0.23620	2	1	23.69
CLASHVLTJ224954.31-443410.6	342.476271	-44.569614	0.00000	2	1	22.30
CLASHVLTJ224941.17-443103.3	342.421557	-44.517592	0.35232	3	1	20.46
CLASHVLTJ224817.33-443218.7	342.072198	-44.538521	0.16710	2	1	23.67
CLASHVLTJ224958.52-443154.2	342.493854	-44.531729	0.41759	3	1	23.61
CLASHVLTJ224817.71-442719.6	342.073798	-44.455439	0.34740	3	1	23.69
CLASHVLTJ224812.36-442222.9	342.051488	-44.373024	0.34580	9	1	23.12
CLASHVLTJ224954.12-442929.8	342.475481	-44.491622	2.04850	2	1	23.87
CLASHVLTJ224855.99-442742.7	342.233301	-44.461852	0.56980	2	1	22.07
CLASHVLTJ224831.66-443422.6	342.131905	-44.572956	0.38900	3	1	23.71
CLASHVLTJ224952.43-443610.2	342.468475	-44.602839	0.30005	3	1	20.19
CLASHVLTJ224914.81-443051.9	342.311716	-44.514425	0.35030	3	1	20.70
CLASHVLTJ224904.07-442626.6	342.266967	-44.440730	0.25757	3	1	23.22
CLASHVLTJ224836.32-443352.4	342.151319	-44.564563	0.19590	3	1	19.49
CLASHVLTJ224818.44-443152.7	342.076817	-44.531292	0.34520	3	1	21.09
CLASHVLTJ224847.57-444259.9	342.198199	-44.716635	0.47950	9	1	24.21
CLASHVLTJ224833.34-442646.7	342.138928	-44.446315	0.28790	3	1	21.14
CLASHVLTJ224908.27-442830.1	342.284475	-44.475031	0.46020	2	1	22.58
CLASHVLTJ224757.15-443547.1	341.988142	-44.596413	0.20370	3	1	23.31
CLASHVLTJ224957.12-443743.2	342.488005	-44.628660	0.24178	3	1	23.17
CLASHVLTJ224832.22-443501.7	342.134250	-44.583793	0.35190	2	1	21.49
CLASHVLTJ224951.31-443843.1	342.463802	-44.645313	0.58110	2	1	24.07
CLASHVLTJ224837.09-442745.5	342.154553	-44.462626	0.34220	3	1	20.54
CLASHVLTJ224903.00-443750.7	342.262503	-44.630761	0.61030	3	1	20.43
CLASHVLTJ224855.07-443501.4	342.229455	-44.583709	0.34120	3	1	22.06
CLASHVLTJ224815.26-443033.0	342.063582	-44.509172	0.12130	3	1	22.93
CLASHVLTJ224854.03-442108.4	342.225135	-44.352328	0.34800	3	1	23.12
CLASHVLTJ224834.87-442937.8	342.145301	-44.493839	0.45600	3	1	22.43
CLASHVLTJ224815.98-442934.9	342.066563	-44.493015	0.34340	3	1	20.82
CLASHVLTJ224915.39-443427.6	342.314138	-44.574336	0.46860	2	1	22.75
CLASHVLTJ224912.64-443324.4	342.302684	-44.556784	0.44230	3	1	22.02
CLASHVLTJ224956.53-443046.2	342.485561	-44.512828	2.09450	2	1	24.13
CLASHVLTJ224952.38-443502.1	342.468239	-44.583915	0.34640	3	1	21.84
CLASHVLTJ224957.61-443905.4	342.490046	-44.651506	0.31450	3	1	21.68
CLASHVLTJ224944.70-442300.5	342.436242	-44.383480	0.34350	3	1	20.45
CLASHVLTJ224951.02-443745.6	342.462592	-44.629321	0.34620	3	1	23.22
CLASHVLTJ224815.52-443826.8	342.064667	-44.640787	0.35440	3	1	19.66
CLASHVLTJ224825.00-444249.9	342.104181	-44.713852	0.47110	3	1	19.90
CLASHVLTJ224959.32-443726.8	342.497187	-44.624122	0.62510	3	1	23.39
CLASHVLTJ224820.66-443330.3	342.086072	-44.558424	0.19100	3	1	20.86
CLASHVLTJ224844.54-443431.4	342.185576	-44.575381	0.45740	3	1	22.02
CLASHVLTJ224921.81-444001.5	342.340881	-44.667094	0.16660	3	1	23.35
CLASHVLTJ224841.11-444053.1	342.171271	-44.681416	0.45490	3	1	20.37
CLASHVLTJ224747.28-442152.2	341.946994	-44.364496	0.28990	3	1	22.72
CLASHVLTJ224802.43-443330.1	342.010119	-44.558349	0.69510	3	1	22.43
CLASHVLTJ224901.01-442912.8	342.254198	-44.486897	0.56370	3	1	23.07
CLASHVLTJ224912.09-443608.3	342.300359	-44.602304	0.33560	9	1	24.12
CLASHVLTJ224839.77-444222.5	342.165721	-44.706247	0.54860	3	1	23.39
CLASHVLTJ224901.53-443820.6	342.256373	-44.639048	0.60640	3	1	22.30
CLASHVLTJ224734.21-443428.9	341.892550	-44.574706	0.28800	3	1	23.08
CLASHVLTJ224931.67-443333.3	342.381951	-44.559256	0.47300	3	1	23.01
CLASHVLTJ224844.97-442524.9	342.187384	-44.423595	0.30375	3	1	22.83
CLASHVLTJ224825.06-443150.0	342.104433	-44.530547	0.39770	9	1	23.40
CLASHVLTJ224925.49-443058.5	342.356194	-44.516252	0.00000	3	1	22.78
CLASHVLTJ224901.86-442713.3	342.257757	-44.453694	0.56920	3	1	21.67
CLASHVLTJ224911.79-443024.8	342.299107	-44.506902	0.33883	3	1	23.29
CLASHVLTJ224959.91-442433.6	342.499626	-44.409340	0.34410	3	1	21.28
CLASHVLTJ224919.14-442359.6	342.329740	-44.399897	0.34300	3	1	22.37
CLASHVLTJ224819.09-444033.5	342.079548	-44.675975	0.34640	3	1	21.82
CLASHVLTJ224927.99-442656.0	342.366616	-44.448898	0.28700	3	1	20.09
CLASHVLTJ224826.24-442801.4	342.109350	-44.467067	0.28910	2	1	21.81
CLASHVLTJ224958.97-443417.8	342.495725	-44.571623	0.23470	3	1	18.54
CLASHVLTJ224832.24-442815.7	342.134313	-44.471028	0.47290	3	1	23.62
CLASHVLTJ224845.09-443858.7	342.187884	-44.649637	0.33090	3	1	22.33
CLASHVLTJ224736.61-443137.2	341.902532	-44.527006	0.35182	3	1	22.07
CLASHVLTJ224749.91-442843.7	341.957953	-44.478793	0.50260	3	1	20.74
CLASHVLTJ224938.81-443729.8	342.411702	-44.624941	0.27196	3	1	22.25
CLASHVLTJ224814.82-442732.3	342.061739	-44.458972	0.14850	3	1	18.26
CLASHVLTJ224911.28-443451.8	342.297002	-44.581069	0.13770	3	1	20.38
CLASHVLTJ224859.06-443740.8	342.246082	-44.628001	0.34690	3	1	22.14
CLASHVLTJ224758.18-443246.8	341.992398	-44.546329	0.34650	3	1	21.32
CLASHVLTJ224848.41-442037.4	342.201722	-44.343724	0.47276	3	1	23.63
CLASHVLTJ224823.23-444035.2	342.096802	-44.676442	0.19920	2	1	22.96
CLASHVLTJ224942.09-443107.3	342.425380	-44.518688	0.46140	3	1	22.71
CLASHVLTJ224901.52-443257.7	342.256341	-44.549362	0.31310	3	1	23.37
CLASHVLTJ224826.78-443355.2	342.111573	-44.565337	0.34830	3	1	21.85
CLASHVLTJ224830.27-444238.6	342.126108	-44.710734	0.50040	3	1	22.05
CLASHVLTJ224838.69-442915.2	342.161218	-44.487550	0.62150	3	1	21.84
CLASHVLTJ224906.49-442115.8	342.277024	-44.354388	0.34570	3	1	21.22
CLASHVLTJ224851.97-443928.8	342.216545	-44.657993	0.49370	3	1	21.71
CLASHVLTJ224844.96-442842.5	342.187315	-44.478484	0.28800	3	1	20.99
CLASHVLTJ224952.94-444213.2	342.470572	-44.703655	0.18121	3	1	23.10
CLASHVLTJ224819.97-444010.9	342.083206	-44.669696	0.34780	3	1	23.39
CLASHVLTJ224915.57-442736.5	342.314868	-44.460147	0.33890	3	1	20.64
CLASHVLTJ224908.93-442504.4	342.287192	-44.417876	0.34580	3	1	21.96
CLASHVLTJ224740.90-442234.7	341.920436	-44.376292	0.19920	3	1	22.87
CLASHVLTJ224820.91-443348.6	342.087113	-44.563510	0.44680	2	1	22.95
CLASHVLTJ224840.91-442448.6	342.170464	-44.413499	0.19440	3	1	19.28
CLASHVLTJ224915.61-442124.9	342.315056	-44.356905	0.54780	3	1	22.73
CLASHVLTJ224827.23-442149.3	342.113445	-44.363691	0.63890	3	1	22.20
CLASHVLTJ224839.10-442807.8	342.162919	-44.468832	0.34660	3	1	21.81
CLASHVLTJ224752.87-443511.6	341.970272	-44.586543	1.31730	2	1	23.09
CLASHVLTJ224844.35-444304.6	342.184800	-44.717957	0.57330	3	1	22.64
CLASHVLTJ224937.23-443346.8	342.405118	-44.563002	0.21229	3	1	20.67
CLASHVLTJ224842.03-443331.0	342.175107	-44.558614	0.34590	3	1	21.32
CLASHVLTJ224855.31-443329.8	342.230445	-44.558290	0.60870	3	1	21.67
CLASHVLTJ224948.33-442938.0	342.451393	-44.493890	0.57030	3	1	24.00
CLASHVLTJ224812.14-442917.5	342.050599	-44.488205	0.53403	9	1	23.19
CLASHVLTJ224736.07-442859.3	341.900303	-44.483144	0.24448	3	1	20.31
CLASHVLTJ224925.32-443424.9	342.355505	-44.573583	0.35520	3	1	22.28
CLASHVLTJ224908.30-442709.8	342.284574	-44.452719	0.34280	2	1	21.94
CLASHVLTJ224901.08-442823.3	342.254519	-44.473148	0.56440	2	1	22.81
CLASHVLTJ224947.73-442732.3	342.448860	-44.458963	0.52070	3	1	21.22
CLASHVLTJ224923.61-442237.6	342.348381	-44.377119	0.20380	2	1	22.52
CLASHVLTJ224956.58-443117.3	342.485769	-44.521476	0.00000	2	1	23.74
CLASHVLTJ224838.74-443321.2	342.161400	-44.555896	0.35390	3	1	20.64
CLASHVLTJ224826.26-443022.7	342.109430	-44.506309	0.14683	3	1	19.44
CLASHVLTJ224951.70-442222.3	342.465416	-44.372866	0.61530	3	1	21.84
CLASHVLTJ224907.86-442921.8	342.282750	-44.489391	0.33480	3	1	23.70
CLASHVLTJ224952.52-443832.0	342.468843	-44.642220	0.25820	3	1	22.14
CLASHVLTJ224845.33-443225.3	342.188875	-44.540349	0.34760	3	4	20.77
CLASHVLTJ224957.42-443840.2	342.489258	-44.644497	0.61590	3	1	22.07
CLASHVLTJ224917.65-443126.9	342.323521	-44.524144	0.73320	3	1	24.24
CLASHVLTJ224926.80-444043.2	342.361659	-44.678674	0.13653	3	1	22.17
CLASHVLTJ224839.02-443234.6	342.162602	-44.542957	3.23778	3	1	23.66
CLASHVLTJ224956.13-442213.8	342.483856	-44.370504	2.01920	2	1	23.19
CLASHVLTJ224758.40-442658.6	341.993341	-44.449605	0.34620	3	1	21.30
CLASHVLTJ224919.01-442846.8	342.329201	-44.479662	0.34680	3	1	22.43
CLASHVLTJ224819.26-444027.7	342.080231	-44.674373	0.34720	3	1	22.16
CLASHVLTJ224912.27-443552.1	342.301133	-44.597809	0.60760	3	1	20.66
CLASHVLTJ224834.52-443525.8	342.143838	-44.590492	0.34700	2	1	21.33
CLASHVLTJ224840.57-443225.2	342.169033	-44.540334	0.34940	2	4	23.46
CLASHVLTJ224841.80-443142.2	342.174162	-44.528387	1.42850	3	4	22.10
CLASHVLTJ224738.51-443104.6	341.910439	-44.517942	0.21830	2	1	24.12
CLASHVLTJ224958.29-443300.8	342.492876	-44.550221	0.64340	3	1	22.66
CLASHVLTJ224945.99-443712.9	342.441637	-44.620241	0.21420	3	1	19.29
CLASHVLTJ224856.22-443827.7	342.234265	-44.641035	0.82850	3	1	22.88
CLASHVLTJ224831.83-442627.1	342.132627	-44.440860	1.14663	3	1	24.14
CLASHVLTJ224834.33-443039.5	342.143036	-44.510959	0.35302	3	1	23.38
CLASHVLTJ224958.48-442838.0	342.493656	-44.477213	0.34970	2	1	22.71
CLASHVLTJ224847.34-443549.9	342.197253	-44.597190	0.45487	3	1	21.86
CLASHVLTJ224737.93-443822.9	341.908055	-44.639708	0.00000	3	1	20.24
CLASHVLTJ224837.86-442501.7	342.157754	-44.417143	0.19450	3	1	22.17
CLASHVLTJ224905.36-442627.8	342.272334	-44.441045	0.56240	3	1	22.86
CLASHVLTJ224818.20-442336.2	342.075831	-44.393383	0.49190	2	1	23.72
CLASHVLTJ224819.14-443302.5	342.079748	-44.550681	0.34000	3	1	18.42
CLASHVLTJ224744.55-443439.7	341.935617	-44.577708	0.34250	3	1	21.42
CLASHVLTJ224907.53-443635.0	342.281391	-44.609723	0.45540	2	1	22.40
CLASHVLTJ224739.51-443312.5	341.914612	-44.553473	0.35172	3	1	22.76
CLASHVLTJ224930.58-443713.7	342.377427	-44.620479	0.43840	3	1	23.00
CLASHVLTJ224830.82-442315.4	342.128406	-44.387606	0.82750	3	1	23.53
CLASHVLTJ224959.86-443008.7	342.499425	-44.502428	0.25380	3	1	20.96
CLASHVLTJ224822.09-444125.7	342.092036	-44.690464	0.23140	3	1	18.83
CLASHVLTJ224825.04-443520.7	342.104344	-44.589094	0.33830	3	1	22.17
CLASHVLTJ224911.39-442058.8	342.297440	-44.349657	0.09050	3	1	19.63
CLASHVLTJ224849.14-443315.2	342.204735	-44.554211	0.61209	3	1	23.46
CLASHVLTJ224828.32-443817.6	342.118016	-44.638213	0.44400	2	1	20.95
CLASHVLTJ224822.73-443608.7	342.094727	-44.602416	0.32500	3	1	21.54
CLASHVLTJ224931.23-443406.1	342.380108	-44.568348	0.47580	3	1	21.24
CLASHVLTJ224905.41-443112.0	342.272535	-44.520005	0.34410	3	1	21.71
CLASHVLTJ224833.15-443150.0	342.138129	-44.530546	0.35290	3	1	22.60
CLASHVLTJ224937.69-442634.0	342.407060	-44.442781	0.36940	3	1	19.75
CLASHVLTJ224921.40-444034.1	342.339155	-44.676130	0.50640	9	1	23.98
CLASHVLTJ224951.95-443517.3	342.466457	-44.588132	0.47886	3	1	23.11
CLASHVLTJ224849.28-443055.9	342.205325	-44.515525	3.53943	2	1	23.31
CLASHVLTJ224832.12-442308.1	342.133825	-44.385587	0.26587	3	1	23.88
CLASHVLTJ224821.72-443553.3	342.090487	-44.598134	0.33850	3	1	19.04
CLASHVLTJ224830.39-443759.4	342.126608	-44.633175	0.47456	3	1	21.49
CLASHVLTJ224755.22-442212.7	341.980079	-44.370197	0.41400	3	1	22.83
CLASHVLTJ224737.47-442208.2	341.906112	-44.368936	0.29350	3	1	19.21
CLASHVLTJ224921.16-444121.8	342.338170	-44.689379	0.13980	3	1	21.08
CLASHVLTJ224919.07-443543.6	342.329438	-44.595455	0.14890	3	1	18.32
CLASHVLTJ224737.41-443818.4	341.905867	-44.638453	0.34320	3	1	19.85
CLASHVLTJ224931.24-443401.0	342.380186	-44.566946	0.62019	3	1	22.79
CLASHVLTJ224736.26-444007.4	341.901070	-44.668718	0.34280	3	1	19.08
CLASHVLTJ224736.43-442042.9	341.901792	-44.345249	0.20010	9	1	22.43
CLASHVLTJ224735.51-443954.8	341.897957	-44.665222	0.34690	2	1	21.54
CLASHVLTJ224836.44-443826.4	342.151831	-44.640679	2.36910	2	1	23.45
CLASHVLTJ224900.46-443110.1	342.251898	-44.519462	0.33780	3	1	22.06
CLASHVLTJ224951.47-442249.8	342.464444	-44.380500	0.21449	3	1	23.69
CLASHVLTJ224806.29-444138.2	342.026216	-44.693943	0.21120	3	1	22.47
CLASHVLTJ224921.10-442705.9	342.337932	-44.451649	0.81630	2	1	24.70
CLASHVLTJ224918.11-442652.7	342.325444	-44.447965	0.61009	2	1	24.01
CLASHVLTJ224848.15-443312.7	342.200631	-44.553518	0.60990	9	1	22.95
CLASHVLTJ224839.87-443119.3	342.166142	-44.522033	0.33110	3	1	22.76
CLASHVLTJ224913.33-444228.7	342.305554	-44.707969	0.47620	3	1	22.83
CLASHVLTJ224828.83-443314.8	342.120134	-44.554124	0.34480	3	1	20.83
CLASHVLTJ224945.90-442902.6	342.441260	-44.484066	0.47646	3	1	22.19
CLASHVLTJ224838.38-443423.1	342.159912	-44.573093	0.34160	2	1	22.36
CLASHVLTJ224739.68-442117.9	341.915332	-44.354983	0.29310	3	1	18.79
CLASHVLTJ224911.52-442849.4	342.298020	-44.480391	1.27190	2	1	22.97
CLASHVLTJ224912.41-443105.6	342.301718	-44.518223	0.56710	3	1	23.78
CLASHVLTJ224824.50-443638.1	342.102104	-44.610592	0.33200	3	1	20.26
CLASHVLTJ224741.76-443631.2	341.923997	-44.608669	0.24500	3	1	22.92
CLASHVLTJ224815.24-443755.3	342.063514	-44.632036	0.28690	3	1	21.50
CLASHVLTJ224901.45-442852.8	342.256027	-44.481327	0.56800	2	1	23.26
CLASHVLTJ224857.26-442604.9	342.238603	-44.434693	0.35100	3	1	22.67
CLASHVLTJ224741.82-443709.2	341.924246	-44.619226	0.61400	3	1	22.84
CLASHVLTJ224745.25-443449.0	341.938562	-44.580291	0.34490	3	1	20.30
CLASHVLTJ224852.39-442725.7	342.218288	-44.457143	0.35240	3	1	22.79
CLASHVLTJ224845.78-443708.9	342.190748	-44.619127	0.47326	2	1	23.76
CLASHVLTJ224846.62-444138.1	342.194269	-44.693908	0.40320	3	1	22.80
CLASHVLTJ224935.77-442821.4	342.399025	-44.472603	0.55390	2	1	22.21
CLASHVLTJ224921.55-442600.8	342.339780	-44.433550	0.21220	3	1	17.51
CLASHVLTJ224742.79-443327.5	341.928296	-44.557647	0.24510	3	1	19.59
CLASHVLTJ224813.42-443403.2	342.055934	-44.567543	0.38990	3	1	21.08
CLASHVLTJ224916.97-442441.0	342.320702	-44.411397	0.00000	3	1	21.34
CLASHVLTJ224856.04-443056.4	342.233487	-44.515676	0.35390	3	1	20.28
CLASHVLTJ224843.99-444240.4	342.183281	-44.711216	0.82660	3	1	21.78
CLASHVLTJ224843.62-442225.9	342.181749	-44.373866	0.29425	3	1	21.26
CLASHVLTJ224829.71-443646.7	342.123810	-44.612980	0.34513	3	1	23.16
CLASHVLTJ224814.34-442103.5	342.059745	-44.350964	0.00000	3	1	21.13
CLASHVLTJ224912.13-442916.6	342.300562	-44.487954	0.15170	3	1	20.86
CLASHVLTJ224818.63-442501.7	342.077618	-44.417152	0.43240	3	1	20.09
CLASHVLTJ224853.96-443019.4	342.224835	-44.505385	0.34590	3	1	22.46
CLASHVLTJ224805.45-442520.5	342.022714	-44.422375	0.65640	9	1	23.60
CLASHVLTJ224924.41-443828.9	342.351724	-44.641362	0.47496	3	1	22.87
CLASHVLTJ224735.33-444203.5	341.897197	-44.700974	0.47600	3	1	22.36
CLASHVLTJ224928.59-443749.7	342.369138	-44.630466	0.78731	3	1	24.99
CLASHVLTJ224950.73-442339.3	342.461379	-44.394254	0.34260	3	1	22.35
CLASHVLTJ224811.88-444259.8	342.049515	-44.716609	2.43210	2	1	23.68
CLASHVLTJ224921.72-442913.9	342.340486	-44.487199	0.14793	3	1	21.96
CLASHVLTJ224956.06-442600.4	342.483582	-44.433440	0.61840	3	1	20.91
CLASHVLTJ224942.19-442208.5	342.425773	-44.369031	0.21520	3	1	18.00
CLASHVLTJ224838.07-443600.7	342.158641	-44.600184	0.35502	3	1	22.93
CLASHVLTJ224914.11-443035.7	342.308773	-44.509925	0.39570	3	1	22.04
CLASHVLTJ224851.70-443000.0	342.215424	-44.500006	0.34780	3	1	20.92
CLASHVLTJ224943.17-443526.7	342.429857	-44.590749	0.11664	3	1	17.41
CLASHVLTJ224851.79-443757.4	342.215785	-44.632618	0.61340	3	1	22.32
CLASHVLTJ224940.04-443649.2	342.416823	-44.613679	0.56000	3	1	21.33
CLASHVLTJ224857.66-443042.5	342.240230	-44.511795	0.35770	3	1	22.46
CLASHVLTJ224954.64-442200.2	342.477655	-44.366720	0.32200	3	1	22.16
CLASHVLTJ224912.56-442748.0	342.302325	-44.463327	2.78530	3	1	22.84
CLASHVLTJ224830.42-442736.1	342.126745	-44.460031	0.29600	3	1	23.13
CLASHVLTJ224816.64-442049.6	342.069352	-44.347122	0.34490	3	1	20.74
CLASHVLTJ224744.30-443239.9	341.934571	-44.544420	0.39400	3	1	21.92
CLASHVLTJ224812.53-443904.5	342.052199	-44.651246	0.35490	3	1	20.61
CLASHVLTJ224836.40-442517.1	342.151685	-44.421404	0.28796	9	1	23.96
CLASHVLTJ224847.08-444154.5	342.196186	-44.698462	0.43798	3	1	20.51
CLASHVLTJ224934.90-443602.2	342.395421	-44.600609	0.21290	3	1	19.47
CLASHVLTJ224841.91-443617.0	342.174605	-44.604720	0.34420	3	1	18.71
CLASHVLTJ224932.09-442530.3	342.383726	-44.425090	0.61959	3	1	24.00
CLASHVLTJ224734.78-444131.9	341.894913	-44.692193	0.34400	3	1	23.49
CLASHVLTJ224837.20-443626.9	342.155008	-44.607472	0.33740	3	1	22.36
CLASHVLTJ224839.04-443217.4	342.162678	-44.538171	0.35500	3	4	22.84
CLASHVLTJ224739.34-443646.0	341.913928	-44.612766	0.49100	3	1	22.81
CLASHVLTJ224838.57-443538.2	342.160717	-44.593943	0.29780	3	1	20.92
CLASHVLTJ224903.56-442613.9	342.264822	-44.437205	0.35332	3	1	21.56
CLASHVLTJ224814.79-443128.8	342.061638	-44.524658	0.00000	3	1	21.50
CLASHVLTJ224920.48-442040.5	342.335350	-44.344572	0.12290	3	1	22.04
CLASHVLTJ224811.13-443638.1	342.046364	-44.610593	0.72060	3	1	22.13
CLASHVLTJ224855.08-442958.4	342.229515	-44.499555	0.00000	2	1	24.67
CLASHVLTJ224911.52-442200.6	342.297994	-44.366846	0.56590	3	1	23.31
CLASHVLTJ224854.12-442554.4	342.225511	-44.431781	0.43010	2	1	22.02
CLASHVLTJ224900.88-443419.4	342.253680	-44.572046	0.42960	9	1	24.53
CLASHVLTJ224834.84-442419.6	342.145150	-44.405441	0.45640	3	1	21.23
CLASHVLTJ224737.87-443337.6	341.907779	-44.560458	0.00000	3	1	21.89
CLASHVLTJ224846.06-443532.8	342.191901	-44.592439	0.34340	3	1	21.13
CLASHVLTJ224743.65-442121.3	341.931889	-44.355907	0.28930	3	1	22.92
CLASHVLTJ224924.38-444024.0	342.351587	-44.673324	0.19820	3	1	18.71
CLASHVLTJ224844.34-443619.9	342.184756	-44.605516	0.33893	3	1	21.58
CLASHVLTJ224831.89-443658.0	342.132893	-44.616103	0.09360	3	1	22.10
CLASHVLTJ224953.50-442240.8	342.472909	-44.378008	0.37870	3	1	20.66
CLASHVLTJ224826.16-444303.2	342.108994	-44.717558	0.21350	3	1	20.04
CLASHVLTJ224836.84-444226.3	342.153480	-44.707307	0.24028	3	1	22.48
CLASHVLTJ224859.21-442650.5	342.246705	-44.447352	0.34760	3	1	20.00
CLASHVLTJ224834.26-443152.8	342.142738	-44.531344	0.34210	3	1	21.51
CLASHVLTJ224931.68-443947.9	342.382013	-44.663293	0.39760	3	1	22.60
CLASHVLTJ224948.53-443849.1	342.452194	-44.646986	0.20400	3	1	22.60
CLASHVLTJ224734.55-443957.2	341.893955	-44.665895	0.42480	9	1	22.65
CLASHVLTJ224911.22-443521.7	342.296743	-44.589361	0.23228	3	1	22.60
CLASHVLTJ224836.05-443747.5	342.150220	-44.629870	0.00000	3	1	20.83
CLASHVLTJ224814.33-442215.7	342.059722	-44.371033	0.43220	3	1	22.00
CLASHVLTJ224917.87-444000.2	342.324474	-44.666716	0.62069	3	1	24.06
CLASHVLTJ224914.56-442340.1	342.310680	-44.394482	0.34630	3	1	20.25
CLASHVLTJ224750.95-442113.2	341.962283	-44.353672	0.19840	3	1	21.27
CLASHVLTJ224820.98-443602.6	342.087415	-44.600713	0.33780	2	1	22.28
CLASHVLTJ224739.57-443802.1	341.914881	-44.633921	0.10690	3	1	18.18
CLASHVLTJ224813.15-444240.3	342.054784	-44.711188	0.69610	2	1	22.23
CLASHVLTJ224850.74-443620.3	342.211431	-44.605638	1.13153	3	1	20.97
