group,branch,kind,amplitude,center,continuum,threshold,mean_retention,sd,minimum,maximum,mean_paired_flux
empirical,boxcar_hanning_decimated,warp,10,10,actual,per_channel,0.9293711604001845,0.030024552952016496,0.8766620752086498,0.9665463168526944,1.0379129689610924
empirical,boxcar_hanning_decimated,warp,10,10,actual,fixed_global,0.9286290291100371,0.02886384852118338,0.8771135160759238,0.9658784975183506,1.036890372948483
empirical,boxcar_hanning_decimated,warp,10,10,source_disabled,per_channel,0.9293711604001845,0.030024552952016496,0.8766620752086498,0.9665463168526944,1.0379129689613107
empirical,boxcar_hanning_decimated,warp,10,10,source_disabled,fixed_global,0.9286290291100371,0.02886384852118338,0.8771135160759238,0.9658784975183506,1.0368903729487033
empirical,boxcar_hanning_decimated,warp,10,20,actual,per_channel,0.8919445763109378,0.05619754585169236,0.7813071250282542,0.9648236791802995,0.9583400143471411
empirical,boxcar_hanning_decimated,warp,10,20,actual,fixed_global,0.9153362704005427,0.03995164389214665,0.8450246021616057,0.9672744692966615,1.0016425374284095
empirical,boxcar_hanning_decimated,warp,10,20,source_disabled,per_channel,0.8919445763109378,0.05619754585169236,0.7813071250282542,0.9648236791802995,0.9583400143471411
empirical,boxcar_hanning_decimated,warp,10,20,source_disabled,fixed_global,0.9153362704005427,0.03995164389214665,0.8450246021616057,0.9672744692966615,1.0016425374284095
empirical,boxcar_hanning_decimated,warp,10,30,actual,per_channel,0.9432134397615027,0.026323311482034498,0.8752509531263198,0.9631371199118198,1.0839294561069048
empirical,boxcar_hanning_decimated,warp,10,30,actual,fixed_global,0.943144341644122,0.026330431896669716,0.8744532365542557,0.9626883597409034,1.0816566802591325
empirical,boxcar_hanning_decimated,warp,10,30,source_disabled,per_channel,0.9432134397615027,0.026323311482034498,0.8752509531263198,0.9631371199118198,1.0839294561069048
empirical,boxcar_hanning_decimated,warp,10,30,source_disabled,fixed_global,0.943144341644122,0.026330431896669716,0.8744532365542557,0.9626883597409034,1.0816566802591328
empirical,boxcar_hanning_decimated,streaming,5,10,actual,per_channel,0.692555864213069,0.13803648437919278,0.47415413088482,0.9090161272419417,0.8603292746165697
empirical,boxcar_hanning_decimated,streaming,5,10,actual,fixed_global,0.6869431468157988,0.14049855017202717,0.4717663581572678,0.9024299264800023,0.8564704302163505
empirical,boxcar_hanning_decimated,streaming,5,10,source_disabled,per_channel,0.692555864213069,0.13803648437919278,0.47415413088482,0.9090161272419417,0.8603292746189108
empirical,boxcar_hanning_decimated,streaming,5,10,source_disabled,fixed_global,0.6869431468157988,0.14049855017202717,0.4717663581572678,0.9024299264800023,0.8564704302187368
empirical,boxcar_hanning_decimated,streaming,5,20,actual,per_channel,0.38629262671699993,0.2660005008526853,0.004898513451752319,0.8407984426065128,0.4793776876079519
empirical,boxcar_hanning_decimated,streaming,5,20,actual,fixed_global,0.5559007089111665,0.2392126017212561,0.17897506625513904,0.8781586233176536,0.7075685277881919
empirical,boxcar_hanning_decimated,streaming,5,20,source_disabled,per_channel,0.38629262671699993,0.2660005008526853,0.004898513451752319,0.8407984426065128,0.4793776876079519
empirical,boxcar_hanning_decimated,streaming,5,20,source_disabled,fixed_global,0.5559007089111665,0.2392126017212561,0.17897506625513904,0.8781586233176536,0.7075685277881919
empirical,boxcar_hanning_decimated,streaming,5,30,actual,per_channel,0.7306351474776939,0.08957393200409214,0.6006238721473934,0.8372730620624413,0.8947708644863258
empirical,boxcar_hanning_decimated,streaming,5,30,actual,fixed_global,0.7352594304904297,0.0923351283865082,0.5906367437618735,0.840677267901756,0.9072345739477296
empirical,boxcar_hanning_decimated,streaming,5,30,source_disabled,per_channel,0.7306351474776939,0.08957393200409214,0.6006238721473934,0.8372730620624413,0.8947708644863264
empirical,boxcar_hanning_decimated,streaming,5,30,source_disabled,fixed_global,0.7352594304904297,0.0923351283865082,0.5906367437618735,0.840677267901756,0.9072345739477305
empirical,boxcar_hanning_decimated,streaming,10,10,actual,per_channel,0.9156602098024762,0.028438770482287243,0.8684858579444165,0.9511425136281171,1.0237381837280848
empirical,boxcar_hanning_decimated,streaming,10,10,actual,fixed_global,0.9129442591589885,0.030656719578361538,0.8513914044985083,0.9479533155643044,1.0205416939452119
empirical,boxcar_hanning_decimated,streaming,10,10,source_disabled,per_channel,0.9156602098024762,0.028438770482287243,0.8684858579444165,0.9511425136281171,1.0237381837343877
empirical,boxcar_hanning_decimated,streaming,10,10,source_disabled,fixed_global,0.9129442591589885,0.030656719578361538,0.8513914044985083,0.9479533155643044,1.0205416939514715
empirical,boxcar_hanning_decimated,streaming,10,20,actual,per_channel,0.8794971488797514,0.05904327101231172,0.7556762053098546,0.9706407943948473,0.9558042710803739
empirical,boxcar_hanning_decimated,streaming,10,20,actual,fixed_global,0.9121645047444709,0.03311870292109663,0.8397085049743538,0.9702205203272835,1.0080472981337192
empirical,boxcar_hanning_decimated,streaming,10,20,source_disabled,per_channel,0.8794971488797514,0.05904327101231172,0.7556762053098546,0.9706407943948473,0.9558042710803739
empirical,boxcar_hanning_decimated,streaming,10,20,source_disabled,fixed_global,0.9121645047444709,0.03311870292109663,0.8397085049743538,0.9702205203272835,1.0080472981337192
empirical,boxcar_hanning_decimated,streaming,10,30,actual,per_channel,0.9387955108832028,0.020104715841028277,0.8922680203391383,0.9614097627076872,1.0828913980270254
empirical,boxcar_hanning_decimated,streaming,10,30,actual,fixed_global,0.9387518112471606,0.020754575764245477,0.8881274754762922,0.9606452734797579,1.0790568003764514
empirical,boxcar_hanning_decimated,streaming,10,30,source_disabled,per_channel,0.9387955108832028,0.020104715841028277,0.8922680203391383,0.9614097627076872,1.0828913980270287
empirical,boxcar_hanning_decimated,streaming,10,30,source_disabled,fixed_global,0.9387518112471606,0.020754575764245477,0.8881274754762922,0.9606452734797579,1.0790568003764547
noiseless,boxcar_independent,rotation,5,10,actual,per_channel,0.8148591983636015,0.0,0.8148591983636015,0.8148591983636015,0.8148591983635942
noiseless,boxcar_independent,rotation,5,10,actual,fixed_global,0.8094040471666802,0.0,0.8094040471666802,0.8094040471666802,0.8094040471666728
noiseless,boxcar_independent,rotation,5,10,source_disabled,per_channel,0.8148591983636015,0.0,0.8148591983636015,0.8148591983636015,0.8148591983636015
noiseless,boxcar_independent,rotation,5,10,source_disabled,fixed_global,0.8094040471666802,0.0,0.8094040471666802,0.8094040471666802,0.8094040471666802
noiseless,boxcar_independent,rotation,5,20,actual,per_channel,0.6587802360203319,0.0,0.6587802360203319,0.6587802360203319,0.6587802360203319
noiseless,boxcar_independent,rotation,5,20,actual,fixed_global,0.8094040471666806,0.0,0.8094040471666806,0.8094040471666806,0.8094040471666806
noiseless,boxcar_independent,rotation,5,20,source_disabled,per_channel,0.6587802360203319,0.0,0.6587802360203319,0.6587802360203319,0.6587802360203319
noiseless,boxcar_independent,rotation,5,20,source_disabled,fixed_global,0.8094040471666806,0.0,0.8094040471666806,0.8094040471666806,0.8094040471666806
noiseless,boxcar_independent,rotation,5,30,actual,per_channel,0.8068340604841102,0.0,0.8068340604841102,0.8068340604841102,0.8068340604841102
noiseless,boxcar_independent,rotation,5,30,actual,fixed_global,0.8094040471666806,0.0,0.8094040471666806,0.8094040471666806,0.8094040471666806
noiseless,boxcar_independent,rotation,5,30,source_disabled,per_channel,0.8068340604841102,0.0,0.8068340604841102,0.8068340604841102,0.8068340604841102
noiseless,boxcar_independent,rotation,5,30,source_disabled,fixed_global,0.8094040471666806,0.0,0.8094040471666806,0.8094040471666806,0.8094040471666806
noiseless,boxcar_independent,rotation,10,10,actual,per_channel,0.9589419700084619,0.0,0.9589419700084619,0.9589419700084619,0.9589419700084157
noiseless,boxcar_independent,rotation,10,10,actual,fixed_global,0.9583052647228993,0.0,0.9583052647228993,0.9583052647228993,0.9583052647228489
noiseless,boxcar_independent,rotation,10,10,source_disabled,per_channel,0.9589419700084619,0.0,0.9589419700084619,0.9589419700084619,0.9589419700084619
noiseless,boxcar_independent,rotation,10,10,source_disabled,fixed_global,0.9583052647228993,0.0,0.9583052647228993,0.9583052647228993,0.9583052647228993
noiseless,boxcar_independent,rotation,10,20,actual,per_channel,0.9495336607419961,0.0,0.9495336607419961,0.9495336607419961,0.9495336607419961
noiseless,boxcar_independent,rotation,10,20,actual,fixed_global,0.9583052647228997,0.0,0.9583052647228997,0.9583052647228997,0.9583052647228997
noiseless,boxcar_independent,rotation,10,20,source_disabled,per_channel,0.9495336607419961,0.0,0.9495336607419961,0.9495336607419961,0.9495336607419961
noiseless,boxcar_independent,rotation,10,20,source_disabled,fixed_global,0.9583052647228997,0.0,0.9583052647228997,0.9583052647228997,0.9583052647228997
noiseless,boxcar_independent,rotation,10,30,actual,per_channel,0.9585788253398362,0.0,0.9585788253398362,0.9585788253398362,0.9585788253398362
noiseless,boxcar_independent,rotation,10,30,actual,fixed_global,0.9583052647228997,0.0,0.9583052647228997,0.9583052647228997,0.9583052647228997
noiseless,boxcar_independent,rotation,10,30,source_disabled,per_channel,0.9585788253398362,0.0,0.9585788253398362,0.9585788253398362,0.9585788253398362
noiseless,boxcar_independent,rotation,10,30,source_disabled,fixed_global,0.9583052647228997,0.0,0.9583052647228997,0.9583052647228997,0.9583052647228997
noiseless,boxcar_independent,warp,5,10,actual,per_channel,0.805922460777188,0.0,0.805922460777188,0.805922460777188,0.8059224607771786
noiseless,boxcar_independent,warp,5,10,actual,fixed_global,0.8038865522592613,0.0,0.8038865522592613,0.8038865522592613,0.8038865522592525
noiseless,boxcar_independent,warp,5,10,source_disabled,per_channel,0.805922460777188,0.0,0.805922460777188,0.805922460777188,0.805922460777188
noiseless,boxcar_independent,warp,5,10,source_disabled,fixed_global,0.8038865522592613,0.0,0.8038865522592613,0.8038865522592613,0.8038865522592613
noiseless,boxcar_independent,warp,5,20,actual,per_channel,0.6423861651365104,0.0,0.6423861651365104,0.6423861651365104,0.6423861651365104
noiseless,boxcar_independent,warp,5,20,actual,fixed_global,0.8038865522592612,0.0,0.8038865522592612,0.8038865522592612,0.8038865522592612
noiseless,boxcar_independent,warp,5,20,source_disabled,per_channel,0.6423861651365104,0.0,0.6423861651365104,0.6423861651365104,0.6423861651365104
noiseless,boxcar_independent,warp,5,20,source_disabled,fixed_global,0.8038865522592612,0.0,0.8038865522592612,0.8038865522592612,0.8038865522592612
noiseless,boxcar_independent,warp,5,30,actual,per_channel,0.8010622035972614,0.0,0.8010622035972614,0.8010622035972614,0.8010622035972614
noiseless,boxcar_independent,warp,5,30,actual,fixed_global,0.8038865522592613,0.0,0.8038865522592613,0.8038865522592613,0.8038865522592613
noiseless,boxcar_independent,warp,5,30,source_disabled,per_channel,0.8010622035972614,0.0,0.8010622035972614,0.8010622035972614,0.8010622035972614
noiseless,boxcar_independent,warp,5,30,source_disabled,fixed_global,0.8038865522592613,0.0,0.8038865522592613,0.8038865522592613,0.8038865522592613
noiseless,boxcar_independent,warp,10,10,actual,per_channel,0.9554614950577799,0.0,0.9554614950577799,0.9554614950577799,0.9554614950577281
noiseless,boxcar_independent,warp,10,10,actual,fixed_global,0.9545739651430375,0.0,0.9545739651430375,0.9545739651430375,0.9545739651429824
noiseless,boxcar_independent,warp,10,10,source_disabled,per_channel,0.9554614950577799,0.0,0.9554614950577799,0.9554614950577799,0.9554614950577799
noiseless,boxcar_independent,warp,10,10,source_disabled,fixed_global,0.9545739651430375,0.0,0.9545739651430375,0.9545739651430375,0.9545739651430375
noiseless,boxcar_independent,warp,10,20,actual,per_channel,0.9435683307463789,0.0,0.9435683307463789,0.9435683307463789,0.9435683307463789
noiseless,boxcar_independent,warp,10,20,actual,fixed_global,0.9545739651430373,0.0,0.9545739651430373,0.9545739651430373,0.9545739651430373
noiseless,boxcar_independent,warp,10,20,source_disabled,per_channel,0.9435683307463789,0.0,0.9435683307463789,0.9435683307463789,0.9435683307463789
noiseless,boxcar_independent,warp,10,20,source_disabled,fixed_global,0.9545739651430373,0.0,0.9545739651430373,0.9545739651430373,0.9545739651430373
noiseless,boxcar_independent,warp,10,30,actual,per_channel,0.9550920723898304,0.0,0.9550920723898304,0.9550920723898304,0.9550920723898304
noiseless,boxcar_independent,warp,10,30,actual,fixed_global,0.9545739651430375,0.0,0.9545739651430375,0.9545739651430375,0.9545739651430375
noiseless,boxcar_independent,warp,10,30,source_disabled,per_channel,0.9550920723898304,0.0,0.9550920723898304,0.9550920723898304,0.9550920723898304
noiseless,boxcar_independent,warp,10,30,source_disabled,fixed_global,0.9545739651430375,0.0,0.9545739651430375,0.9545739651430375,0.9545739651430375
noiseless,boxcar_independent,streaming,5,10,actual,per_channel,0.7922785804262319,0.0,0.7922785804262319,0.7922785804262319,0.792278580426007
noiseless,boxcar_independent,streaming,5,10,actual,fixed_global,0.7858748691317237,0.0,0.7858748691317237,0.7858748691317237,0.7858748691313958
noiseless,boxcar_independent,streaming,5,10,source_disabled,per_channel,0.7922785804262319,0.0,0.7922785804262319,0.7922785804262319,0.7922785804262319
noiseless,boxcar_independent,streaming,5,10,source_disabled,fixed_global,0.7858748691317237,0.0,0.7858748691317237,0.7858748691317237,0.7858748691317237
noiseless,boxcar_independent,streaming,5,20,actual,per_channel,0.5998507888687284,0.0,0.5998507888687284,0.5998507888687284,0.5998507888687284
noiseless,boxcar_independent,streaming,5,20,actual,fixed_global,0.7858748691317221,0.0,0.7858748691317221,0.7858748691317221,0.7858748691317221
noiseless,boxcar_independent,streaming,5,20,source_disabled,per_channel,0.5998507888687284,0.0,0.5998507888687284,0.5998507888687284,0.5998507888687284
noiseless,boxcar_independent,streaming,5,20,source_disabled,fixed_global,0.7858748691317221,0.0,0.7858748691317221,0.7858748691317221,0.7858748691317221
noiseless,boxcar_independent,streaming,5,30,actual,per_channel,0.7923285266374847,0.0,0.7923285266374847,0.7923285266374847,0.7923285266374845
noiseless,boxcar_independent,streaming,5,30,actual,fixed_global,0.7858748691317221,0.0,0.7858748691317221,0.7858748691317221,0.785874869131722
noiseless,boxcar_independent,streaming,5,30,source_disabled,per_channel,0.7923285266374847,0.0,0.7923285266374847,0.7923285266374847,0.7923285266374847
noiseless,boxcar_independent,streaming,5,30,source_disabled,fixed_global,0.7858748691317221,0.0,0.7858748691317221,0.7858748691317221,0.7858748691317221
noiseless,boxcar_independent,streaming,10,10,actual,per_channel,0.9356889210701879,0.0,0.9356889210701879,0.9356889210701879,0.9356889210683903
noiseless,boxcar_independent,streaming,10,10,actual,fixed_global,0.9357015648669956,0.0,0.9357015648669956,0.9357015648669956,0.9357015648652409
noiseless,boxcar_independent,streaming,10,10,source_disabled,per_channel,0.9356889210701879,0.0,0.9356889210701879,0.9356889210701879,0.9356889210701879
noiseless,boxcar_independent,streaming,10,10,source_disabled,fixed_global,0.9357015648669956,0.0,0.9357015648669956,0.9357015648669956,0.9357015648669956
noiseless,boxcar_independent,streaming,10,20,actual,per_channel,0.9182484069678037,0.0,0.9182484069678037,0.9182484069678037,0.9182484069678037
noiseless,boxcar_independent,streaming,10,20,actual,fixed_global,0.935701564866994,0.0,0.935701564866994,0.935701564866994,0.935701564866994
noiseless,boxcar_independent,streaming,10,20,source_disabled,per_channel,0.9182484069678037,0.0,0.9182484069678037,0.9182484069678037,0.9182484069678037
noiseless,boxcar_independent,streaming,10,20,source_disabled,fixed_global,0.935701564866994,0.0,0.935701564866994,0.935701564866994,0.935701564866994
noiseless,boxcar_independent,streaming,10,30,actual,per_channel,0.9338859655329779,0.0,0.9338859655329779,0.9338859655329779,0.9338859655329774
noiseless,boxcar_independent,streaming,10,30,actual,fixed_global,0.9357015648669937,0.0,0.9357015648669937,0.9357015648669937,0.935701564866993
noiseless,boxcar_independent,streaming,10,30,source_disabled,per_channel,0.9338859655329779,0.0,0.9338859655329779,0.9338859655329779,0.9338859655329779
noiseless,boxcar_independent,streaming,10,30,source_disabled,fixed_global,0.9357015648669937,0.0,0.9357015648669937,0.9357015648669937,0.9357015648669937
noiseless,boxcar_hanning_full,rotation,5,10,actual,per_channel,0.7944609097529686,0.0,0.7944609097529686,0.7944609097529686,0.7944609097485238
noiseless,boxcar_hanning_full,rotation,5,10,actual,fixed_global,0.7821917949554973,0.0,0.7821917949554973,0.7821917949554973,0.782191794951035
noiseless,boxcar_hanning_full,rotation,5,10,source_disabled,per_channel,0.7944609097529686,0.0,0.7944609097529686,0.7944609097529686,0.7944609097529686
noiseless,boxcar_hanning_full,rotation,5,10,source_disabled,fixed_global,0.7821917949554973,0.0,0.7821917949554973,0.7821917949554973,0.7821917949554973
noiseless,boxcar_hanning_full,rotation,5,20,actual,per_channel,0.6264089312541435,0.0,0.6264089312541435,0.6264089312541435,0.6264089312541435
noiseless,boxcar_hanning_full,rotation,5,20,actual,fixed_global,0.7821917949554598,0.0,0.7821917949554598,0.7821917949554598,0.7821917949554598
noiseless,boxcar_hanning_full,rotation,5,20,source_disabled,per_channel,0.6264089312541435,0.0,0.6264089312541435,0.6264089312541435,0.6264089312541435
noiseless,boxcar_hanning_full,rotation,5,20,source_disabled,fixed_global,0.7821917949554598,0.0,0.7821917949554598,0.7821917949554598,0.7821917949554598
noiseless,boxcar_hanning_full,rotation,5,30,actual,per_channel,0.7801254116737286,0.0,0.7801254116737286,0.7801254116737286,0.780125411673727
noiseless,boxcar_hanning_full,rotation,5,30,actual,fixed_global,0.7821917949554595,0.0,0.7821917949554595,0.7821917949554595,0.7821917949554569
noiseless,boxcar_hanning_full,rotation,5,30,source_disabled,per_channel,0.7801254116737286,0.0,0.7801254116737286,0.7801254116737286,0.7801254116737286
noiseless,boxcar_hanning_full,rotation,5,30,source_disabled,fixed_global,0.7821917949554595,0.0,0.7821917949554595,0.7821917949554595,0.7821917949554595
noiseless,boxcar_hanning_full,rotation,10,10,actual,per_channel,0.9413037220428394,0.0,0.9413037220428394,0.9413037220428394,0.9413037220198229
noiseless,boxcar_hanning_full,rotation,10,10,actual,fixed_global,0.9414413003337164,0.0,0.9414413003337164,0.9414413003337164,0.9414413003094719
noiseless,boxcar_hanning_full,rotation,10,10,source_disabled,per_channel,0.9413037220428394,0.0,0.9413037220428394,0.9413037220428394,0.9413037220428394
noiseless,boxcar_hanning_full,rotation,10,10,source_disabled,fixed_global,0.9414413003337164,0.0,0.9414413003337164,0.9414413003337164,0.9414413003337164
noiseless,boxcar_hanning_full,rotation,10,20,actual,per_channel,0.9301336036395529,0.0,0.9301336036395529,0.9301336036395529,0.9301336036395529
noiseless,boxcar_hanning_full,rotation,10,20,actual,fixed_global,0.9414413003336711,0.0,0.9414413003336711,0.9414413003336711,0.9414413003336711
noiseless,boxcar_hanning_full,rotation,10,20,source_disabled,per_channel,0.9301336036395529,0.0,0.9301336036395529,0.9301336036395529,0.9301336036395529
noiseless,boxcar_hanning_full,rotation,10,20,source_disabled,fixed_global,0.9414413003336711,0.0,0.9414413003336711,0.9414413003336711,0.9414413003336711
noiseless,boxcar_hanning_full,rotation,10,30,actual,per_channel,0.9410257022202987,0.0,0.9410257022202987,0.9410257022202987,0.941025702220282
noiseless,boxcar_hanning_full,rotation,10,30,actual,fixed_global,0.941441300333671,0.0,0.941441300333671,0.941441300333671,0.941441300333653
noiseless,boxcar_hanning_full,rotation,10,30,source_disabled,per_channel,0.9410257022202987,0.0,0.9410257022202987,0.9410257022202987,0.9410257022202987
noiseless,boxcar_hanning_full,rotation,10,30,source_disabled,fixed_global,0.941441300333671,0.0,0.941441300333671,0.941441300333671,0.941441300333671
noiseless,boxcar_hanning_full,warp,5,10,actual,per_channel,0.7875300621613962,0.0,0.7875300621613962,0.7875300621613962,0.7875300621553983
noiseless,boxcar_hanning_full,warp,5,10,actual,fixed_global,0.7731787458836736,0.0,0.7731787458836736,0.7731787458836736,0.7731787458782523
noiseless,boxcar_hanning_full,warp,5,10,source_disabled,per_channel,0.7875300621613962,0.0,0.7875300621613962,0.7875300621613962,0.7875300621613962
noiseless,boxcar_hanning_full,warp,5,10,source_disabled,fixed_global,0.7731787458836736,0.0,0.7731787458836736,0.7731787458836736,0.7731787458836736
noiseless,boxcar_hanning_full,warp,5,20,actual,per_channel,0.6122095693713681,0.0,0.6122095693713681,0.6122095693713681,0.6122095693713681
noiseless,boxcar_hanning_full,warp,5,20,actual,fixed_global,0.7731787458836363,0.0,0.7731787458836363,0.7731787458836363,0.7731787458836363
noiseless,boxcar_hanning_full,warp,5,20,source_disabled,per_channel,0.6122095693713681,0.0,0.6122095693713681,0.6122095693713681,0.6122095693713681
noiseless,boxcar_hanning_full,warp,5,20,source_disabled,fixed_global,0.7731787458836363,0.0,0.7731787458836363,0.7731787458836363,0.7731787458836363
noiseless,boxcar_hanning_full,warp,5,30,actual,per_channel,0.7724814510240582,0.0,0.7724814510240582,0.7724814510240582,0.7724814510240557
noiseless,boxcar_hanning_full,warp,5,30,actual,fixed_global,0.7731787458836366,0.0,0.7731787458836366,0.7731787458836366,0.773178745883633
noiseless,boxcar_hanning_full,warp,5,30,source_disabled,per_channel,0.7724814510240582,0.0,0.7724814510240582,0.7724814510240582,0.7724814510240582
noiseless,boxcar_hanning_full,warp,5,30,source_disabled,fixed_global,0.7731787458836366,0.0,0.7731787458836366,0.7731787458836366,0.7731787458836366
noiseless,boxcar_hanning_full,warp,10,10,actual,per_channel,0.9377811186180585,0.0,0.9377811186180585,0.9377811186180585,0.9377811185929692
noiseless,boxcar_hanning_full,warp,10,10,actual,fixed_global,0.9368986339282849,0.0,0.9368986339282849,0.9368986339282849,0.9368986339018303
noiseless,boxcar_hanning_full,warp,10,10,source_disabled,per_channel,0.9377811186180585,0.0,0.9377811186180585,0.9377811186180585,0.9377811186180585
noiseless,boxcar_hanning_full,warp,10,10,source_disabled,fixed_global,0.9368986339282849,0.0,0.9368986339282849,0.9368986339282849,0.9368986339282849
noiseless,boxcar_hanning_full,warp,10,20,actual,per_channel,0.9249977623541961,0.0,0.9249977623541961,0.9249977623541961,0.9249977623541961
noiseless,boxcar_hanning_full,warp,10,20,actual,fixed_global,0.9368986339282397,0.0,0.9368986339282397,0.9368986339282397,0.9368986339282397
noiseless,boxcar_hanning_full,warp,10,20,source_disabled,per_channel,0.9249977623541961,0.0,0.9249977623541961,0.9249977623541961,0.9249977623541961
noiseless,boxcar_hanning_full,warp,10,20,source_disabled,fixed_global,0.9368986339282397,0.0,0.9368986339282397,0.9368986339282397,0.9368986339282397
noiseless,boxcar_hanning_full,warp,10,30,actual,per_channel,0.9373132788603702,0.0,0.9373132788603702,0.9373132788603702,0.9373132788603508
noiseless,boxcar_hanning_full,warp,10,30,actual,fixed_global,0.9368986339282398,0.0,0.9368986339282398,0.9368986339282398,0.9368986339282201
noiseless,boxcar_hanning_full,warp,10,30,source_disabled,per_channel,0.9373132788603702,0.0,0.9373132788603702,0.9373132788603702,0.9373132788603702
noiseless,boxcar_hanning_full,warp,10,30,source_disabled,fixed_global,0.9368986339282398,0.0,0.9368986339282398,0.9368986339282398,0.9368986339282398
noiseless,boxcar_hanning_full,streaming,5,10,actual,per_channel,0.7689904861485938,0.0,0.7689904861485938,0.7689904861485938,0.7689904860649596
noiseless,boxcar_hanning_full,streaming,5,10,actual,fixed_global,0.7608014511908752,0.0,0.7608014511908752,0.7608014511908752,0.7608014510941418
noiseless,boxcar_hanning_full,streaming,5,10,source_disabled,per_channel,0.7689904861485938,0.0,0.7689904861485938,0.7689904861485938,0.7689904861485938
noiseless,boxcar_hanning_full,streaming,5,10,source_disabled,fixed_global,0.7608014511908752,0.0,0.7608014511908752,0.7608014511908752,0.7608014511908752
noiseless,boxcar_hanning_full,streaming,5,20,actual,per_channel,0.5846980300292443,0.0,0.5846980300292443,0.5846980300292443,0.5846980300292443
noiseless,boxcar_hanning_full,streaming,5,20,actual,fixed_global,0.760801451189686,0.0,0.760801451189686,0.760801451189686,0.760801451189686
noiseless,boxcar_hanning_full,streaming,5,20,source_disabled,per_channel,0.5846980300292443,0.0,0.5846980300292443,0.5846980300292443,0.5846980300292443
noiseless,boxcar_hanning_full,streaming,5,20,source_disabled,fixed_global,0.760801451189686,0.0,0.760801451189686,0.760801451189686,0.760801451189686
noiseless,boxcar_hanning_full,streaming,5,30,actual,per_channel,0.7679323448832283,0.0,0.7679323448832283,0.7679323448832283,0.7679323448831099
noiseless,boxcar_hanning_full,streaming,5,30,actual,fixed_global,0.7608014511896865,0.0,0.7608014511896865,0.7608014511896865,0.7608014511895796
noiseless,boxcar_hanning_full,streaming,5,30,source_disabled,per_channel,0.7679323448832283,0.0,0.7679323448832283,0.7679323448832283,0.7679323448832283
noiseless,boxcar_hanning_full,streaming,5,30,source_disabled,fixed_global,0.7608014511896865,0.0,0.7608014511896865,0.7608014511896865,0.7608014511896865
noiseless,boxcar_hanning_full,streaming,10,10,actual,per_channel,0.9218641212034053,0.0,0.9218641212034053,0.9218641212034053,0.9218641207290489
noiseless,boxcar_hanning_full,streaming,10,10,actual,fixed_global,0.9128420994199076,0.0,0.9128420994199076,0.9128420994199076,0.9128420989494779
noiseless,boxcar_hanning_full,streaming,10,10,source_disabled,per_channel,0.9218641212034053,0.0,0.9218641212034053,0.9218641212034053,0.9218641212034053
noiseless,boxcar_hanning_full,streaming,10,10,source_disabled,fixed_global,0.9128420994199076,0.0,0.9128420994199076,0.9128420994199076,0.9128420994199076
noiseless,boxcar_hanning_full,streaming,10,20,actual,per_channel,0.9048410873575073,0.0,0.9048410873575073,0.9048410873575073,0.9048410873575073
noiseless,boxcar_hanning_full,streaming,10,20,actual,fixed_global,0.912842099418481,0.0,0.912842099418481,0.912842099418481,0.912842099418481
noiseless,boxcar_hanning_full,streaming,10,20,source_disabled,per_channel,0.9048410873575073,0.0,0.9048410873575073,0.9048410873575073,0.9048410873575073
noiseless,boxcar_hanning_full,streaming,10,20,source_disabled,fixed_global,0.912842099418481,0.0,0.912842099418481,0.912842099418481,0.912842099418481
noiseless,boxcar_hanning_full,streaming,10,30,actual,per_channel,0.9119119315834626,0.0,0.9119119315834626,0.9119119315834626,0.9119119315828745
noiseless,boxcar_hanning_full,streaming,10,30,actual,fixed_global,0.9128420994184816,0.0,0.9128420994184816,0.9128420994184816,0.9128420994178358
noiseless,boxcar_hanning_full,streaming,10,30,source_disabled,per_channel,0.9119119315834626,0.0,0.9119119315834626,0.9119119315834626,0.9119119315834626
noiseless,boxcar_hanning_full,streaming,10,30,source_disabled,fixed_global,0.9128420994184816,0.0,0.9128420994184816,0.9128420994184816,0.9128420994184816
noiseless,boxcar_hanning_decimated,rotation,5,10,actual,per_channel,0.8115070120681377,0.0,0.8115070120681377,0.8115070120681377,0.8115070120681079
noiseless,boxcar_hanning_decimated,rotation,5,10,actual,fixed_global,0.8073446476608097,0.0,0.8073446476608097,0.8073446476608097,0.8073446476607802
noiseless,boxcar_hanning_decimated,rotation,5,10,source_disabled,per_channel,0.8115070120681377,0.0,0.8115070120681377,0.8115070120681377,0.8115070120681377
noiseless,boxcar_hanning_decimated,rotation,5,10,source_disabled,fixed_global,0.8073446476608097,0.0,0.8073446476608097,0.8073446476608097,0.8073446476608097
noiseless,boxcar_hanning_decimated,rotation,5,20,actual,per_channel,0.6547878083420917,0.0,0.6547878083420917,0.6547878083420917,0.6547878083420917
noiseless,boxcar_hanning_decimated,rotation,5,20,actual,fixed_global,0.8073446476608098,0.0,0.8073446476608098,0.8073446476608098,0.8073446476608098
noiseless,boxcar_hanning_decimated,rotation,5,20,source_disabled,per_channel,0.6547878083420917,0.0,0.6547878083420917,0.6547878083420917,0.6547878083420917
noiseless,boxcar_hanning_decimated,rotation,5,20,source_disabled,fixed_global,0.8073446476608098,0.0,0.8073446476608098,0.8073446476608098,0.8073446476608098
noiseless,boxcar_hanning_decimated,rotation,5,30,actual,per_channel,0.8041956558803536,0.0,0.8041956558803536,0.8041956558803536,0.8041956558803536
