grid,ell,x,y,z,gx,gy,gz,is_origin,reused
base12,0.25,1.060660171779821,-1.0606601717798214,0.0,1.42922183865356e-17,1.592749267981076e-18,0.38635758435516315,False,True
base12,0.25,1.3858192987669298,-0.5740251485476355,0.0,-2.5875168978086485e-18,2.798502191419868e-18,0.4108880646803385,False,True
base12,0.25,2.0,0.0,0.0,-2.993999475203597e-18,-1.9760254008461946e-18,0.40574126717313513,False,True
base12,0.25,1.8477590650225735,0.7653668647301796,0.0,4.932032528209481e-18,-1.2386076200356794e-17,0.3914521110364718,False,True
base12,0.25,1.4142135623730951,1.4142135623730951,0.0,-6.135810097101886e-19,4.475651850050863e-18,0.370537067476848,False,True
base12,0.25,0.7653668647301797,1.8477590650225735,0.0,-7.175242981029212e-18,-1.4846749913448215e-17,0.37801117252452204,False,True
base12,0.25,1.2246467991473532e-16,2.0,0.0,6.312167983678738e-18,-1.4442879879897723e-17,0.4025007350866358,False,True
base12,0.25,-0.7653668647301795,1.8477590650225735,0.0,1.2511760030396889e-17,-1.0520635189581398e-17,0.3747746427837043,False,True
base12,0.25,-1.414213562373095,1.4142135623730951,0.0,3.9978817365671064e-18,-1.1611681795737714e-17,0.37789622893128766,False,True
base12,0.25,-1.8477590650225735,0.7653668647301798,0.0,-1.1696378908528402e-18,1.0229499527307459e-17,0.397575896430897,False,True
base12,0.25,-2.0,2.4492935982947064e-16,0.0,-7.333729693805165e-18,7.626310378246824e-18,0.4035632225824215,False,True
base12,0.25,-1.8477590650225737,-0.7653668647301793,0.0,2.498221908279853e-17,-1.7268694817247628e-18,0.38898916438202685,False,True
base12,0.25,-1.4142135623730954,-1.414213562373095,0.0,-1.104486371074436e-18,1.9683936165083182e-17,0.37037785779123267,False,True
base12,0.25,-0.7653668647301807,-1.847759065022573,0.0,1.3530112935379742e-17,2.5622681866023067e-17,0.3716986092077129,False,True
base12,0.25,-3.6739403974420594e-16,-2.0,0.0,-5.850796790219615e-19,1.579437918837815e-17,0.3699568601563452,False,True
base12,0.25,0.76536686473018,-1.8477590650225733,0.0,-5.206461450842625e-18,-1.2776716858217793e-18,0.3694902367683993,False,True
base12,0.25,1.4142135623730947,-1.4142135623730954,0.0,-1.2855094378336387e-17,2.0890946616673865e-17,0.3766174407988282,False,True
base12,0.25,1.847759065022573,-0.7653668647301808,0.0,-3.577875015274396e-18,3.707609163884141e-18,0.3935386068243155,False,True
base12,0.25,2.5,0.0,0.0,-3.650151020427235e-17,-1.551241131672155e-17,0.3981545984943024,False,True
base12,0.25,2.309698831278217,0.9567085809127245,0.0,-1.1642155839912023e-17,-5.674166283013846e-19,0.39839103082306826,False,True
base12,0.25,1.7677669529663689,1.7677669529663689,0.0,-2.4528537685438725e-17,-2.0419700331404293e-17,0.394604294472187,False,True
base12,0.25,0.9567085809127246,2.309698831278217,0.0,-7.494032871303309e-18,-7.9616963612827e-18,0.39368204855894373,False,True
base12,0.25,1.5308084989341916e-16,2.5,0.0,2.4442468612717773e-18,-2.7683164662491477e-17,0.39718397975682146,False,True
base12,0.25,-0.9567085809127243,2.309698831278217,0.0,7.850986437898636e-18,-2.921380663387332e-18,0.3966900298975175,False,True
base12,0.25,-1.7677669529663687,1.7677669529663689,0.0,5.19889707284611e-18,-9.125209461687347e-18,0.3971682016307373,False,True
base12,0.25,-2.309698831278217,0.9567085809127247,0.0,2.6330213854520193e-17,-1.3307432563578791e-17,0.39811976537771565,False,True
base12,0.25,-2.5,3.061616997868383e-16,0.0,2.9723069663515795e-17,4.9473774465405494e-18,0.3958952846826701,False,True
base12,0.25,-2.309698831278217,-0.9567085809127241,0.0,9.630344057209415e-18,-1.234323992017018e-17,0.3875614075789675,False,True
base12,0.25,-1.7677669529663693,-1.7677669529663687,0.0,1.9272008031977968e-17,1.8285387561420074e-17,0.38842850970520165,False,True
base12,0.25,-0.9567085809127258,-2.309698831278216,0.0,2.0233282583339814e-18,2.1523379859827892e-17,0.39874772635796263,False,True
base12,0.25,-4.592425496802574e-16,-2.5,0.0,-1.5556424744321074e-18,2.2402202684245868e-17,0.40793728521399897,False,True
base12,0.25,0.956708580912725,-2.3096988312782165,0.0,-1.694398365455747e-18,1.6184329351104696e-17,0.404004026029665,False,True
base12,0.25,1.7677669529663684,-1.7677669529663693,0.0,-3.053503228825737e-17,3.1497200357196886e-18,0.3995233899053084,False,True
base12,0.25,2.309698831278216,-0.956708580912726,0.0,-1.9013011100050367e-17,2.7205827418857566e-18,0.39395400940248265,False,True
base12,0.25,3.0,0.0,0.0,1.042071959206792e-17,5.547598127716295e-18,0.4150215533113367,False,True
base12,0.25,2.77163859753386,1.1480502970952693,0.0,-2.489899440647946e-17,-1.4781619068620936e-17,0.42892459955069906,False,True
base12,0.25,2.121320343559643,2.121320343559643,0.0,-1.9529451629270854e-17,-2.0504983474760017e-17,0.43295674529935424,False,True
base12,0.25,1.1480502970952695,2.77163859753386,0.0,-1.79717822299224e-17,-3.0888363200953383e-17,0.42526303957523115,False,True
base12,0.25,1.8369701987210297e-16,3.0,0.0,-1.3183521318824475e-17,-4.223168342362149e-18,0.43234187536213375,False,True
base12,0.25,-1.1480502970952693,2.77163859753386,0.0,6.433498572886912e-18,-2.03120761555098e-17,0.43840511921214387,False,True
base12,0.25,-2.1213203435596424,2.121320343559643,0.0,9.80623628461484e-18,-9.958454057565654e-18,0.4413725085305311,False,True
base12,0.25,-2.77163859753386,1.1480502970952697,0.0,1.9098396111729922e-17,-1.2932343141506005e-17,0.42175174982653374,False,True
base12,0.25,-3.0,3.6739403974420594e-16,0.0,6.413329906751724e-18,8.286210529945689e-18,0.40661295022082833,False,True
base12,0.25,-2.7716385975338604,-1.148050297095269,0.0,2.4003194772949998e-17,1.1059602977698615e-17,0.40470242845597026,False,True
base12,0.25,-2.121320343559643,-2.1213203435596424,0.0,2.014495447897373e-17,1.6587561710650607e-18,0.422807475424276,False,True
base12,0.25,-1.148050297095271,-2.7716385975338595,0.0,1.1645451405051008e-17,1.2494209952167913e-17,0.4296148144869221,False,True
base12,0.25,-5.51091059616309e-16,-3.0,0.0,-1.5093999461462493e-17,1.7483451870887283e-17,0.44305649134557656,False,True
base12,0.25,1.14805029709527,-2.77163859753386,0.0,1.686330860765036e-18,6.3802060878435794e-18,0.4498023986463385,False,True
base12,0.25,2.121320343559642,-2.121320343559643,0.0,-6.787778593525415e-18,7.212570380507764e-18,0.4369379278869293,False,True
base12,0.25,2.7716385975338595,-1.148050297095271,0.0,-1.973048668990295e-17,1.3888436882166444e-17,0.42156827221481497,False,True
base12,0.25,0.5,0.0,0.2,-0.0006693341782497364,-0.0014223359125775993,0.431132423145676,False,True
base12,0.25,0.46193976625564337,0.1913417161825449,0.2,-0.0010745318597960344,-0.003867607344553931,0.42819724435103845,False,True
base12,0.25,0.3535533905932738,0.3535533905932738,0.2,-0.00125548031034718,-0.005590873921512665,0.42483676903474576,False,True
base12,0.25,0.19134171618254492,0.46193976625564337,0.2,-0.0013074572737934928,-0.00643205532066414,0.42276828333581196,False,True
base12,0.25,3.061616997868383e-17,0.5,0.2,-0.0012594634018145646,-0.006304786354641667,0.42297443034990573,False,True
base12,0.25,-0.19134171618254486,0.46193976625564337,0.2,-0.0007631803336870069,-0.005317960148084402,0.4249188073664835,False,True
base12,0.25,-0.35355339059327373,0.3535533905932738,0.2,1.562334482447267e-05,-0.003712428528377593,0.42740773315609326,False,True
base12,0.25,-0.46193976625564337,0.19134171618254495,0.2,0.0007728239593677396,-0.0015590934028448956,0.429403428328155,False,True
base12,0.25,-0.5,6.123233995736766e-17,0.2,0.0014169863554032937,0.0006777817783705169,0.43005888711850526,False,True
base12,0.25,-0.4619397662556434,-0.19134171618254484,0.2,0.0015562086665488293,0.003208814460692066,0.4284076613216947,False,True
base12,0.25,-0.35355339059327384,-0.35355339059327373,0.2,0.001402368677452921,0.005556689187296958,0.42567716303197645,False,True
base12,0.25,-0.19134171618254517,-0.46193976625564326,0.2,0.0011884320627458744,0.007130803148413125,0.42368361075092587,False,True
base12,0.25,-9.184850993605148e-17,-0.5,0.2,0.000939920402996808,0.007452736685143558,0.4236962470817873,False,True
base12,0.25,0.191341716182545,-0.4619397662556433,0.2,0.0006104416630654269,0.006503825390279268,0.42535553132109405,False,True
base12,0.25,0.3535533905932737,-0.35355339059327384,0.2,0.00022232430368951205,0.004490948067765351,0.4282986550922626,False,True
base12,0.25,0.46193976625564326,-0.1913417161825452,0.2,-0.00018795043420909385,0.001675741080354095,0.4308576910207428,False,True
base12,0.25,1.0,0.0,0.2,-0.0017726058453097606,-0.002473635274857444,0.4287430735083112,False,True
base12,0.25,0.9238795325112867,0.3826834323650898,0.2,-0.0018759893948117686,-0.006820763399182007,0.4196793518756102,False,True
base12,0.25,0.7071067811865476,0.7071067811865476,0.2,-0.0021218985519255926,-0.0100764340891932,0.4089007273885706,False,True
base12,0.25,0.38268343236508984,0.9238795325112867,0.2,-0.003048243891643083,-0.00881463288255549,0.40149724420162203,False,True
base12,0.25,6.123233995736766e-17,1.0,0.2,-0.002257047101878124,-0.00566473545645465,0.4038541236928972,False,True
base12,0.25,-0.3826834323650897,0.9238795325112867,0.2,0.000246493012842952,-0.009002708629352256,0.4085401900001566,False,True
base12,0.25,-0.7071067811865475,0.7071067811865476,0.2,0.0008382262394451852,-0.008321348378038133,0.41796650054147816,False,True
base12,0.25,-0.9238795325112867,0.3826834323650899,0.2,0.0016912823763407209,-0.00308173693195154,0.4248804445034698,False,True
base12,0.25,-1.0,1.2246467991473532e-16,0.2,0.002684662709858532,0.0016855961381063366,0.42503909354884517,False,True
base12,0.25,-0.9238795325112868,-0.38268343236508967,0.2,0.002677538741565766,0.005899010247381885,0.4194531737920006,False,True
base12,0.25,-0.7071067811865477,-0.7071067811865475,0.2,0.0018571264044219072,0.010476926612558373,0.4090987841040643,False,True
base12,0.25,-0.38268343236509034,-0.9238795325112865,0.2,0.0018199086788616811,0.010529264058808389,0.40033770541402347,False,True
base12,0.25,-1.8369701987210297e-16,-1.0,0.2,0.00115557671687519,0.01141948595392499,0.39899052821448544,False,True
base12,0.25,0.38268343236509,-0.9238795325112866,0.2,0.0004737690172028768,0.011629992844172675,0.4051657985413957,False,True
base12,0.25,0.7071067811865474,-0.7071067811865477,0.2,-0.0004366207489449652,0.00984627482727765,0.4169667402079689,False,True
base12,0.25,0.9238795325112865,-0.3826834323650904,0.2,-0.0012566743827679867,0.004430894559179471,0.42741094850353634,False,True
base12,0.25,1.5,0.0,0.2,-0.003764541448814102,-0.0015250718508520891,0.42273454981900704,False,True
base12,0.25,1.38581929876693,0.5740251485476346,0.2,-0.0020500661450326982,-0.008876108315681372,0.4088338075439017,False,True
base12,0.25,1.0606601717798214,1.0606601717798214,0.2,-0.0016736119310319353,-0.0104910982131104,0.38692402368610646,False,True
base12,0.25,0.5740251485476348,1.38581929876693,0.2,-0.00776644074477059,-0.00025314844337095933,0.3857319788208417,False,True
base12,0.25,9.184850993605148e-17,1.5,0.2,-9.995574585705815e-05,0.0036182314631447395,0.40707256772170375,False,True
base12,0.25,-0.5740251485476346,1.38581929876693,0.2,0.006877714346570353,-0.004291344762175097,0.3881754621738407,False,True
base12,0.25,-1.0606601717798212,1.0606601717798214,0.2,0.0007592026050493348,-0.011548845105033491,0.39824489546852143,False,True
base12,0.25,-1.38581929876693,0.5740251485476349,0.2,0.0029550964163387984,-0.005783243599186666,0.4162627110799604,False,True
base12,0.25,-1.5,1.8369701987210297e-16,0.2,0.0034647873619124353,0.0027896625321832042,0.41787558060825863,False,True
base12,0.25,-1.3858192987669302,-0.5740251485476345,0.2,0.003095053973836421,0.007406209499171993,0.40722860182517623,False,True
base12,0.25,-1.0606601717798214,-1.0606601717798212,0.2,0.0016643041829963701,0.010264371045543381,0.3864734603576182,False,True
base12,0.25,-0.5740251485476355,-1.3858192987669298,0.2,0.0015393818153787851,0.005511573140076914,0.38121948366200764,False,True
base12,0.25,-2.755455298081545e-16,-1.5,0.2,-0.0010248472502349722,0.006171037345957281,0.37768735973213763,False,True
base12,0.25,0.574025148547635,-1.38581929876693,0.2,-0.0003096011706065818,0.007819033303794779,0.38291969159497985,False,True
base12,0.25,1.060660171779821,-1.0606601717798214,0.2,-0.0016375437443250124,0.012035325261060405,0.3952932098997127,False,True
base12,0.25,1.3858192987669298,-0.5740251485476355,0.2,-0.003949122536515125,0.007848519500534423,0.41658806118741176,False,True
base12,0.25,2.0,0.0,0.2,-0.004726357607582477,0.00018498045289644383,0.4122760269769021,False,True
base12,0.25,1.8477590650225735,0.7653668647301796,0.2,0.0009894860926530215,-0.006316205295959647,0.3998408879703567,False,True
base12,0.25,1.4142135623730951,1.4142135623730951,0.2,0.004788666209529571,0.0025049287999812323,0.38451536408403253,False,True
base12,0.25,0.7653668647301797,1.8477590650225735,0.2,-0.0034772549985216195,0.005539696209704947,0.39177973436035646,False,True
base12,0.25,1.2246467991473532e-16,2.0,0.2,0.0002933953214442703,-0.002442585460728214,0.41282657723652016,False,True
base12,0.25,-0.7653668647301795,1.8477590650225735,0.2,0.003108517987549579,0.006435721049845883,0.3897018503183795,False,True
base12,0.25,-1.414213562373095,1.4142135623730951,0.2,-0.004825167184018262,-0.0017016821853266721,0.3905589131107997,False,True
base12,0.25,-1.8477590650225735,0.7653668647301798,0.2,0.0018845289211685805,-0.005046247413475408,0.4046824462527171,False,True
base12,0.25,-2.0,2.4492935982947064e-16,0.2,0.003885909903107094,0.0023884421998991907,0.40946899216435223,False,True
base12,0.25,-1.8477590650225737,-0.7653668647301793,0.2,0.0007453351931255433,0.006049676307690068,0.3969726131800673,False,True
base12,0.25,-1.4142135623730954,-1.414213562373095,0.2,-0.003720301964161135,-0.0015254804335257989,0.3837693783936464,False,True
base12,0.25,-0.7653668647301807,-1.847759065022573,0.2,-0.002912079478781808,-0.0076140260964980885,0.3897432722539786,False,True
base12,0.25,-3.6739403974420594e-16,-2.0,0.2,0.0011589788020417737,-0.011315030120087537,0.39227397983120715,False,True
base12,0.25,0.76536686473018,-1.8477590650225733,0.2,0.0029920515733798054,-0.008861007009426233,0.3928339629462508,False,True
base12,0.25,1.4142135623730947,-1.4142135623730954,0.2,0.005721639011632753,-0.0010810034229000367,0.3927198369187168,False,True
base12,0.25,1.847759065022573,-0.7653668647301808,0.2,-0.00207661468696004,0.005125238237131436,0.40215250214868564,False,True
base12,0.25,2.5,0.0,0.2,0.0017233176203035605,0.0005530149986193277,0.4092325284351629,False,True
base12,0.25,2.309698831278217,0.9567085809127245,0.2,0.008064429957417102,0.0019675320802402868,0.41157984387155466,False,True
base12,0.25,1.7677669529663689,1.7677669529663689,0.2,0.00845923082845094,0.010618917231626486,0.41328101707554793,False,True
base12,0.25,0.9567085809127246,2.309698831278217,0.2,0.004850672266747279,0.009274073696599765,0.4136488773060908,False,True
base12,0.25,1.5308084989341916e-16,2.5,0.2,-0.0022226130654917175,0.00715381868955262,0.4167382404612812,False,True
base12,0.25,-0.9567085809127243,2.309698831278217,0.2,-0.004215104415980616,0.012667349610637675,0.4175549947549647,False,True
base12,0.25,-1.7677669529663687,1.7677669529663689,0.2,-0.009652774308342648,0.00949228791800692,0.4147940339968334,False,True
base12,0.25,-2.309698831278217,0.9567085809127247,0.2,-0.004890757416993147,0.002992009165212766,0.40951565989340766,False,True
base12,0.25,-2.5,3.061616997868383e-16,0.2,-0.00028221779290314464,0.0012622004907452066,0.4052103002666633,False,True
base12,0.25,-2.309698831278217,-0.9567085809127241,0.2,-0.004338284364359733,0.0005001184335500568,0.4002201294046305,False,True
base12,0.25,-1.7677669529663693,-1.7677669529663687,0.2,-0.006191281207769978,-0.009099738202578235,0.40698027554866434,False,True
base12,0.25,-0.9567085809127258,-2.309698831278216,0.2,-0.0038063634218953053,-0.01169088050760362,0.42052149150972784,False,True
base12,0.25,-4.592425496802574e-16,-2.5,0.2,0.0011264943230455964,-0.015210092555204313,0.42836780388913687,False,True
base12,0.25,0.956708580912725,-2.3096988312782165,0.2,0.005382382625426782,-0.015523775160153078,0.4294808897417328,False,True
base12,0.25,1.7677669529663684,-1.7677669529663693,0.2,0.008039036729740308,-0.010478225586050485,0.41957660246691486,False,True
base12,0.25,2.309698831278216,-0.956708580912726,0.2,0.0054397883474809556,-0.00213469962769799,0.4075137894834935,False,True
base12,0.25,3.0,0.0,0.2,0.014082998963127797,0.002314001109307257,0.4329446798475136,False,True
base12,0.25,2.77163859753386,1.1480502970952693,0.2,0.016375797731010437,0.008199245931839886,0.4480996286454498,False,True
base12,0.25,2.121320343559643,2.121320343559643,0.2,0.011410627702378117,0.011944180474799653,0.4550854337524482,False,True
base12,0.25,1.1480502970952695,2.77163859753386,0.2,0.007227364906278296,0.012946373982461252,0.44951261782288315,False,True
base12,0.25,1.8369701987210297e-16,3.0,0.2,-0.0040794823209516695,0.017494793135427525,0.456883190504659,False,True
base12,0.25,-1.1480502970952693,2.77163859753386,0.2,-0.007430955526848513,0.018061985380049522,0.4632450761340304,False,True
base12,0.25,-2.1213203435596424,2.121320343559643,0.2,-0.014652879416910613,0.01679708945714181,0.4636851906884508,False,True
base12,0.25,-2.77163859753386,1.1480502970952697,0.2,-0.012256955430173053,0.009618495757537327,0.43876796714927324,False,True
base12,0.25,-3.0,3.6739403974420594e-16,0.2,-0.009665725263676924,0.00012131187806628574,0.4211149131477656,False,True
base12,0.25,-2.7716385975338604,-1.148050297095269,0.2,-0.011029257901586601,-0.005098768633334003,0.42351504910285726,False,True
base12,0.25,-2.121320343559643,-2.1213203435596424,0.2,-0.009731213256419494,-0.014090841018380554,0.44635483495169764,False,True
base12,0.25,-1.148050297095271,-2.7716385975338595,0.2,-0.004737834292280954,-0.012807241700630774,0.4555962949661803,False,True
base12,0.25,-5.51091059616309e-16,-3.0,0.2,0.0029391519889378206,-0.013692623757618965,0.46219649737422275,False,True
base12,0.25,1.14805029709527,-2.77163859753386,0.2,0.00887832509776042,-0.018935945059273884,0.4769398868195509,False,True
base12,0.25,2.121320343559642,-2.121320343559643,0.2,0.008519705551093987,-0.0165159096787165,0.4617849238196984,False,True
base12,0.25,2.7716385975338595,-1.148050297095271,0.2,0.014972663108181782,-0.007189678459172472,0.4377415528315625,False,True
base12,0.25,0.5,0.0,0.5,-0.0011616679701643706,-0.0037994086952700123,0.44700689927914794,False,True
base12,0.25,0.46193976625564337,0.1913417161825449,0.5,-0.002182525716332724,-0.009247014354368623,0.444218551229699,False,True
base12,0.25,0.3535533905932738,0.3535533905932738,0.5,-0.002623042411845607,-0.013018423833102893,0.44133664297450204,False,True
base12,0.25,0.19134171618254492,0.46193976625564337,0.5,-0.0028542227292142415,-0.014882523017940023,0.4394475051898735,False,True
base12,0.25,3.061616997868383e-17,0.5,0.5,-0.003038200546407799,-0.014570209806012202,0.43942696952549976,False,True
base12,0.25,-0.19134171618254486,0.46193976625564337,0.5,-0.002095795373227148,-0.012144637887576628,0.4412602677071885,False,True
base12,0.25,-0.35355339059327373,0.3535533905932738,0.5,-0.00026459167927156966,-0.00840189834687933,0.4433361256149351,False,True
base12,0.25,-0.46193976625564337,0.19134171618254495,0.5,0.001630607779281902,-0.0035561635165824944,0.4448013515314387,False,True
base12,0.25,-0.5,6.123233995736766e-17,0.5,0.003301127808814252,0.0012902490614611337,0.4454252298911764,False,True
base12,0.25,-0.4619397662556434,-0.19134171618254484,0.5,0.003610697743028169,0.00699382375811117,0.44475426056767514,False,True
base12,0.25,-0.35355339059327384,-0.35355339059327373,0.5,0.0032040229687174417,0.012391336600415692,0.44319765070827555,False,True
base12,0.25,-0.19134171618254517,-0.46193976625564326,0.5,0.0027554742383317558,0.01604827740274637,0.4419665331958493,False,True
base12,0.25,-9.184850993605148e-17,-0.5,0.5,0.002306617143112255,0.016734660742764307,0.4421239314668073,False,True
base12,0.25,0.191341716182545,-0.4619397662556433,0.5,0.0017059920096675757,0.014451294782051703,0.44351287469801975,False,True
base12,0.25,0.3535533905932737,-0.35355339059327384,0.5,0.0009477317637209579,0.009800196789475003,0.44574484657914243,False,True
base12,0.25,0.46193976625564326,-0.1913417161825452,0.5,4.0380378522715006e-05,0.0033449679000370045,0.44738040865553175,False,True
base12,0.25,1.0,0.0,0.5,-0.0033800755230264934,-0.006583130580709307,0.44715748996341087,False,True
base12,0.25,0.9238795325112867,0.3826834323650898,0.5,-0.0035353993412572003,-0.01537816188561415,0.4394085484068804,False,True
base12,0.25,0.7071067811865476,0.7071067811865476,0.5,-0.0039033268935230424,-0.021721879130751943,0.4322009898898292,False,True
base12,0.25,0.38268343236508984,0.9238795325112867,0.5,-0.005913687070461988,-0.018151927827288708,0.4270902378397184,False,True
base12,0.25,6.123233995736766e-17,1.0,0.5,-0.005202752057850702,-0.011048465335895654,0.427662011498837,False,True
base12,0.25,-0.3826834323650897,0.9238795325112867,0.5,-0.00039423164526195735,-0.01924267690610002,0.4319942831848353,False,True
base12,0.25,-0.7071067811865475,0.7071067811865476,0.5,0.0011597927613258877,-0.01808207317331338,0.4391392574907773,False,True
base12,0.25,-0.9238795325112867,0.3826834323650899,0.5,0.003338258536373742,-0.006287990041116928,0.44316953277015236,False,True
base12,0.25,-1.0,1.2246467991473532e-16,0.5,0.005938529658000734,0.003910215548921456,0.4420406779157823,False,True
base12,0.25,-0.9238795325112868,-0.38268343236508967,0.5,0.005819340069973676,0.012557764204238632,0.4394886226418714,False,True
base12,0.25,-0.7071067811865477,-0.7071067811865475,0.5,0.003486326617191324,0.022618997300106622,0.4335751192406353,False,True
base12,0.25,-0.38268343236509034,-0.9238795325112865,0.5,0.0038387893662686677,0.021200826125365682,0.429115011679121,False,True
base12,0.25,-1.8369701987210297e-16,-1.0,0.5,0.00314120633877224,0.022362819896274477,0.42926892852368514,False,True
