grid,ell,direction,x,y,z,gx,gy,gz,is_origin
base,0.25,2,-1.8477590650225737,-0.7653668647301793,0.0,4.515778864548629e-18,3.892056332491331e-19,0.4103675843325796,False
base,0.25,2,-1.4142135623730954,-1.414213562373095,0.0,4.846784696208044e-19,-2.156369363360833e-18,0.39031676644707614,False
base,0.25,2,-0.7653668647301807,-1.847759065022573,0.0,2.054969435971994e-18,1.662995887385237e-17,0.39133748277748137,False
base,0.25,2,-3.6739403974420594e-16,-2.0,0.0,-2.5737495371559715e-19,6.143455115503167e-19,0.3892171488431986,False
base,0.25,2,0.76536686473018,-1.8477590650225733,0.0,-2.0959641468435938e-18,-8.499793682836743e-18,0.38879797623670476,False
base,0.25,2,1.4142135623730947,-1.4142135623730954,0.0,-1.0402982919955205e-17,-3.3255708872976856e-18,0.39660044415471474,False
base,0.25,2,1.847759065022573,-0.7653668647301808,0.0,1.580788835320459e-17,-9.639953094633872e-18,0.4148339662572048,False
base,0.25,2,2.5,0.0,0.0,2.652815472784492e-17,9.851896134815886e-18,0.41790713153484105,False
base,0.25,2,2.309698831278217,0.9567085809127245,0.0,-9.172055924880784e-18,-1.5243957926426334e-18,0.41795883908937415,False
base,0.25,2,1.7677669529663689,1.7677669529663689,0.0,-2.6691283286507926e-17,-6.3192893930562746e-18,0.41365903592170067,False
base,0.25,2,0.9567085809127246,2.309698831278217,0.0,1.2206212959209997e-17,7.597284319462713e-18,0.4126887675168015,False
base,0.25,2,1.5308084989341916e-16,2.5,0.0,1.5938022768749412e-18,-1.151939919668302e-17,0.4166349370687096,False
base,0.25,2,-0.9567085809127243,2.309698831278217,0.0,1.2773023741455418e-17,-8.227287123869726e-18,0.4159788858901994,False
base,0.25,2,-1.7677669529663687,1.7677669529663689,0.0,-1.6166027968439056e-17,5.690399539374202e-18,0.41675045241597103,False
base,0.25,2,-2.309698831278217,0.9567085809127247,0.0,-8.457506570295887e-20,-8.683194014925263e-19,0.4182074269864147,False
base,0.25,2,-2.5,3.061616997868383e-16,0.0,2.4331140634149224e-17,3.010442368014322e-17,0.41602677376288577,False
base,0.25,2,-2.309698831278217,-0.9567085809127241,0.0,-5.830897058162639e-19,-6.113122451037864e-18,0.4069736300209498,False
base,0.25,2,-1.7677669529663693,-1.7677669529663687,0.0,2.8022725349174524e-18,7.756040862237092e-18,0.40734863416087247,False
base,0.25,2,-0.9567085809127258,-2.309698831278216,0.0,-1.1542861014159569e-17,8.934096910753521e-18,0.417718044838008,False
base,0.25,2,-4.592425496802574e-16,-2.5,0.0,3.0076667674699012e-18,1.6437004523756138e-17,0.42692704163402767,False
base,0.25,2,0.956708580912725,-2.3096988312782165,0.0,3.60317363739897e-19,1.421733947521371e-17,0.42289350312141955,False
base,0.25,2,1.7677669529663684,-1.7677669529663693,0.0,9.631419139552389e-18,-1.347371048411766e-17,0.41856571993057756,False
base,0.25,2,2.309698831278216,-0.956708580912726,0.0,-1.2831575827624586e-17,4.145693348425598e-18,0.4131434510145361,False
base,0.25,2,3.0,0.0,0.0,-1.9430285601990653e-17,7.551874931934187e-18,0.43322526095289027,False
base,0.25,2,2.77163859753386,1.1480502970952693,0.0,2.738520594506704e-18,-5.811063612181994e-18,0.44765061486627766,False
base,0.25,2,2.121320343559643,2.121320343559643,0.0,7.770968182846985e-19,7.40323117234238e-18,0.4515501387872929,False
base,0.25,2,1.1480502970952695,2.77163859753386,0.0,-8.569316993608272e-18,-7.870564426073925e-19,0.4434841364743893,False
base,0.25,2,1.8369701987210297e-16,3.0,0.0,-1.9484725528923118e-17,9.757832251753031e-18,0.4508975216444858,False
base,0.25,2,-1.1480502970952693,2.77163859753386,0.0,-7.271235691275044e-18,-1.89589071270933e-17,0.457168590622753,False
base,0.25,2,-2.1213203435596424,2.121320343559643,0.0,7.300090646812571e-18,-1.3776041017720914e-17,0.46078516585663293,False
base,0.25,2,-2.77163859753386,1.1480502970952697,0.0,1.8716474305872632e-17,2.746831147768175e-18,0.44079870862136294,False
base,0.25,2,-3.0,3.6739403974420594e-16,0.0,-6.0795902636141585e-18,-4.7004957443392465e-18,0.4251041706293417,False
base,0.25,2,-2.7716385975338604,-1.148050297095269,0.0,1.3776148148186841e-17,1.4642291093245095e-17,0.42279844414460765,False
base,0.25,2,-2.121320343559643,-2.1213203435596424,0.0,-3.911343365845924e-18,-2.1332367171567566e-18,0.441135947129631,False
base,0.25,2,-1.148050297095271,-2.7716385975338595,0.0,1.9473028708004853e-17,-4.134980790814891e-18,0.44786340986452333,False
base,0.25,2,-5.51091059616309e-16,-3.0,0.0,-3.5597632877556494e-18,1.4573514403181154e-17,0.461639125941592,False
base,0.25,2,1.14805029709527,-2.77163859753386,0.0,6.318501958180597e-18,1.2446230453835554e-17,0.4686240228144055,False
base,0.25,2,2.121320343559642,-2.121320343559643,0.0,-9.844259365720744e-18,1.0542569488824109e-17,0.45547328034861023,False
base,0.25,2,2.7716385975338595,-1.148050297095271,0.0,-1.0242062294468313e-17,3.0509999995475777e-18,0.4395940550167204,False
base,0.25,2,0.5,0.0,0.2,-0.0009282423737280222,-0.0015041408491185627,0.45836810414147733,False
base,0.25,2,0.46193976625564337,0.1913417161825449,0.2,-0.001342644487700751,-0.004175770777539706,0.4552426969136756,False
base,0.25,2,0.3535533905932738,0.3535533905932738,0.2,-0.0014913581379733035,-0.00607171632890445,0.4516789764505885,False
base,0.25,2,0.19134171618254492,0.46193976625564337,0.2,-0.0014849128663028941,-0.007012547679531848,0.4495109664626423,False
base,0.25,2,3.061616997868383e-17,0.5,0.2,-0.001364608762503161,-0.006895554480971605,0.4497713415787113,False
base,0.25,2,-0.19134171618254486,0.46193976625564337,0.2,-0.0007673702628015911,-0.005827403421076912,0.45184699942241396,False
base,0.25,2,-0.35355339059327373,0.3535533905932738,0.2,0.0001234669095232591,-0.004073226072910628,0.4545030298677638,False
base,0.25,2,-0.46193976625564337,0.19134171618254495,0.2,0.0009734704389657382,-0.0017192519786446028,0.45664157193282867,False
base,0.25,2,-0.5,6.123233995736766e-17,0.2,0.0016755881866823863,0.000732149333915793,0.45735074426950373,False
base,0.25,2,-0.4619397662556434,-0.19134171618254484,0.2,0.0018093621458592452,0.0034959090737595247,0.4555610358156148,False
base,0.25,2,-0.35355339059327384,-0.35355339059327373,0.2,0.0016042185695403948,0.006053809808532458,0.45262599304267936,False
base,0.25,2,-0.19134171618254517,-0.46193976625564326,0.2,0.0013153354286027689,0.00776844484811333,0.4504928409156594,False
base,0.25,2,-9.184850993605148e-17,-0.5,0.2,0.0009785561646362352,0.008123213563815651,0.45050228044648477,False
base,0.25,2,0.191341716182545,-0.4619397662556433,0.2,0.0005549667112982992,0.007096140420668266,0.4522289819774457,False
base,0.25,2,0.3535533905932737,-0.35355339059327384,0.2,7.90653846382322e-05,0.004913145991094645,0.4553329521417513,False
base,0.25,2,0.46193976625564326,-0.1913417161825452,0.2,-0.0004007464169677407,0.0018599069573346104,0.4580553426773438,False
base,0.25,2,1.0,0.0,0.2,-0.0022777508353121812,-0.0026217727119717707,0.4550488833711067,False
base,0.25,2,0.9238795325112867,0.3826834323650898,0.2,-0.0023565506484470393,-0.007372174179829905,0.44542377378815406,False
base,0.25,2,0.7071067811865476,0.7071067811865476,0.2,-0.0025264952648712848,-0.010954051659619914,0.43402766868121495,False
base,0.25,2,0.38268343236508984,0.9238795325112867,0.2,-0.0033763319486765056,-0.009733164012912934,0.4261497549312621,False
base,0.25,2,6.123233995736766e-17,1.0,0.2,-0.0024284454539516115,-0.0064422212512054945,0.42867382454971414,False
base,0.25,2,-0.3826834323650897,0.9238795325112867,0.2,0.00034456936032724105,-0.00992385461987139,0.43374740766601216,False
base,0.25,2,-0.7071067811865475,0.7071067811865476,0.2,0.0011156507254498939,-0.009082944500551707,0.44385154157888007,False
base,0.25,2,-0.9238795325112867,0.3826834323650899,0.2,0.0021168845802322887,-0.0033946447706959975,0.4511820471948195,False
base,0.25,2,-1.0,1.2246467991473532e-16,0.2,0.0032051606821261462,0.0018056919290558235,0.4513493639352203,False
base,0.25,2,-0.9238795325112868,-0.38268343236508967,0.2,0.003166947788341171,0.006421286974464983,0.445354647127068,False
base,0.25,2,-0.7071067811865477,-0.7071067811865475,0.2,0.002210302191391859,0.011409542197695178,0.4343157861605301,False
base,0.25,2,-0.38268343236509034,-0.9238795325112865,0.2,0.0020551591617134226,0.011553358887735482,0.4249299908064604,False
base,0.25,2,-1.8369701987210297e-16,-1.0,0.2,0.0012228790767089218,0.01251875512509583,0.4234927351866446,False
base,0.25,2,0.38268343236509,-0.9238795325112866,0.2,0.0003580081142539926,0.012699160042113442,0.43002447275085925,False
base,0.25,2,0.7071067811865474,-0.7071067811865477,0.2,-0.0007373366320759638,0.0107121658460816,0.4425561822275862,False
base,0.25,2,0.9238795325112865,-0.3826834323650904,0.2,-0.0016968928472294535,0.004843996928698039,0.45361454566814075,False
base,0.25,2,1.5,0.0,0.2,-0.0045411805159234105,-0.0016176915438140373,0.44746839299969826,False
base,0.25,2,1.38581929876693,0.5740251485476346,0.2,-0.002687424247040245,-0.009609113116204295,0.432726484157432,False
base,0.25,2,1.0606601717798214,1.0606601717798214,0.2,-0.0021689204807382365,-0.011536044824280197,0.40952130747146837,False
base,0.25,2,0.5740251485476348,1.38581929876693,0.2,-0.008426072082094173,-0.0008212566144137413,0.4081418121688354,False
base,0.25,2,9.184850993605148e-17,1.5,0.2,-0.00014139170921914366,0.00326462529738506,0.43075344784235453,False
base,0.25,2,-0.5740251485476346,1.38581929876693,0.2,0.007423143107084097,-0.005112788377251544,0.41094444854542794,False
base,0.25,2,-1.0606601717798212,1.0606601717798214,0.2,0.0011664933427598665,-0.012647227307678222,0.42183007902642117,False
base,0.25,2,-1.38581929876693,0.5740251485476349,0.2,0.0036108084905645,-0.006322953709185355,0.4409502307500605,False
base,0.25,2,-1.5,1.8369701987210297e-16,0.2,0.004189562601138019,0.002976065206430065,0.44263677128601786,False
base,0.25,2,-1.3858192987669302,-0.5740251485476345,0.2,0.0037581412225679853,0.008083119493544323,0.4312531417343638,False
base,0.25,2,-1.0606601717798214,-1.0606601717798212,0.2,0.0021250351723514343,0.011329003162987294,0.4091202289776255,False
base,0.25,2,-0.5740251485476355,-1.3858192987669298,0.2,0.0018324245308962233,0.006442389623784612,0.40336657940208936,False
base,0.25,2,-2.755455298081545e-16,-1.5,0.2,-0.0010941376946305367,0.007214876375538826,0.39958811591824317,False
base,0.25,2,0.574025148547635,-1.38581929876693,0.2,-0.0005515512179544038,0.008922438852480778,0.4051367118750889,False
base,0.25,2,1.060660171779821,-1.0606601717798214,0.2,-0.002158439606483332,0.013198443757339681,0.4183487261335882,False
base,0.25,2,1.3858192987669298,-0.5740251485476355,0.2,-0.00470323965365567,0.008539159298897456,0.4409341729804489,False
base,0.25,2,2.0,0.0,0.2,-0.005697552559669428,0.00019802923973241682,0.43481152815665924,False
base,0.25,2,1.8477590650225735,0.7653668647301796,0.2,0.0003744626864811661,-0.006993941438624559,0.42156488424828986,False
base,0.25,2,1.4142135623730951,1.4142135623730951,0.2,0.004535096191836379,0.002043017176214106,0.4051302517693518,False
base,0.25,2,0.7653668647301797,1.8477590650225735,0.2,-0.004020502556037828,0.005171701574903278,0.41282578039282664,False
base,0.25,2,1.2246467991473532e-16,2.0,0.2,0.0002965408697516129,-0.0032633305148682735,0.43531329606317287,False
base,0.25,2,-0.7653668647301795,1.8477590650225735,0.2,0.00358560830469474,0.00606510702746813,0.410770739618768,False
base,0.25,2,-1.414213562373095,1.4142135623730951,0.2,-0.004597517440743028,-0.0024206487650277253,0.4119339990483004,False
base,0.25,2,-1.8477590650225735,0.7653668647301798,0.2,0.002625830565648808,-0.005643316821425911,0.4271540101679502,False
base,0.25,2,-2.0,2.4492935982947064e-16,0.2,0.004769715448524776,0.002550956086033815,0.4322405021778233,False
base,0.25,2,-1.8477590650225737,-0.7653668647301793,0.2,0.001402919148605874,0.006716695804317916,0.4188427927007923,False
base,0.25,2,-1.4142135623730954,-1.414213562373095,0.2,-0.0034642445396602492,-0.0009897659471148179,0.4044657057859954,False
base,0.25,2,-0.7653668647301807,-1.847759065022573,0.2,-0.002822079308106293,-0.007220804445676175,0.41037349363317466,False
base,0.25,2,-3.6739403974420594e-16,-2.0,0.2,0.0011815451997965543,-0.010984234212378773,0.4127407899826236,False
base,0.25,2,0.76536686473018,-1.8477590650225733,0.2,0.0028529859226408983,-0.008472910640593792,0.41340365402333823,False
base,0.25,2,1.4142135623730947,-1.4142135623730954,0.2,0.005491388341130772,-0.00046619233311645796,0.4135946188212319,False
base,0.25,2,1.847759065022573,-0.7653668647301808,0.2,-0.0028780409732526,0.005773157115142416,0.4239664926066229,False
base,0.25,2,2.5,0.0,0.2,0.0009365798119155834,0.0005979152023013912,0.429575578318766,False
base,0.25,2,2.309698831278217,0.9567085809127245,0.2,0.00769446458270125,0.0016749058344908844,0.4318293169725244,False
base,0.25,2,1.7677669529663689,1.7677669529663689,0.2,0.008304438254527839,0.010488335750553175,0.43327486569536894,False
base,0.25,2,0.9567085809127246,2.309698831278217,0.2,0.004709783836613797,0.008911458614521063,0.4336576171244233,False
base,0.25,2,1.5308084989341916e-16,2.5,0.2,-0.002301730762347236,0.0064834111975206055,0.43718672058991886,False
base,0.25,2,-0.9567085809127243,2.309698831278217,0.2,-0.004090558356731173,0.012430808311809819,0.4378985858242548,False
base,0.25,2,-1.7677669529663687,1.7677669529663689,0.2,-0.009604625542723984,0.009279643045469674,0.43528307206208666,False
base,0.25,2,-2.309698831278217,0.9567085809127247,0.2,-0.004389275612803566,0.002754837773974103,0.430216230177593,False
base,0.25,2,-2.5,3.061616997868383e-16,0.2,0.0005193661872293195,0.0013533707602990093,0.4258612386625667,False
base,0.25,2,-2.309698831278217,-0.9567085809127241,0.2,-0.0038347659724633477,0.0009173524096568915,0.42030417382969304,False
base,0.25,2,-1.7677669529663693,-1.7677669529663687,0.2,-0.005985793248000064,-0.008880015664285385,0.4268399473255461,False
base,0.25,2,-0.9567085809127258,-2.309698831278216,0.2,-0.0037421592704775025,-0.011462269773994858,0.4405708267516167,False
base,0.25,2,-4.592425496802574e-16,-2.5,0.2,0.0011420007575886353,-0.01511299728000014,0.44835983430302884,False
base,0.25,2,0.956708580912725,-2.3096988312782165,0.2,0.005345748997525204,-0.015469417094086033,0.44961143153144656,False
base,0.25,2,1.7677669529663684,-1.7677669529663693,0.2,0.007887740124889424,-0.010308331330749383,0.4396130031399141,False
base,0.25,2,2.309698831278216,-0.956708580912726,0.2,0.004880920646236497,-0.001804956115140784,0.42740219926822637,False
base,0.25,2,3.0,0.0,0.2,0.013703298721646762,0.002435460225271985,0.45196474480989235,False
base,0.25,2,2.77163859753386,1.1480502970952693,0.2,0.016233789613447167,0.008140168070077579,0.46769003064339776,False
base,0.25,2,2.121320343559643,2.121320343559643,0.2,0.011267843509879106,0.011805163497207527,0.47466818925250726,False
base,0.25,2,1.1480502970952695,2.77163859753386,0.2,0.007213888380366348,0.012666965953317105,0.4688105772082855,False
base,0.25,2,1.8369701987210297e-16,3.0,0.2,-0.004268250643242214,0.017288986843116718,0.47653020094787385,False
base,0.25,2,-1.1480502970952693,2.77163859753386,0.2,-0.007425772560920772,0.017883759255668378,0.4831235086348435,False
base,0.25,2,-2.1213203435596424,2.121320343559643,0.2,-0.014689962458259721,0.01679844322980549,0.4841134050656729,False
base,0.25,2,-2.77163859753386,1.1480502970952697,0.2,-0.01198267303470516,0.009652039427302538,0.45861299051759596,False
base,0.25,2,-3.0,3.6739403974420594e-16,0.2,-0.009209194543986261,0.00015183175598013397,0.4402978583803652,False
base,0.25,2,-2.7716385975338604,-1.148050297095269,0.2,-0.010727389178291028,-0.004910121798509743,0.4424811064363345,False
base,0.25,2,-2.121320343559643,-2.1213203435596424,0.2,-0.009570678135359157,-0.014001584868330577,0.46573830964839524,False
base,0.25,2,-1.148050297095271,-2.7716385975338595,0.2,-0.0046387170429345115,-0.012502263988115072,0.4749921385632537,False
base,0.25,2,-5.51091059616309e-16,-3.0,0.2,0.0030236789174290448,-0.013460332781334738,0.4816246708998396,False
base,0.25,2,1.14805029709527,-2.77163859753386,0.2,0.008911577652972893,-0.018911658824885734,0.49693999656635035,False
base,0.25,2,2.121320343559642,-2.121320343559643,0.2,0.00827966862060859,-0.016512144462355258,0.48141197709585626,False
base,0.25,2,2.7716385975338595,-1.148050297095271,0.2,0.014756443116318262,-0.007097599580744476,0.45649232407626195,False
base,0.25,2,0.5,0.0,0.5,-0.001790710040052712,-0.00401757599983249,0.47563863438987874,False
base,0.25,2,0.46193976625564337,0.1913417161825449,0.5,-0.002834446524646132,-0.009995057211898646,0.4726693724329224,False
base,0.25,2,0.3535533905932738,0.3535533905932738,0.5,-0.0031910955056525993,-0.014169623367561387,0.4696150007270009,False
base,0.25,2,0.19134171618254492,0.46193976625564337,0.5,-0.0032784667480542755,-0.01627153600777541,0.46764044471827726,False
base,0.25,2,3.061616997868383e-17,0.5,0.5,-0.003296366856827715,-0.015986573353590217,0.46766352186836757,False
base,0.25,2,-0.19134171618254486,0.46193976625564337,0.5,-0.0021160475312247797,-0.013357648728296562,0.4696224922971814,False
base,0.25,2,-0.35355339059327373,0.3535533905932738,0.5,-7.668684577507917e-06,-0.009256321601256837,0.4718401819315453,False
base,0.25,2,-0.46193976625564337,0.19134171618254495,0.5,0.0021229284421659233,-0.0039384595913685115,0.4734155167443288,False
base,0.25,2,-0.5,6.123233995736766e-17,0.5,0.0039434677342079505,0.001401690173329971,0.4740922997524394,False
base,0.25,2,-0.4619397662556434,-0.19134171618254484,0.5,0.004236115710226341,0.007654019936199072,0.47334146962794077,False
base,0.25,2,-0.35355339059327384,-0.35355339059327373,0.5,0.0036968847575702107,0.01355390277325684,0.4716492178250981,False
base,0.25,2,-0.19134171618254517,-0.46193976625564326,0.5,0.0030618511627532245,0.0175498074250568,0.47032271632215783,False
base,0.25,2,-9.184850993605148e-17,-0.5,0.5,0.002397821781186416,0.01831217259979251,0.4704835587975922,False
base,0.25,2,0.191341716182545,-0.4619397662556433,0.5,0.0015712735733896083,0.015837173638754403,0.4719188097463967,False
base,0.25,2,0.3535533905932737,-0.35355339059327384,0.5,0.0006034514198549417,0.01078021037117515,0.4742666394906172,False
base,0.25,2,0.46193976625564326,-0.1913417161825452,0.5,-0.00047252621640161356,0.0037603154864257696,0.476010922246222,False
base,0.25,2,1.0,0.0,0.5,-0.004602829144769005,-0.0069798600031938385,0.4749567433857783,False
base,0.25,2,0.9238795325112867,0.3826834323650898,0.5,-0.004692078896546627,-0.016664952550290962,0.4667208104834959,False
base,0.25,2,0.7071067811865476,0.7071067811865476,0.5,-0.004850322789438947,-0.023725878625452487,0.45912036440299314,False
base,0.25,2,0.38268343236508984,0.9238795325112867,0.5,-0.006636682273831219,-0.020257678148020576,0.45366193541745803,False
base,0.25,2,6.123233995736766e-17,1.0,0.5,-0.005611039015235576,-0.01285594882535751,0.4542812065543602,False
base,0.25,2,-0.3826834323650897,0.9238795325112867,0.5,-0.00021284983447819475,-0.021386105770910137,0.4590145541019054,False
base,0.25,2,-0.7071067811865475,0.7071067811865476,0.5,0.0018099473112535907,-0.019834516176938526,0.46671644511977595,False
base,0.25,2,-0.9238795325112867,0.3826834323650899,0.5,0.004367765572730907,-0.0069882100213149315,0.47097794934574233,False
base,0.25,2,-1.0,1.2246467991473532e-16,0.5,0.007215473494289192,0.004193478984022056,0.4697736802873477,False
base,0.25,2,-0.9238795325112868,-0.38268343236508967,0.5,0.007011537522500586,0.013741922444723586,0.46699314943319586,False
base,0.25,2,-0.7071067811865477,-0.7071067811865475,0.5,0.004313638832923894,0.024763096287971874,0.4606553025896418,False
base,0.25,2,-0.38268343236509034,-0.9238795325112865,0.5,0.0043918172477813355,0.023495783057889387,0.45580092843187625,False
base,0.25,2,-1.8369701987210297e-16,-1.0,0.5,0.0033261621367213783,0.024784009483828192,0.4559505021254626,False
base,0.25,2,0.38268343236509,-0.9238795325112866,0.5,0.0019166223103471694,0.025246294794866814,0.46129532681795415,False
base,0.25,2,0.7071067811865474,-0.7071067811865477,0.5,-0.0005484049927324846,0.022614651108501208,0.4686723596783397,False
base,0.25,2,0.9238795325112865,-0.3826834323650904,0.5,-0.0029933985513710265,0.010109105565116868,0.4758910736181766,False
base,0.25,2,1.5,0.0,0.5,-0.009175865647559012,-0.0041851381152729905,0.4723683002458572,False
base,0.25,2,1.38581929876693,0.5740251485476346,0.5,-0.0042105299518568765,-0.020094599935144158,0.46300436644341625,False
base,0.25,2,1.0606601717798214,1.0606601717798214,0.5,-0.002316006252114648,-0.019927055754741567,0.45464764375837197,False
base,0.25,2,0.5740251485476348,1.38581929876693,0.5,-0.015382849495578218,0.0036365826238137127,0.45765079760504557,False
base,0.25,2,9.184850993605148e-17,1.5,0.5,-0.00021485724599796296,0.012465346099116427,0.46858150629937445,False
base,0.25,2,-0.5740251485476346,1.38581929876693,0.5,0.012839052930737262,-0.004888664707794443,0.45887257106821266,False
base,0.25,2,-1.0606601717798212,1.0606601717798214,0.5,0.0008190394556888411,-0.02331038866190009,0.4597819697444063,False
base,0.25,2,-1.38581929876693,0.5740251485476349,0.5,0.0071293547892717765,-0.013047880568913355,0.46729295122612263,False
base,0.25,2,-1.5,1.8369701987210297e-16,0.5,0.008357304483005477,0.0073342287233243925,0.4657319777766346,False
base,0.25,2,-1.3858192987669302,-0.5740251485476345,0.5,0.0074730467563250275,0.01607468378046086,0.46105857383678084,False
base,0.25,2,-1.0606601717798214,-1.0606601717798212,0.5,0.002677816280301432,0.019787335222426174,0.4547737824794371,False
base,0.25,2,-0.5740251485476355,-1.3858192987669298,0.5,0.002853688985232016,0.003889977523320813,0.4617186312814623,False
base,0.25,2,-2.755455298081545e-16,-1.5,0.5,0.00029993506032460667,0.0008281574989656988,0.46933498412042396,False
base,0.25,2,0.574025148547635,-1.38581929876693,0.5,0.003104406012176761,0.004857642619839844,0.4755284978181157,False
base,0.25,2,1.060660171779821,-1.0606601717798214,0.5,-0.0023580161150688218,0.02022316078370292,0.46733062081393084,False
base,0.25,2,1.3858192987669298,-0.5740251485476355,0.5,-0.009583581926345685,0.01724161109341758,0.4715395118997928,False
base,0.25,2,2.0,0.0,0.5,-0.009136873139389545,0.0004596616883867921,0.4708610060724663,False
base,0.25,2,1.8477590650225735,0.7653668647301796,0.5,0.005432051255445274,-0.01093107835047526,0.46873718736768755,False
base,0.25,2,1.4142135623730951,1.4142135623730951,0.5,0.014103913577104256,0.01406111302342958,0.48207275889131707,False
base,0.25,2,0.7653668647301797,1.8477590650225735,0.5,-0.002593191560604452,0.01992176717336,0.4866997334195249,False
base,0.25,2,1.2246467991473532e-16,2.0,0.5,0.00041921389653992177,0.0005743939001730547,0.48821048667581113,False
base,0.25,2,-0.7653668647301795,1.8477590650225735,0.5,0.0007958738789945016,0.021804997256820606,0.4910912344811996,False
base,0.25,2,-1.414213562373095,1.4142135623730951,0.5,-0.01263732398615499,0.005682904261098985,0.480423123189594,False
base,0.25,2,-1.8477590650225735,0.7653668647301798,0.5,0.0024811423010042536,-0.00903153151698056,0.4668773893540623,False
base,0.25,2,-2.0,2.4492935982947064e-16,0.5,0.007862353645469167,0.005991289720371323,0.46513493665499783,False
base,0.25,2,-1.8477590650225737,-0.7653668647301793,0.5,-0.0003706136697566745,0.010403289103637019,0.4634378093242182,False
base,0.25,2,-1.4142135623730954,-1.414213562373095,0.5,-0.010542551296598925,-0.012526892323258824,0.47905955334593525,False
base,0.25,2,-0.7653668647301807,-1.847759065022573,0.5,-0.006289334349450639,-0.027260805090196363,0.505493435767183,False
base,0.25,2,-3.6739403974420594e-16,-2.0,0.5,0.0048232842168114895,-0.032479714769870605,0.5283020151743163,False
base,0.25,2,0.76536686473018,-1.8477590650225733,0.5,0.009928821706061864,-0.029584802932682806,0.5342871188623441,False
base,0.25,2,1.4142135623730947,-1.4142135623730954,0.5,0.011798876273958009,-0.014720379603341098,0.49926715626494894,False
base,0.25,2,1.847759065022573,-0.7653668647301808,0.5,-0.002301949386450435,0.007669443125519988,0.4718010065349246,False
base,0.25,2,2.5,0.0,0.5,0.011948756014784068,0.001681849077338704,0.48987389647892987,False
base,0.25,2,2.309698831278217,0.9567085809127245,0.5,0.02556964765237197,0.011272221127373744,0.502657582593403,False
base,0.25,2,1.7677669529663689,1.7677669529663689,0.5,0.0249954220368503,0.031061845681528272,0.5291069282958742,False
base,0.25,2,0.9567085809127246,2.309698831278217,0.5,0.01461031951350433,0.029860375299624393,0.5360362917709851,False
base,0.25,2,1.5308084989341916e-16,2.5,0.5,-0.004542263018917801,0.03047067668691444,0.536193880404926,False
base,0.25,2,-0.9567085809127243,2.309698831278217,0.5,-0.014204253632447844,0.0385148545209062,0.5431316887249568,False
base,0.25,2,-1.7677669529663687,1.7677669529663689,0.5,-0.024487447593094146,0.031693380357900224,0.5261339013268396,False
base,0.25,2,-2.309698831278217,0.9567085809127247,0.5,-0.01696381764384556,0.012594724208417393,0.4919827722897282,False
base,0.25,2,-2.5,3.061616997868383e-16,0.5,-0.006076571095086192,0.002780207098303233,0.4776194194375585,False
base,0.25,2,-2.309698831278217,-0.9567085809127241,0.5,-0.01539904869337686,-0.006084233044898232,0.4891466559504273,False
base,0.25,2,-1.7677669529663693,-1.7677669529663687,0.5,-0.0172170167746837,-0.030947447291345735,0.5237440242047942,False
base,0.25,2,-0.9567085809127258,-2.309698831278216,0.5,-0.009719112441777604,-0.03447678830519904,0.5508423452659753,False
base,0.25,2,-4.592425496802574e-16,-2.5,0.5,0.003566897413295073,-0.03294786540327349,0.5533249930744942,False
base,0.25,2,0.956708580912725,-2.3096988312782165,0.5,0.015530319758488736,-0.039202908051666874,0.5778945312807309,False
base,0.25,2,1.7677669529663684,-1.7677669529663693,0.5,0.017537607780105012,-0.03573703320319513,0.5424179017935898,False
base,0.25,2,2.309698831278216,-0.956708580912726,0.5,0.017430434902484075,-0.010815841947084716,0.49983942944843485,False
base,0.25,2,3.0,0.0,0.5,0.04318665454916154,0.006962776332603726,0.5434788322862438,False
base,0.25,2,2.77163859753386,1.1480502970952693,0.5,0.04786102279638104,0.025207672295220713,0.5638173371793574,False
base,0.25,2,2.121320343559643,2.121320343559643,0.5,0.03281403654671902,0.03161340863989668,0.5829815382141385,False
base,0.25,2,1.1480502970952695,2.77163859753386,0.5,0.020938165460958294,0.03656417505490142,0.5888759942885854,False
base,0.25,2,1.8369701987210297e-16,3.0,0.5,-0.003693677626546766,0.04700107629154643,0.5943021972341704,False
base,0.25,2,-1.1480502970952693,2.77163859753386,0.5,-0.021631527520633558,0.04153154594905727,0.6003129046575157,False
base,0.25,2,-2.1213203435596424,2.121320343559643,0.5,-0.039049950132962176,0.04807306622136855,0.591041618094567,False
base,0.25,2,-2.77163859753386,1.1480502970952697,0.5,-0.03772885412010321,0.03003588482899307,0.5451772061484229,False
base,0.25,2,-3.0,3.6739403974420594e-16,0.5,-0.031328769171780735,0.0008371814525484177,0.5172730130330941,False
base,0.25,2,-2.7716385975338604,-1.148050297095269,0.5,-0.033032637954626326,-0.021546617909932456,0.5397163240299034,False
base,0.25,2,-2.121320343559643,-2.1213203435596424,0.5,-0.02576010944799114,-0.04121326053855524,0.5812478861881896,False
base,0.25,2,-1.148050297095271,-2.7716385975338595,0.5,-0.011904564294458455,-0.037134724668485844,0.6014402428533028,False
base,0.25,2,-5.51091059616309e-16,-3.0,0.5,0.005836212987134144,-0.033475675656605086,0.5795004170085536,False
base,0.25,2,1.14805029709527,-2.77163859753386,0.5,0.02428716701064001,-0.04824641995990671,0.6264154704656979,False
base,0.25,2,2.121320343559642,-2.121320343559643,0.5,0.02124999874796819,-0.05008970067332225,0.6012672700584065,False
