branch,family,galaxy,mean_mse_mond,mean_mse_candidate,difference,leave_this_galaxy_out_gain_percent
return,finite_flat_bridge,NGC5985,0.02143502355766337,0.020673856520766247,0.0007611670368971243,4.529643678873892
return,finite_flat_bridge,NGC6015,0.0033978880914612964,0.001715271176889822,0.0016826169145714744,4.367391205605306
return,finite_flat_bridge,NGC6195,0.002964876804833761,0.0016430722784979337,0.0013218045263358271,4.399288193496667
return,finite_flat_bridge,NGC6503,0.001157648308227304,0.0006016645863686946,0.0005559837218586094,4.463208883498617
return,finite_flat_bridge,NGC6674,0.004072960132900692,0.001742455935142766,0.002330504197757926,4.309638698819754
return,finite_flat_bridge,NGC6946,0.0013398408252740975,0.004075443653040455,-0.0027356028277663574,4.770583588366808
return,finite_flat_bridge,NGC7331,0.002346761213853571,0.004072876341432227,-0.0017261151275786558,4.680938541167378
return,finite_flat_bridge,UGC00128,0.0033706631673170034,0.004783174166855134,-0.0014125109995381307,4.656143444814764
return,finite_flat_bridge,UGC00191,0.00436824723688908,0.005222803220881635,-0.0008545559839925549,4.608360935882298
return,finite_flat_bridge,UGC00731,0.0168100256570493,0.00710902137607624,0.00970100428097306,3.664905244115036
return,finite_flat_bridge,UGC00891,0.004206055904194825,0.003833662871286474,0.00037239303290835133,4.493064335950361
return,finite_flat_bridge,UGC02259,0.01950153009505247,0.027640782062235286,-0.008139251967182817,5.364702990356688
return,finite_flat_bridge,UGC02487,0.01127001702852514,0.006054551039715264,0.005215465988809877,4.067552600354115
return,finite_flat_bridge,UGC02916,0.0039664773692413636,0.003946161986114916,2.031538312644715e-05,4.524936262543583
return,finite_flat_bridge,UGC02953,0.005272402023355622,0.0031759092630540904,0.0020964927603015315,4.336350304914559
return,finite_flat_bridge,UGC03205,0.002841277823490435,0.001199922223940923,0.0016413555995495118,4.368972523598839
return,finite_flat_bridge,UGC03580,0.015796448219925697,0.014292068594747737,0.0015043796251779599,4.435350621043455
return,finite_flat_bridge,UGC04325,0.021638262495218247,0.0385123636907564,-0.01687410119553815,6.204935296824868
return,finite_flat_bridge,UGC04483,0.007715400392875418,0.020475795292765053,-0.012760394899889636,5.738491673602053
return,finite_flat_bridge,UGC04499,0.002165142505229886,0.0008759222606191747,0.0012892202446107112,4.399045967691703
return,finite_flat_bridge,UGC05414,0.0027465272591835448,0.0005660784465247483,0.0021804488126587964,4.318303009064887
return,finite_flat_bridge,UGC05716,0.003383195774939405,0.00045548118292923506,0.00292771459201017,4.251127036889246
return,finite_flat_bridge,UGC05750,0.033929269022505065,0.015260173572289037,0.018669095450216028,2.863630368593777
return,finite_flat_bridge,UGC05764,0.022077163560370067,0.05300777366397,-0.03093061010359993,7.542703244908504
return,finite_flat_bridge,UGC05829,0.0016475250523608797,0.0005587885411631753,0.0010887365111977043,4.415605047401724
return,finite_flat_bridge,UGC06399,0.002791689102489593,0.00577696836938691,-0.002985279266897317,4.800333480168817
return,finite_flat_bridge,UGC06614,0.003416863056913974,0.005203110656310118,-0.0017862475993961438,4.691225942688117
return,finite_flat_bridge,UGC06786,0.007204304592206562,0.004713223673802882,0.00249108091840368,4.307238376701972
return,finite_flat_bridge,UGC06787,0.005469968826036266,0.005286100119998485,0.00018386870603778055,4.516003916384281
return,finite_flat_bridge,UGC06818,0.01506301804715742,0.01742004673513375,-0.002357028687976331,4.79663597932764
return,finite_flat_bridge,UGC06917,0.0025896087241529084,0.00455024167901089,-0.0019606329548579817,4.703869903484146
return,finite_flat_bridge,UGC06923,0.003042972812860583,0.0017365652372462615,0.0013064075756143213,4.401045273571878
return,finite_flat_bridge,UGC06983,0.005300459515727276,0.00870409467733755,-0.0034036351616102732,4.8507081495805515
return,finite_flat_bridge,UGC07089,0.004795981960984953,0.0027098203062266377,0.002086161654758315,4.335385112888579
return,finite_flat_bridge,UGC07261,0.0030693815195294272,0.001741884051139631,0.0013274974683897963,4.399185983027848
return,finite_flat_bridge,UGC07323,0.0021034978892161406,0.0006429594920428,0.0014605383971733406,4.382823225589699
return,finite_flat_bridge,UGC07399,0.03833056352383157,0.051151589803196056,-0.012821026279364482,5.913835114303054
return,finite_flat_bridge,UGC07524,0.0017287637568097947,0.00676248638959718,-0.005033722632787385,4.986464136215695
return,finite_flat_bridge,UGC07577,0.09545438959426272,0.045078764916030134,0.05037562467823259,-0.19381474547664806
return,finite_flat_bridge,UGC07603,0.009091323798830197,0.003641796173088799,0.005449527625741397,4.037275651491735
return,finite_flat_bridge,UGC07866,0.006080211419057901,0.006413110436190587,-0.0003328990171326861,4.566933787117907
return,finite_flat_bridge,UGC08490,0.008919226578459722,0.0023212430556817172,0.006597983522778005,3.928882396606386
return,finite_flat_bridge,UGC08699,0.00205066027774034,0.001442091484967506,0.000608568792772834,4.46202245416126
return,finite_flat_bridge,UGC08837,0.03484615698009534,0.014471451613330787,0.020374705366764556,2.702155639202308
return,finite_flat_bridge,UGC09037,0.011210857980430082,0.015243622953800932,-0.00403276497337085,4.936810709513358
return,finite_flat_bridge,UGC09133,0.0011541143490532851,0.002018573329472715,-0.0008644589804194297,4.59548810724944
return,finite_flat_bridge,UGC09992,0.014721321447204694,0.013820794484397976,0.0009005269628067185,4.487812525304593
return,finite_flat_bridge,UGC10310,0.0014904519055194635,0.0011309828622755739,0.00035946904324388965,4.482900994079154
return,finite_flat_bridge,UGC11820,0.0033799504408696672,0.013209656037065129,-0.009829705596195462,5.441753569207877
return,finite_flat_bridge,UGC11914,0.0018966908015874107,0.0006942073373312475,0.0012024834642561633,4.4060292187685
return,finite_flat_bridge,UGCA442,0.0017844753824636794,0.006234947395304871,-0.004450472012841191,4.932369662500984
return,finite_flat_bridge,UGCA444,0.00221705416684933,0.00886737941478593,-0.0066503252479365995,5.139446695910671
coherence,coherence_free,CamB,0.17377089021681458,0.11048981723098601,0.06328107298582857,-35.08568639855627
coherence,coherence_free,D564-8,0.01545599087726563,0.003938249774506823,0.011517741102758806,-24.956446797705322
coherence,coherence_free,D631-7,0.020201211235091734,0.022893316638400996,-0.002692105403309261,-23.721388284343163
coherence,coherence_free,DDO064,0.005470658488277939,0.05574773542521926,-0.05027707693694132,-18.944883098171832
coherence,coherence_free,DDO161,0.01494764599153206,0.015396212290891984,-0.0004485662993599232,-23.81548322736827
coherence,coherence_free,DDO168,0.006664076710454353,0.007941875517355564,-0.001277798806901211,-23.553170474961703
coherence,coherence_free,DDO170,0.0029735524889090404,0.0010080897295514344,0.0019654627593576057,-23.77465234819773
coherence,coherence_free,ESO079-G014,0.003693815865728462,0.006339787544877302,-0.0026459716791488396,-23.360131286105325
coherence,coherence_free,ESO116-G012,0.0052599920625577634,0.0037985778637733016,0.0014614141987844618,-23.77834949047182
coherence,coherence_free,F565-V2,0.008764848475952136,0.020331957284187283,-0.011567108808235147,-22.634439614923522
coherence,coherence_free,F568-3,0.007797433186922921,0.012201140171640285,-0.0044037069847173635,-23.28524086560476
coherence,coherence_free,F568-V1,0.029200338347712174,0.04900322459323106,-0.019802886245518885,-22.289171307518387
coherence,coherence_free,F571-V1,0.0012646909214913643,0.0015791850088266541,-0.00031449408733528984,-23.524442437023996
coherence,coherence_free,F583-1,0.016260460006005065,0.044384229350225145,-0.02812376934422008,-21.230686684070385
coherence,coherence_free,F583-4,0.00029127305211299875,0.010170341835410745,-0.009879068783297746,-22.613044327477677
coherence,coherence_free,KK98-251,0.0267395391281935,0.009303407980550495,0.017436131147643006,-25.789785472117277
coherence,coherence_free,NGC0024,0.019851193551926233,0.025106532282687086,-0.005255338730760853,-23.470558953506362
coherence,coherence_free,NGC0055,0.004754207225825071,0.00443192375713044,0.0003222834686946313,-23.660659976298607
coherence,coherence_free,NGC0247,0.0015191952499161892,0.007692520147068205,-0.006173324897152016,-22.984168577594676
coherence,coherence_free,NGC0289,0.0010537864896815123,0.004959822063414404,-0.0039060355737328915,-23.185352580804174
coherence,coherence_free,NGC0300,0.0035504703876247236,0.004930659976333562,-0.0013801895887088386,-23.47515878841229
coherence,coherence_free,NGC0801,0.002623069611021142,0.007900574440160023,-0.005277504829138881,-23.091378121461545
coherence,coherence_free,NGC1003,0.0015195110558912555,0.004631114090030636,-0.0031116030341393807,-23.269427997510327
coherence,coherence_free,NGC1090,0.005813305817066153,0.010750647854159615,-0.004937342037093462,-23.19210674042866
coherence,coherence_free,NGC2403,0.002343663372708362,0.0017170039404272805,0.0006266594322810817,-23.63586077124392
coherence,coherence_free,NGC2683,0.0005211084834066368,0.009475728064454233,-0.008954619581047596,-22.703930482000608
coherence,coherence_free,NGC2841,0.009736931626098762,0.0018026732812011972,0.007934258344897565,-24.4860059590746
coherence,coherence_free,NGC2915,0.036509147372576815,0.044032044852079344,-0.007522897479502529,-23.62870991829534
coherence,coherence_free,NGC2955,0.0011037359395701487,0.007077205048164126,-0.005973469108593977,-22.993888313655084
coherence,coherence_free,NGC2976,0.008763594611809674,0.0030575066401457517,0.0057060879716639215,-24.254646941418834
coherence,coherence_free,NGC2998,0.014938290452113147,0.023624359457503297,-0.00868606900539015,-23.03809004331416
coherence,coherence_free,NGC3109,0.0065877620824726845,0.01610777892806961,-0.009520016845596925,-22.779938665546496
coherence,coherence_free,NGC3198,0.004899890838083319,0.004854570726816857,4.532011126646279e-05,-23.63799609585859
coherence,coherence_free,NGC3521,0.0004200451002110155,0.00271060318729927,-0.0022905580870882544,-23.322032838216728
coherence,coherence_free,NGC3741,0.004386068001610303,0.018574183980026745,-0.014188115978416443,-22.297006652613266
coherence,coherence_free,NGC3769,0.0016065353266354633,0.006227820835981077,-0.004621285509345614,-23.130650203096636
coherence,coherence_free,NGC3877,0.012310059978228241,0.014407489562711368,-0.0020974295844831264,-23.601185068766206
coherence,coherence_free,NGC3893,0.0010663220742741255,0.004038567973576281,-0.0029722458993021554,-23.27258528618859
coherence,coherence_free,NGC3917,0.004172143041160761,0.00428204543430264,-0.00010990239314187869,-23.607431761644857
coherence,coherence_free,NGC3949,0.0009102986593253979,0.005614308779654247,-0.004704010120328849,-23.107951793045846
coherence,coherence_free,NGC3972,0.0029527027706291366,0.003020179810127152,-6.747703949801535e-05,-23.58453295202722
coherence,coherence_free,NGC3992,0.0027165169168426443,0.00328236306087485,-0.0005658461440322055,-23.53285383177403
coherence,coherence_free,NGC4051,0.0029221332398449485,0.006565173722638161,-0.0036430404827932123,-23.250298531751405
coherence,coherence_free,NGC4068,0.04639062198981431,0.02245567695672177,0.023934945033092538,-26.91444968331378
coherence,coherence_free,NGC4088,0.008303529720012548,0.03254122130968191,-0.02423769158966936,-21.436655555785265
coherence,coherence_free,NGC4100,0.0013650529488841193,0.003815502673814364,-0.0024504497249302447,-23.32766897173359
coherence,coherence_free,NGC5005,0.0012916680427647678,0.004363263698380667,-0.003071595655615899,-23.268216110835166
coherence,coherence_free,NGC5033,0.002048352968106787,0.00418999262111567,-0.0021416396530088834,-23.37131219946675
coherence,coherence_free,NGC5371,0.003924318073454639,0.021614741841771645,-0.017690423768317007,-21.96035931316281
coherence,coherence_free,NGC5585,0.004600108037318555,0.0029934686371628477,0.0016066394001557072,-23.777257758614184
coherence,coherence_free,NGC5985,0.021435022185480036,0.017271967140894986,0.00416305504458505,-24.399923769306458
coherence,coherence_free,NGC6015,0.0033978880107958264,0.0039504008587329465,-0.00055251284793712,-23.549063453089353
coherence,coherence_free,NGC6195,0.002964878033623338,0.011410787014680714,-0.008445908981057376,-22.803151565933728
coherence,coherence_free,NGC6503,0.0011576484223885166,0.0025996792132106012,-0.0014420307908220846,-23.41708290963396
coherence,coherence_free,NGC6674,0.00407295991226775,0.0019458044259473397,0.0021271554863204105,-23.814162955345914
coherence,coherence_free,NGC6946,0.0013398416054202934,0.01120694549695529,-0.009867103891534997,-22.636246407831138
coherence,coherence_free,NGC7331,0.002346761829821169,0.014201671536802097,-0.011854909706980927,-22.472156791551672
coherence,coherence_free,UGC00128,0.003370663440777347,0.010910169887662998,-0.007539506446885651,-22.896380472820088
coherence,coherence_free,UGC00191,0.004368247417924239,0.013289837982551655,-0.008921590564627416,-22.7886096821836
coherence,coherence_free,UGC00731,0.016810027227753484,0.05056324183605565,-0.03375321460830216,-20.709653886538252
coherence,coherence_free,UGC00891,0.00420605581742441,0.0024331024017500654,0.0017729534156743442,-23.78404047783615
coherence,coherence_free,UGC02259,0.019501531757085907,0.02919516662566174,-0.009693634868575832,-23.042232515275014
coherence,coherence_free,UGC02487,0.011270016260513535,0.0021526810768015547,0.00911733518371198,-24.6325354866052
coherence,coherence_free,UGC02916,0.003966477914792931,0.018614362366796974,-0.014647884452004042,-22.24533705369786
coherence,coherence_free,UGC02953,0.005272401677762451,0.0038661678571379984,0.0014062338206244523,-23.77346632291556
coherence,coherence_free,UGC03205,0.002841277233932652,0.0029608357978477395,-0.00011955856391508745,-23.5772232864614
coherence,coherence_free,UGC03580,0.015796449757214216,0.025066905707936692,-0.009270455950722477,-23.00157809240268
coherence,coherence_free,UGC04325,0.021638263375428655,0.03442301914107137,-0.012784755765642714,-22.7954868264637
coherence,coherence_free,UGC04483,0.00771539930415123,0.006980004578378452,0.0007353947257727781,-23.765027524218837
coherence,coherence_free,UGC04499,0.002165142486121694,0.0023885885531818485,-0.0002234460670601547,-23.552677424629813
coherence,coherence_free,UGC05414,0.0027465270214801275,0.0003521005619115417,0.0023944264595685857,-23.80962909923432
coherence,coherence_free,UGC05716,0.0033831964605037187,0.007518684223520973,-0.004135487763017254,-23.214343482132545
coherence,coherence_free,UGC05750,0.033929267994194774,0.007725722721985962,0.026203545272208813,-26.81018641379409
coherence,coherence_free,UGC05764,0.022077165257523002,0.041865227303638765,-0.019788062046115763,-22.13976941281249
coherence,coherence_free,UGC05829,0.001647524932203336,0.022035392254331255,-0.02038786732212792,-21.66242703516297
coherence,coherence_free,UGC06399,0.002791689300413669,0.005823031375561237,-0.0030313420751475677,-23.304527518315922
coherence,coherence_free,UGC06614,0.0034168640829905944,0.013522378382382133,-0.010105514299391539,-22.657876142460218
coherence,coherence_free,UGC06786,0.007204303966579828,0.002041080799075439,0.005163223167504389,-24.168376770721345
coherence,coherence_free,UGC06787,0.005469969373670599,0.004944953321044126,0.0005250160526264723,-23.695454381553127
coherence,coherence_free,UGC06818,0.015063018087173375,0.008814924920281927,0.006248093166891448,-24.449959371757714
coherence,coherence_free,UGC06917,0.0025896090063706636,0.0037427572555382474,-0.0011531482491675838,-23.475296590369123
coherence,coherence_free,UGC06923,0.0030429730493557513,0.0036136324781946305,-0.0005706594288388792,-23.539572460319405
coherence,coherence_free,UGC06983,0.005300459968647277,0.004908458855640321,0.00039200111300695655,-23.679262524304132
coherence,coherence_free,UGC07089,0.0047959815296589395,0.0015215072335906115,0.003274474296068328,-23.93747378821012
coherence,coherence_free,UGC07261,0.003069381711534641,0.008725646413678066,-0.005656264702143424,-23.065654702002263
coherence,coherence_free,UGC07323,0.00210349787638577,0.0007393790885699454,0.0013641187878158248,-23.699313799600233
coherence,coherence_free,UGC07399,0.038330565460279624,0.03804254490459044,0.0002880205556891821,-24.4237982540127
coherence,coherence_free,UGC07524,0.0017287639606128025,0.00929770015901092,-0.0075689361983981174,-22.85860627824131
coherence,coherence_free,UGC07577,0.09545438720886346,0.04693771506331205,0.04851667214555141,-30.77261730438428
coherence,coherence_free,UGC07603,0.00909132539943214,0.005756791104810085,0.0033345342946220543,-24.03958417685628
coherence,coherence_free,UGC07866,0.006080210649340496,0.0026084051997186473,0.003471805449621849,-23.98470006343932
coherence,coherence_free,UGC08490,0.008919227362321982,0.00626428129391528,0.0026549460684067014,-23.971947928757388
coherence,coherence_free,UGC08699,0.002050660385188856,0.0023584948510226716,-0.00030783446583381585,-23.542297912337265
coherence,coherence_free,UGC08837,0.034846155913967274,0.01061964588178189,0.024226510032185386,-26.643724980552904
coherence,coherence_free,UGC09037,0.01121085821312774,0.02055258843841832,-0.009341730225290579,-22.895712679504193
coherence,coherence_free,UGC09133,0.0011541145107894556,0.0042866585980172725,-0.003132544087227817,-23.259558712034224
coherence,coherence_free,UGC09992,0.014721319958035634,0.012682289611159282,0.0020390303468763513,-24.045047946237528
coherence,coherence_free,UGC10310,0.0014904518552024887,0.008255867753113443,-0.006765415897910954,-22.92839100626049
coherence,coherence_free,UGC11820,0.003379950373019634,0.018365998531457192,-0.014986048158437558,-22.20159939097667
coherence,coherence_free,UGC11914,0.0018966898295836854,0.0005201883755534422,0.0013765014540302431,-23.695899932049986
coherence,coherence_free,UGCA442,0.0017844763674663986,0.006031943405354119,-0.00424746703788772,-23.16932211318105
coherence,coherence_free,UGCA444,0.0022170539129498586,0.014443551611491377,-0.012226497698541519,-22.434796967196814
